Sample,X(ms) [01.05.2017 19:26:36 933 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
544,54399.967220,5187,1081
545,54499.996940,5191,1058
546,54599.979320,5187,998
547,54699.974260,5187,1033
548,54800.002040,5187,1031
549,54899.977480,5195,1023
550,54999.997960,5162,1056
551,55099.975660,5204,1015
552,55199.981860,5179,1048
553,55299.972880,5193,1018
554,55400.024760,5181,1002
555,55499.972780,5185,1023
556,55599.968520,5181,1007
557,55699.973480,5181,1049
558,55799.968100,5187,1013
559,55899.977260,5187,1015
560,56000.000920,5193,1023
561,56099.973900,5204,1049
562,56199.973940,5185,999
563,56299.993380,5187,1014
564,56400.008980,5204,1015
565,56499.991120,5187,1028
566,56599.974640,5187,1030
567,56699.974700,5187,1014
568,56800.015720,5185,1017
569,56899.977800,5187,1021
570,57000.002120,5187,996
571,57099.991800,5187,1023
572,57199.997280,5212,1025
573,57299.969660,5193,1032
574,57399.986200,5187,1032
575,57499.969840,5162,998
576,57599.990740,5181,1030
577,57699.967660,5187,981
578,57799.963240,5186,1055
579,57899.967200,5187,1013
580,58000.009920,5189,1022
