exp4_time,exp4_angle,exp4_voltage
0.67303096,0,0
0.67394178,0,0
0.67555746,0,0
0.67654448,0,0
0.6785483,0,0
0.67952716,0,0
0.6810264,0,0
0.6819668,0,0
0.68359706,0,0
0.6845569,0,0
0.68624386,0,0
0.68721184,0,0
0.68872988,0,0
0.68967238,0,0
0.69143242,0,0
0.69241592,0,0
0.69395876,0,0
0.69499234,0,0
0.69662634,0,0
0.69757916,0,0
0.69926624,0,0
0.70024838,0,0
0.7017877,0,0
0.70284668,0,0
0.70455658,0,0
0.70553814,0,0
0.70699602,0,0
0.70794892,0,0
0.7096133,0,0
0.71061382,0,0
0.7123089,0,0
0.71326114,0,0
0.71474654,0,0
0.71570236,0,0
0.71742584,0,0
0.71841332,0,0
0.7199135,0,0
0.72090286,0,0
0.72258398,0,0
0.7235539,0,0
0.72527998,0,0
0.72630736,0,0
0.72778236,0,0
0.72873662,0,0
0.73047328,0,0
0.7314626,0,0
0.73295102,0,0
0.7339081,0,0
0.73559822,0,0
0.73656034,0,0
0.73824772,0,0
0.7390582,0,0
0.74072566,0,0
0.74168632,0,0
0.74341216,0,0
0.74436354,0,0
0.74586096,0,0
0.74681448,0,0
0.74852626,0,0
0.74953304,0,0
0.75129874,0,0
0.75223938,0,0
0.7537158,0,0
0.75465512,0,0
0.75638646,0,0
0.75736906,0,0
0.75884976,0,0
0.7598208,0,0
0.76159034,0,0
0.76263166,0,0
0.76431902,0,0
0.76527362,0,0
0.76674526,0,0
0.76769248,0,0
0.76938472,0,0
0.77038384,0,0
0.77189842,0,0
0.77286272,0,0
0.77459692,0,0
0.77563114,0,0
0.77769086,0,0
0.77865816,0,0
0.78032568,0,0
0.78124558,0,0
0.78280084,0,0
0.78373394,0,0
0.78535614,0,0
0.78627298,0,0
0.78779896,0,0
0.78873222,0,0
0.79043858,0,0
0.79140726,0,0
0.79287846,0,0
0.79381974,0,0
0.79552596,0,0
0.79649516,0,0
0.79795162,0,0
0.7988926,0,0
0.80062034,0,0
0.80158714,0,0
0.80327134,0,0
0.80421686,0,0
0.8057041,0,0
0.8066582,0,0
0.8083989,0,0
0.80944144,0,0
0.81095442,0,0
0.8119122,0,0
0.8135938,0,0
0.8145449,0,0
0.81624568,0,0
0.817302,0,0
0.81887714,0,0
0.81988358,0,0
0.82167302,0,0
0.82266438,0,0
0.82449512,0,0
0.82624332,0,0
0.82725882,0,0
0.82875592,0,0
0.82978228,0,0
0.8315289,0,0
0.832548,0,0
0.834286,0,0
0.83532716,0,0
0.83684218,0,0
0.83786556,0,0
0.83959422,0,0
0.84063162,0,0
0.84231144,0,0
0.84331426,0,0
0.84489474,0,0
0.8459506,0,0
0.84769534,0,0
0.84869504,0,0
0.85044766,0,0
0.85225552,0,0
0.85342142,0,0
0.85502446,0,0
0.8560177,0,0
0.8577052,0,0
0.85872,0,0
0.86057514,0,0
0.86159636,0,0
0.86324072,0,0
0.8642218,0,0
0.86582292,0,0
0.86681754,0,0
0.8685359,0,0
0.86953978,0,0
0.87139116,0,0
0.8729793,0,0
0.87397232,0,0
0.87568008,0,0
0.87668974,0,0
0.87872988,0,0
0.87975862,0,0
0.88161732,0,0
0.8832703,0,0
0.8842685,0,0
