Sample,X(ms) [23.05.2017 17:24:33 881 UTC],"I_encoder"[%ID1000],"M_beam_PID_manual_control"[%M4.3]
3494,4017.602160,0,0
3495,4018.569940,0,0
3496,4020.031400,0,0
3497,4020.989820,0,0
3498,4022.661540,0,0
3499,4023.621000,0,0
3500,4025.331000,0,0
3501,4026.318200,0,0
3502,4027.781900,0,0
3503,4028.747440,0,0
3504,4030.441240,0,0
3505,4031.428340,0,0
3506,4032.904160,0,0
3507,4033.853420,0,0
3508,4035.603480,0,0
3509,4036.649160,0,0
3510,4038.352120,0,0
3511,4039.310700,0,0
3512,4040.839420,0,0
3513,4041.812800,0,0
3514,4042.988980,0,0
3515,4044.008680,0,0
3516,4045.073080,0,0
3517,4046.078260,0,0
3518,4047.577320,0,0
3519,4048.603980,0,0
3520,4049.621240,0,0
3521,4050.656760,0,0
3522,4051.659860,0,0
3523,4052.668280,0,0
3524,4053.699440,0,0
3525,4054.734620,0,0
3526,4055.766820,0,0
3527,4056.781540,0,0
3528,4057.778280,0,0
3529,4058.803020,0,0
3530,4059.803960,0,0
3531,4060.830880,0,0
3532,4061.845740,0,0
3533,4062.857080,0,0
3534,4063.901500,0,0
3535,4064.946880,0,0
3536,4065.990720,0,0
3537,4067.009900,0,0
3538,4068.010600,0,0
3539,4069.074680,0,0
3540,4070.074600,0,0
3541,4071.240620,0,0
3542,4072.253980,0,0
3543,4073.255280,0,0
3544,4074.312680,0,0
3545,4075.324600,0,0
3546,4076.382660,0,0
3547,4077.404100,0,0
3548,4078.410900,0,0
3549,4079.475900,0,0
3550,4080.513780,0,0
3551,4081.549900,0,0
3552,4082.576060,0,0
3553,4083.586160,0,0
3554,4084.651500,0,0
3555,4085.652500,0,0
3556,4086.680200,0,0
3557,4087.688260,0,0
3558,4088.699700,0,0
3559,4089.787980,0,0
3560,4090.793160,0,0
3561,4092.049760,0,0
3562,4093.084080,0,0
3563,4094.440400,0,0
3564,4095.480500,0,0
3565,4096.503260,0,0
3566,4097.540680,0,0
3567,4098.558200,0,0
3568,4099.596600,0,0
3569,4100.606200,0,0
3570,4101.616400,0,0
3571,4102.652160,0,0
3572,4103.652700,0,0
3573,4104.712460,0,0
3574,4105.738900,0,0
3575,4106.731140,0,0
3576,4107.766800,0,0
3577,4108.775740,0,0
3578,4109.812800,0,0
3579,4111.235960,0,0
3580,4112.279780,0,0
3581,4113.298540,0,0
3582,4114.348180,0,0
3583,4115.393240,0,0
3584,4116.422920,0,0
3585,4117.480360,0,0
3586,4118.525200,0,0
3587,4119.546580,0,0
3588,4120.591180,0,0
3589,4121.600640,0,0
3590,4122.650620,0,0
3591,4123.657660,0,0
3592,4124.696060,0,0
3593,4125.741780,0,0
3594,4126.741600,0,0
3595,4127.773760,0,0
3596,4128.785320,0,0
3597,4129.781640,0,0
3598,4130.821320,0,0
3599,4131.821560,0,0
3600,4132.855540,0,0
3601,4133.866260,0,0
3602,4134.896020,0,0
3603,4135.930460,0,0
3604,4136.930780,0,0
3605,4137.961800,0,0
3606,4138.971500,0,0
3607,4139.966320,0,0
3608,4141.001280,0,0
3609,4142.005580,0,0
3610,4143.031880,0,0
3611,4144.042120,0,0
3612,4145.076640,0,0
3613,4146.556380,0,0
3614,4147.594200,0,0
3615,4148.632980,0,0
3616,4149.653280,0,0
3617,4150.676160,0,0
3618,4151.679820,0,0
3619,4152.683160,0,0
3620,4153.711940,0,0
3621,4154.753380,0,0
3622,4155.791560,0,0
3623,4156.818920,0,0
3624,4157.823220,0,0
3625,4158.866600,0,0
3626,4159.882580,0,0
3627,4160.894500,0,0
3628,4161.921360,0,0
3629,4162.922620,0,0
3630,4163.956220,0,0
3631,4165.012520,0,0
3632,4166.034240,0,0
3633,4167.047780,0,0
3634,4168.038340,0,0
3635,4169.071380,0,0
3636,4170.069620,0,0
3637,4171.241280,0,0
3638,4172.250920,0,0
3639,4173.263660,0,0
3640,4174.319740,0,0
3641,4175.331340,0,0
3642,4176.368120,0,0
3643,4177.384300,0,0
3644,4178.409060,0,0
3645,4179.466780,0,0
3646,4180.486260,0,0
3647,4181.546140,0,0
3648,4182.568320,0,0
3649,4184.777500,0,0
3650,4185.757880,0,0
3651,4187.491440,0,0
3652,4188.489880,0,0
3653,4190.049440,0,0
3654,4191.036200,0,0
3655,4192.717080,0,0
3656,4193.676500,0,0
3657,4195.457340,0,0
3658,4196.477600,0,0
3659,4197.961560,0,0
3660,4198.928280,0,0
3661,4200.588920,0,0
3662,4201.565500,0,0
3663,4203.256680,0,0
3664,4204.086560,0,0
3665,4205.796480,0,0
3666,4206.838740,0,0
3667,4208.557280,0,0
3668,4209.537420,0,0
3669,4211.543960,0,0
3670,4212.512140,0,0
3671,4214.042600,0,0
3672,4215.011980,0,0
3673,4216.689900,0,0
3674,4217.634040,0,0
3675,4219.295900,0,0
3676,4220.238880,0,0
3677,4221.786920,0,0
3678,4222.728140,0,0
3679,4224.431600,0,0
3680,4225.403840,0,0
3681,4226.941300,0,0
3682,4227.969800,0,0
3683,4229.670560,0,0
3684,4230.609440,0,0
3685,4232.273000,0,0
3686,4233.069780,0,0
3687,4234.807340,0,0
3688,4235.753880,0,0
3689,4237.405620,0,0
3690,4238.380200,0,0
3691,4239.879700,0,0
3692,4240.810500,0,0
3693,4242.523640,0,0
3694,4243.509560,0,0
3695,4245.075280,0,0
3696,4247.262580,0,0
3697,4248.251260,0,0
3698,4249.700860,0,0
3699,4250.690480,0,0
3700,4252.344740,0,0
3701,4253.356800,0,0
3702,4254.956700,0,0
3703,4255.945740,0,0
3704,4257.565000,0,0
3705,4258.544140,0,0
3706,4260.073660,0,0
3707,4261.026280,0,0
3708,4262.623760,0,0
3709,4263.671420,0,0
3710,4265.454780,0,0
3711,4266.446660,0,0
3712,4267.965700,0,0
3713,4268.938620,0,0
3714,4270.545680,0,0
3715,4271.532000,0,0
3716,4273.311640,0,0
3717,4274.386880,0,0
3718,4275.916760,0,0
3719,4276.887520,0,0
3720,4278.570780,0,0
3721,4279.541120,0,0
3722,4281.080900,0,0
3723,4282.050600,0,0
3724,4283.726080,0,0
3725,4284.759640,0,0
3726,4286.536640,0,0
3727,4287.519480,0,0
3728,4289.007560,0,0
3729,4289.979380,0,0
3730,4291.647760,0,0
3731,4292.737760,0,0
3732,4293.908240,0,0
3733,4294.963240,0,0
3734,4295.997280,0,0
3735,4297.007840,0,0
3736,4298.009920,0,0
3737,4299.023980,0,0
3738,4300.031160,0,0
3739,4301.058540,0,0
3740,4302.071900,0,0
3741,4303.069400,0,0
3742,4304.267780,0,0
3743,4305.283460,0,0
3744,4306.310860,0,0
3745,4307.324080,0,0
3746,4308.335260,0,0
3747,4309.377700,0,0
3748,4310.669440,0,0
3749,4311.720920,0,0
3750,4312.732500,0,0
3751,4313.732080,0,0
3752,4314.806180,0,0
3753,4315.821080,0,0
3754,4316.860120,0,0
3755,4317.855960,0,0
3756,4318.887580,0,0
3757,4319.919700,0,0
3758,4320.926160,0,0
3759,4321.953760,0,0
3760,4322.972440,0,0
3761,4323.972260,0,0
3762,4325.027360,0,0
3763,4326.031700,0,0
3764,4327.049400,0,0
3765,4328.049240,0,0
3766,4329.051880,0,0
3767,4330.076680,0,0
3768,4331.078280,0,0
3769,4332.248280,0,0
3770,4333.263820,0,0
3771,4334.276920,0,0
3772,4335.319920,0,0
3773,4336.333400,0,0
3774,4337.377000,0,0
3775,4338.400060,0,0
3776,4340.393560,0,0
3777,4341.392080,0,0
3778,4342.891360,0,0
3779,4343.865800,0,0
3780,4345.560160,0,0
3781,4346.862540,0,0
3782,4348.593600,0,0
3783,4349.541900,0,0
3784,4351.006160,0,0
3785,4351.960880,0,0
3786,4353.667400,0,0
3787,4354.662980,0,0
3788,4356.308360,0,0
3789,4357.255760,0,0
3790,4358.794200,0,0
3791,4359.823220,0,0
3792,4361.531260,0,0
3793,4362.503100,0,0
3794,4363.998880,0,0
3795,4364.992620,0,0
3796,4366.688580,0,0
3797,4367.637020,0,0
3798,4369.261580,0,0
3799,4370.073000,0,0
3800,4371.716740,0,0
3801,4372.677900,0,0
3802,4374.378180,0,0
3803,4375.333980,0,0
3804,4376.809040,0,0
3805,4377.777340,0,0
3806,4379.549800,0,0
3807,4380.600700,0,0
3808,4382.067600,0,0
3809,4383.035360,0,0
3810,4384.591820,0,0
3811,4385.642060,0,0
3812,4386.679000,0,0
3813,4387.687460,0,0
3814,4388.677520,0,0
3815,4389.711620,0,0
3816,4390.701020,0,0
3817,4391.979580,0,0
3818,4393.028700,0,0
3819,4394.410600,0,0
3820,4395.457600,0,0
3821,4396.516080,0,0
3822,4397.548420,0,0
3823,4398.554200,0,0
3824,4399.587980,0,0
3825,4400.603500,0,0
3826,4401.636640,0,0
3827,4402.661880,0,0
3828,4403.683600,0,0
3829,4404.742400,0,0
3830,4405.752780,0,0
3831,4406.793280,0,0
3832,4407.802760,0,0
3833,4408.806520,0,0
3834,4409.843580,0,0
3835,4411.267760,0,0
3836,4412.324320,0,0
3837,4413.359160,0,0
3838,4414.397320,0,0
3839,4415.473780,0,0
3840,4416.511100,0,0
3841,4417.552340,0,0
3842,4418.571120,0,0
3843,4419.611700,0,0
3844,4420.713180,0,0
3845,4421.730580,0,0
3846,4422.861460,0,0
3847,4423.874360,0,0
3848,4424.949880,0,0
3849,4425.973080,0,0
3850,4426.968020,0,0
3851,4427.993360,0,0
3852,4428.992820,0,0
3853,4430.011700,0,0
3854,4431.027140,0,0
3855,4432.040660,0,0
3856,4433.065440,0,0
3857,4434.072980,0,0
3858,4435.275660,0,0
3859,4436.297960,0,0
3860,4437.294700,0,0
3861,4438.326280,0,0
3862,4439.341920,0,0
3863,4440.377500,0,0
3864,4441.393820,0,0
3865,4442.416120,0,0
3866,4443.482980,0,0
3867,4444.550640,0,0
3868,4445.590520,0,0
3869,4446.936960,0,0
3870,4448.011420,0,0
3871,4449.029380,0,0
3872,4450.032200,0,0
3873,4451.060240,0,0
3874,4452.080480,0,0
3875,4453.249160,0,0
3876,4454.287100,0,0
3877,4455.295600,0,0
3878,4456.336140,0,0
3879,4457.360800,0,0
3880,4458.417540,0,0
3881,4459.453120,0,0
3882,4460.484920,0,0
3883,4461.522980,0,0
3884,4462.541620,0,0
3885,4463.573080,0,0
3886,4464.624940,0,0
3887,4465.629760,0,0
3888,4466.652600,0,0
3889,4467.661280,0,0
3890,4468.704140,0,0
3891,4469.730640,0,0
3892,4470.739660,0,0
3893,4471.779840,0,0
3894,4472.787280,0,0
3895,4473.813060,0,0
3896,4474.860420,0,0
3897,4475.863780,0,0
3898,4476.897940,0,0
3899,4477.909800,0,0
3900,4478.945180,0,0
3901,4480.300820,0,0
3902,4481.351560,0,0
3903,4482.396700,0,0
3904,4483.436140,0,0
3905,4484.532140,0,0
3906,4485.555880,0,0
3907,4486.595660,0,0
3908,4487.619960,0,0
3909,4488.622780,0,0
3910,4489.653820,0,0
3911,4490.664360,0,0
3912,4491.799700,0,0
3913,4492.817880,0,0
3914,4493.820560,0,0
3915,4494.875000,0,0
3916,4495.933300,0,0
3917,4496.968560,0,0
3918,4497.985140,0,0
3919,4498.971360,0,0
3920,4499.988420,0,0
3921,4500.994500,0,0
3922,4502.015740,0,0
3923,4503.024380,0,0
3924,4504.021500,0,0
3925,4505.086800,0,0
3926,4506.239400,0,0
3927,4507.271680,0,0
3928,4508.286140,0,0
3929,4509.282080,0,0
3930,4510.572260,0,0
3931,4511.609280,0,0
3932,4512.654900,0,0
3933,4513.661660,0,0
3934,4514.697180,0,0
3935,4515.736700,0,0
3936,4516.735120,0,0
3937,4517.765100,0,0
3938,4518.819900,0,0
3939,4519.802700,0,0
3940,4520.837400,0,0
3941,4521.852160,0,0
3942,4522.882020,0,0
3943,4523.877100,0,0
3944,4524.905780,0,0
3945,4525.952780,0,0
3946,4526.949760,0,0
3947,4527.975340,0,0
3948,4529.001260,0,0
3949,4529.995700,0,0
3950,4531.028740,0,0
3951,4532.049540,0,0
3952,4533.070040,0,0
3953,4534.082460,0,0
3954,4535.256220,0,0
3955,4536.282460,0,0
3956,4537.284000,0,0
3957,4538.319060,0,0
3958,4539.337540,0,0
3959,4540.353700,0,0
3960,4541.408280,0,0
3961,4542.449580,0,0
3962,4543.513060,0,0
3963,4544.582000,0,0
3964,4545.594340,0,0
3965,4546.946920,0,0
3966,4547.967020,0,0
3967,4549.006320,0,0
3968,4550.005820,0,0
3969,4551.031800,0,0
3970,4552.045040,0,0
3971,4553.041780,0,0
3972,4554.072640,0,0
3973,4555.544040,0,0
3974,4556.594920,0,0
3975,4557.604420,0,0
3976,4558.639380,0,0
3977,4559.651140,0,0
3978,4560.654440,0,0
3979,4561.689360,0,0
3980,4562.705600,0,0
3981,4563.736700,0,0
3982,4564.777140,0,0
3983,4565.769280,0,0
3984,4566.801520,0,0
3985,4567.812700,0,0
3986,4568.852460,0,0
3987,4569.875440,0,0
3988,4570.876020,0,0
3989,4571.908920,0,0
3990,4572.911680,0,0
3991,4573.932200,0,0
3992,4574.972980,0,0
3993,4575.968220,0,0
3994,4577.003880,0,0
3995,4578.015020,0,0
3996,4579.037440,0,0
3997,4580.047340,0,0
3998,4581.048200,0,0
3999,4582.077560,0,0
4000,4583.085460,0,0
4001,4584.085000,0,0
4002,4585.295340,0,0
4003,4586.303540,0,0
4004,4587.336320,0,0
4005,4588.351300,0,0
4006,4590.053420,0,0
4007,4591.031880,0,0
4008,4592.666980,0,0
4009,4593.645700,0,0
4010,4595.371960,0,0
4011,4596.362840,0,0
4012,4597.857140,0,0
4013,4598.872860,0,0
4014,4600.515160,0,0
4015,4601.509380,0,0
4016,4603.076560,0,0
4017,4604.056580,0,0
4018,4605.712200,0,0
4019,4606.669900,0,0
4020,4608.338480,0,0
4021,4609.322000,0,0
4022,4610.830100,0,0
4023,4611.849360,0,0
4024,4613.545200,0,0
4025,4614.553480,0,0
4026,4616.603240,0,0
4027,4617.573700,0,0
4028,4619.054800,0,0
4029,4620.011880,0,0
4030,4621.685480,0,0
4031,4622.645480,0,0
4032,4624.383820,0,0
4033,4625.362200,0,0
4034,4626.807420,0,0
4035,4627.754280,0,0
4036,4629.477080,0,0
4037,4630.476520,0,0
4038,4632.004020,0,0
4039,4633.037920,0,0
4040,4634.715500,0,0
4041,4635.684340,0,0
4042,4637.339220,0,0
4043,4638.273460,0,0
4044,4639.763880,0,0
4045,4640.748660,0,0
4046,4642.532760,0,0
4047,4643.601880,0,0
4048,4645.298240,0,0
4049,4646.562040,0,0
4050,4648.033580,0,0
4051,4648.954780,0,0
4052,4650.662400,0,0
4053,4651.607500,0,0
4054,4653.340640,0,0
4055,4654.327900,0,0
4056,4655.837800,0,0
4057,4656.773680,0,0
4058,4658.447400,0,0
4059,4659.410300,0,0
4060,4660.987120,0,0
4061,4661.996860,0,0
4062,4663.701940,0,0
4063,4664.669720,0,0
4064,4666.307100,0,0
4065,4667.241940,0,0
4066,4668.824520,0,0
4067,4669.752220,0,0
4068,4671.408040,0,0
4069,4672.351640,0,0
4070,4673.934620,0,0
4071,4674.989040,0,0
4072,4676.687340,0,0
4073,4677.644180,0,0
4074,4679.073100,0,0
4075,4680.081680,0,0
4076,4681.258060,0,0
4077,4682.258460,0,0
4078,4683.290340,0,0
4079,4684.341500,0,0
4080,4685.364600,0,0
4081,4686.415760,0,0
4082,4687.457260,0,0
4083,4688.523140,0,0
4084,4689.548500,0,0
4085,4690.568240,0,0
4086,4691.837000,0,0
4087,4692.881040,0,0
4088,4694.016420,0,0
4089,4695.075760,0,0
4090,4696.252680,0,0
4091,4697.250080,0,0
4092,4698.289420,0,0
4093,4699.326140,0,0
4094,4700.339700,0,0
4095,4701.370140,0,0
4096,4702.401540,0,0
4097,4703.425400,0,0
4098,4704.522280,0,0
4099,4705.536840,0,0
4100,4706.570920,0,0
4101,4707.586620,0,0
4102,4708.621240,0,0
4103,4709.637360,0,0
4104,4710.907660,0,0
4105,4711.960360,0,0
4106,4712.971840,0,0
4107,4714.004100,0,0
4108,4715.040380,0,0
4109,4716.043700,0,0
4110,4717.062680,0,0
4111,4718.054220,0,0
4112,4719.250880,0,0
4113,4720.263280,0,0
4114,4721.270400,0,0
4115,4722.299240,0,0
4116,4723.295460,0,0
4117,4724.365500,0,0
4118,4725.398000,0,0
4119,4726.437300,0,0
4120,4727.490600,0,0
4121,4728.507620,0,0
4122,4729.555900,0,0
4123,4730.569960,0,0
4124,4731.576180,0,0
4125,4732.611440,0,0
4126,4733.621340,0,0
4127,4734.688340,0,0
4128,4735.858400,0,0
4129,4736.881660,0,0
4130,4737.927960,0,0
4131,4738.921340,0,0
4132,4739.939780,0,0
4133,4740.946700,0,0
4134,4741.956560,0,0
4135,4742.990200,0,0
4136,4743.998600,0,0
4137,4745.043940,0,0
4138,4746.054820,0,0
4139,4747.578060,0,0
4140,4748.593600,0,0
4141,4749.605500,0,0
4142,4750.641640,0,0
4143,4751.656960,0,0
4144,4752.687620,0,0
4145,4753.699080,0,0
4146,4754.733500,0,0
4147,4755.755500,0,0
4148,4756.767940,0,0
4149,4757.802940,0,0
4150,4758.811320,0,0
4151,4759.824260,0,0
4152,4760.856060,0,0
4153,4761.865640,0,0
4154,4762.897040,0,0
4155,4763.912880,0,0
4156,4764.949000,0,0
4157,4765.992740,0,0
4158,4766.996960,0,0
4159,4768.033800,0,0
4160,4769.050060,0,0
4161,4770.048380,0,0
4162,4771.078000,0,0
4163,4772.074640,0,0
4164,4773.262560,0,0
4165,4774.315640,0,0
4166,4775.327280,0,0
4167,4776.365220,0,0
4168,4777.387500,0,0
4169,4778.467080,0,0
4170,4779.498740,0,0
4171,4780.528960,0,0
4172,4781.581420,0,0
4173,4782.589880,0,0
4174,4783.611740,0,0
4175,4784.654980,0,0
4176,4785.663380,0,0
4177,4786.685700,0,0
4178,4787.699840,0,0
4179,4788.727380,0,0
4180,4789.744460,0,0
4181,4790.739060,0,0
4182,4791.871780,0,0
4183,4792.883280,0,0
4184,4793.912280,0,0
4185,4794.962880,0,0
4186,4795.968100,0,0
4187,4796.997340,0,0
4188,4798.011700,0,0
4189,4799.049800,0,0
4190,4800.247740,0,0
4191,4801.270280,0,0
4192,4802.296040,0,0
4193,4803.290700,0,0
4194,4804.367000,0,0
4195,4805.385980,0,0
4196,4806.424560,0,0
4197,4807.467680,0,0
4198,4808.494620,0,0
4199,4809.543280,0,0
4200,4810.834580,0,0
4201,4811.904880,0,0
4202,4812.926540,0,0
4203,4813.926780,0,0
4204,4814.988700,0,0
4205,4815.990020,0,0
4206,4817.011960,0,0
4207,4818.029040,0,0
4208,4819.058780,0,0
4209,4820.239280,0,0
4210,4821.244440,0,0
4211,4822.283740,0,0
4212,4823.846800,0,0
4213,4825.612840,0,0
4214,4826.564640,0,0
4215,4828.034540,0,0
4216,4828.997220,0,0
4217,4830.692400,0,0
4218,4831.651320,0,0
4219,4833.332100,0,0
4220,4834.314800,0,0
4221,4835.798000,0,0
4222,4836.751560,0,0
4223,4838.445900,0,0
4224,4839.421580,0,0
4225,4840.927040,0,0
4226,4841.978280,0,0
4227,4843.673860,0,0
4228,4844.667140,0,0
4229,4846.596660,0,0
4230,4847.574740,0,0
4231,4849.059820,0,0
4232,4849.996500,0,0
4233,4851.663800,0,0
4234,4852.603000,0,0
4235,4854.068020,0,0
4236,4855.051460,0,0
4237,4856.738580,0,0
4238,4857.672600,0,0
4239,4859.280240,0,0
4240,4860.077540,0,0
4241,4861.764940,0,0
4242,4862.799500,0,0
4243,4864.541580,0,0
4244,4865.514660,0,0
4245,4866.915720,0,0
4246,4867.899480,0,0
4247,4868.938880,0,0
4248,4869.934620,0,0
4249,4870.961700,0,0
4250,4871.968780,0,0
4251,4872.960140,0,0
4252,4873.990800,0,0
4253,4875.026020,0,0
4254,4876.011740,0,0
4255,4877.046120,0,0
4256,4878.035320,0,0
4257,4879.051400,0,0
4258,4880.057620,0,0
4259,4881.066980,0,0
4260,4882.239160,0,0
4261,4883.243760,0,0
4262,4884.305000,0,0
4263,4885.317760,0,0
4264,4886.325160,0,0
4265,4887.375560,0,0
4266,4888.397400,0,0
4267,4889.463980,0,0
4268,4890.496340,0,0
4269,4891.785240,0,0
4270,4892.854100,0,0
4271,4893.976220,0,0
4272,4895.045540,0,0
4273,4896.044540,0,0
4274,4897.067780,0,0
4275,4898.068760,0,0
4276,4899.071960,0,0
4277,4900.288840,0,0
4278,4901.294040,0,0
4279,4902.341560,0,0
4280,4903.363980,0,0
4281,4904.434580,0,0
4282,4905.471360,0,0
4283,4906.496660,0,0
4284,4907.536740,0,0
4285,4908.561480,0,0
4286,4909.574000,0,0
4287,4910.846120,0,0
4288,4911.874260,0,0
4289,4912.907060,0,0
4290,4913.919140,0,0
4291,4914.982160,0,0
4292,4915.989760,0,0
4293,4916.984520,0,0
4294,4918.004860,0,0
4295,4919.014040,0,0
4296,4920.035700,0,0
4297,4921.039280,0,0
4298,4922.042820,0,0
4299,4923.073040,0,0
4300,4924.084360,0,0
4301,4925.277420,0,0
4302,4926.281800,0,0
4303,4927.278600,0,0
4304,4928.335260,0,0
4305,4929.334880,0,0
4306,4930.361360,0,0
4307,4931.395420,0,0
4308,4932.421540,0,0
4309,4933.478880,0,0
4310,4934.544300,0,0
4311,4935.585060,0,0
4312,4936.602680,0,0
4313,4937.602600,0,0
4314,4938.643080,0,0
4315,4939.655600,0,0
4316,4940.683480,0,0
4317,4941.692240,0,0
4318,4942.702200,0,0
4319,4943.735960,0,0
4320,4944.765300,0,0
4321,4945.796180,0,0
4322,4947.287280,0,0
4323,4948.322300,0,0
4324,4949.388660,0,0
4325,4950.409400,0,0
4326,4951.481800,0,0
4327,4952.515960,0,0
4328,4953.558000,0,0
4329,4954.615820,0,0
4330,4955.624040,0,0
4331,4956.664840,0,0
4332,4957.668040,0,0
4333,4958.689620,0,0
4334,4959.705980,0,0
4335,4960.684520,0,0
4336,4961.718880,0,0
4337,4962.729680,0,0
4338,4963.760740,0,0
4339,4964.815780,0,0
4340,4965.813580,0,0
4341,4966.835000,0,0
4342,4967.846040,0,0
4343,4968.898280,0,0
4344,4969.916220,0,0
4345,4970.916220,0,0
4346,4971.940780,0,0
4347,4972.951500,0,0
4348,4973.972180,0,0
4349,4975.013100,0,0
4350,4976.005240,0,0
4351,4977.039000,0,0
4352,4978.040900,0,0
4353,4979.059280,0,0
4354,4980.782400,0,0
4355,4982.484100,0,0
4356,4983.480920,0,0
4357,4985.072180,0,0
4358,4986.031920,0,0
4359,4987.698180,0,0
4360,4988.650780,0,0
4361,4990.378840,0,0
4362,4991.377860,0,0
4363,4992.884200,0,0
4364,4993.845580,0,0
4365,4995.559580,0,0
4366,4996.540340,0,0
4367,4998.313120,0,0
4368,4999.364700,0,0
4369,5000.873140,0,0
4370,5001.852400,0,0
4371,5003.555880,0,0
4372,5004.553840,0,0
4373,5006.549380,0,0
4374,5007.519440,0,0
4375,5009.021080,0,0
4376,5009.965980,0,0
4377,5011.673240,0,0
4378,5012.619280,0,0
4379,5014.285140,0,0
4380,5015.228560,0,0
4381,5016.746980,0,0
4382,5017.672600,0,0
4383,5019.297320,0,0
4384,5020.241880,0,0
4385,5021.819980,0,0
4386,5022.864700,0,0
4387,5024.628420,0,0
4388,5025.648320,0,0
4389,5027.284240,0,0
4390,5028.076000,0,0
4391,5029.770920,0,0
4392,5030.720540,0,0
4393,5032.352560,0,0
4394,5033.294000,0,0
4395,5034.871500,0,0
4396,5035.834040,0,0
4397,5037.598160,0,0
4398,5038.627300,0,0
4399,5040.083820,0,0
4400,5041.010260,0,0
4401,5042.712880,0,0
4402,5043.661460,0,0
4403,5045.343580,0,0
4404,5047.381140,0,0
4405,5048.422080,0,0
4406,5049.983980,0,0
4407,5050.947560,0,0
4408,5052.584960,0,0
4409,5053.557540,0,0
4410,5055.385600,0,0
4411,5056.438940,0,0
4412,5057.934680,0,0
4413,5058.911280,0,0
4414,5060.604420,0,0
4415,5061.574580,0,0
4416,5063.269820,0,0
4417,5064.078800,0,0
4418,5065.740100,0,0
4419,5066.700820,0,0
4420,5068.484640,0,0
4421,5069.562820,0,0
4422,5071.051500,0,0
4423,5072.010560,0,0
4424,5073.558760,0,0
4425,5074.630000,0,0
4426,5075.675900,0,0
4427,5076.685120,0,0
4428,5077.709600,0,0
4429,5078.722820,0,0
4430,5079.728580,0,0
4431,5080.762500,0,0
4432,5081.762520,0,0
4433,5082.784500,0,0
4434,5083.794100,0,0
4435,5084.832900,0,0
4436,5085.860860,0,0
4437,5086.880180,0,0
4438,5087.903160,0,0
4439,5088.922600,0,0
4440,5090.451580,0,0
4441,5092.014340,0,0
4442,5092.966580,0,0
4443,5094.640840,0,0
4444,5095.587320,0,0
4445,5097.248480,0,0
4446,5098.042880,0,0
4447,5099.733580,0,0
4448,5100.658280,0,0
4449,5102.364900,0,0
4450,5103.396360,0,0
4451,5104.992880,0,0
4452,5105.927520,0,0
4453,5107.569260,0,0
4454,5108.530520,0,0
4455,5109.680000,0,0
4456,5110.935880,0,0
4457,5112.003560,0,0
4458,5113.014840,0,0
4459,5114.038900,0,0
4460,5115.241700,0,0
4461,5116.241980,0,0
4462,5117.275380,0,0
4463,5118.321240,0,0
4464,5119.359580,0,0
4465,5120.382160,0,0
4466,5121.400820,0,0
4467,5122.462720,0,0
4468,5123.499520,0,0
4469,5124.590280,0,0
4470,5125.608540,0,0
4471,5126.620740,0,0
4472,5127.645900,0,0
4473,5128.652280,0,0
4474,5129.680880,0,0
4475,5130.694320,0,0
4476,5131.696440,0,0
4477,5132.734240,0,0
4478,5133.746300,0,0
4479,5134.800840,0,0
4480,5135.817700,0,0
4481,5136.814820,0,0
4482,5137.830580,0,0
4483,5138.825000,0,0
4484,5139.848140,0,0
4485,5140.851420,0,0
4486,5141.853140,0,0
4487,5142.890380,0,0
4488,5143.893880,0,0
4489,5144.960280,0,0
4490,5145.972820,0,0
4491,5147.531780,0,0
4492,5148.559760,0,0
4493,5149.564440,0,0
4494,5150.615840,0,0
4495,5151.633500,0,0
4496,5152.660340,0,0
4497,5153.667040,0,0
4498,5154.699540,0,0
4499,5155.735880,0,0
4500,5156.745900,0,0
4501,5157.773980,0,0
4502,5158.788640,0,0
4503,5159.786840,0,0
4504,5160.814240,0,0
4505,5161.813440,0,0
4506,5162.848980,0,0
4507,5163.867100,0,0
4508,5164.898900,0,0
4509,5165.931080,0,0
4510,5167.611460,0,0
4511,5169.256240,0,0
4512,5170.056800,0,0
4513,5171.763420,0,0
4514,5172.714900,0,0
4515,5174.397280,0,0
4516,5175.356500,0,0
4517,5176.884520,0,0
4518,5177.833020,0,0
4519,5179.523660,0,0
4520,5180.493740,0,0
4521,5181.992780,0,0
4522,5182.936100,0,0
4523,5184.698100,0,0
4524,5185.727420,0,0
4525,5187.371480,0,0
4526,5188.314240,0,0
4527,5189.833980,0,0
4528,5190.774840,0,0
4529,5192.473000,0,0
4530,5193.471660,0,0
4531,5194.983200,0,0
4532,5195.913480,0,0
4533,5197.654080,0,0
4534,5198.655100,0,0
4535,5200.274400,0,0
4536,5201.084880,0,0
4537,5202.772000,0,0
4538,5203.729520,0,0
4539,5205.446960,0,0
4540,5206.422320,0,0
4541,5207.918480,0,0
4542,5208.960640,0,0
4543,5210.672880,0,0
4544,5211.631640,0,0
4545,5213.281840,0,0
4546,5214.080940,0,0
4547,5215.404180,0,0
4548,5216.455600,0,0
4549,5217.504240,0,0
4550,5218.535540,0,0
4551,5219.537400,0,0
4552,5220.578880,0,0
4553,5221.584500,0,0
4554,5222.620600,0,0
4555,5223.632700,0,0
4556,5224.664020,0,0
4557,5225.693500,0,0
4558,5226.695900,0,0
4559,5227.711920,0,0
4560,5228.719840,0,0
4561,5229.713560,0,0
4562,5230.745180,0,0
4563,5231.752460,0,0
4564,5232.779320,0,0
