timestamp [s],angle [rad],control [V]
12.42438098,50.0560429471974,0
12.42586408,50.0560429471974,0
12.42684954,50.0560429471974,0
12.42859814,50.0560429471974,0
12.42960888,50.0560429471974,0
12.43107184,50.0560429471974,0
12.43204172,50.0560429471974,0
12.43369424,50.0560429471974,0
12.43468346,50.0560429471974,0
12.43638468,50.0560429471974,0
12.4373582,50.0560429471974,0
12.43885188,50.0560429471974,0
12.43980884,50.0560429471974,0
12.44156232,50.0560429471974,0
12.44261782,50.0560429471974,0
12.44427402,50.0560429471974,0
12.4452416,50.0560429471974,0
12.4470696,50.0560429471974,0
12.44800946,50.0560429471974,0
12.44972802,50.0560429471974,0
12.4506637,50.0560429471974,0
12.45230652,50.0560429471974,0
12.45323432,50.0560429471974,0
12.45483224,50.0560429471974,0
12.4557805,50.0560429471974,0
12.45744206,50.0560429471974,0
12.45838888,50.0560429471974,0
12.46038448,50.0560429471974,0
12.46192112,50.0560429471974,0
12.46289696,50.0560429471974,0
12.46450962,50.0560429471974,0
12.4655277,50.0560429471974,0
12.4670853,50.0560429471974,0
12.46808732,50.0560429471974,0
12.46983198,50.0560429471974,0
12.47080556,50.0560429471974,0
12.47249878,50.0560429471974,0
12.4734885,50.0560429471974,0
12.47526176,50.0560429471974,0
12.47608768,50.0560429471974,0
12.4777639,50.0560429471974,0
12.47873198,50.0560429471974,0
12.48054386,50.0560429471974,0
12.48152288,50.0560429471974,0
12.48301778,50.0560429471974,0
12.4840011,50.0560429471974,0
12.48564376,50.0560429471974,0
12.4869285,50.0560429471974,12
12.48863488,50.0560429471974,12
12.48959672,50.0560429471974,12
12.49125288,50.0560429471974,12
12.49206352,50.0560429471974,12
12.49382062,50.0560429471974,12
12.49487856,50.0560429471974,12
12.4965532,50.0560429471974,12
12.49752614,50.0560429471974,12
12.49904388,50.0560429471974,12
12.49998152,50.0560429471974,12
12.50166456,50.0560429471974,12
12.50260548,50.0560429471974,12
12.50427258,50.0560429471974,12
12.50508022,50.0560429471974,12
12.50676994,50.0560429471974,12
12.50769456,50.0560429471974,12
12.50937288,50.0560429471974,12
12.5103503,50.0560429471974,12
12.51186772,50.0560429471974,12
12.51281112,50.0560429471974,12
12.51454412,50.0560429471974,12
12.51552586,50.0560429471974,12
12.51706094,50.0560429471974,12
12.51807588,50.0560429471974,12
12.51979292,50.0560429471974,12
12.52073466,50.0560429471974,12
12.52239164,50.0560429471974,12
12.52333784,50.0560429471974,12
12.52491788,50.0560429471974,12
12.52586646,50.0560429471974,12
12.527633,50.0560429471974,12
12.52867476,50.0560429471974,12
12.53038202,50.0560429471974,12
12.53191488,50.0560429471974,12
12.53292746,50.0560429471974,12
12.53387146,50.0560429471974,12
12.53552432,50.0560429471974,12
12.53648212,50.0560429471974,12
12.5380403,50.0560429471974,12
12.53898156,50.0560429471974,12
12.54074702,50.0560429471974,12
12.54241474,50.0560429471974,12
12.54339878,50.0560429471974,12
12.54493574,50.0560429471974,12
12.54592672,50.0560429471974,12
12.54791728,50.0560429471974,12
12.548899,50.0560429471974,12
12.55065368,50.0560429471974,12
12.55170516,50.0560429471974,12
12.55340972,50.0560429471974,12
12.55443192,50.0560429471974,12
12.55591996,50.0560429471974,12
12.55688736,50.0560429471974,12
12.55856526,50.0560429471974,12
12.5595304,50.0560429471974,12
12.561023,50.0560429471974,12
12.56203378,50.0769868982213,12
12.56374594,50.0769868982213,12
12.56472476,50.0769868982213,12
12.56641662,50.0979308492452,12
12.5674029,50.0979308492452,12
12.56888208,50.0979308492452,12
12.5698337,50.1188748002692,12
12.5715384,50.1188748002692,12
12.57253348,50.1188748002692,12
12.57401522,50.1398187512931,12
12.57501494,50.1398187512931,12
12.57672432,50.160762702317,12
12.57776324,50.160762702317,12
12.57948628,50.160762702317,12
12.58048256,50.181706653341,12
12.58198238,50.2026506043649,12
12.5829267,50.2026506043649,12
12.58464672,50.2026506043649,12
12.58560378,50.2235945553888,12
12.58707572,50.2445385064128,12
12.58803038,50.2445385064128,12
12.58969406,50.2654824574367,12
12.59066442,50.2654824574367,12
12.59236468,50.2864264084606,12
12.59333812,50.3073703594846,12
12.59487812,50.3073703594846,12
12.59592056,50.3283143105085,12
12.59762002,50.3283143105085,12
12.59857436,50.3492582615324,12
12.60004836,50.3702022125564,12
12.60100278,50.3911461635803,12
12.60269652,50.3911461635803,12
12.60373176,50.4120901146042,12
12.60551398,50.4120901146042,12
12.60648488,50.4330340656281,12
12.608,50.4539780166521,12
12.60896434,50.474921967676,12
12.61066224,50.4958659186999,12
12.61162054,50.4958659186999,12
12.61325954,50.5168098697239,12
12.61406656,50.5377538207478,12
12.61577276,50.5586977717717,12
12.61673132,50.5586977717717,12
12.6185093,50.5796417227957,12
12.6195835,50.6005856738196,12
12.6210717,50.6215296248435,12
12.6220088,50.6424735758675,12
12.6236974,50.6424735758675,12
12.62469052,50.6634175268914,12
12.62635558,50.6843614779153,12
12.62728912,50.7053054289393,12
12.62884718,50.7262493799632,12
12.62979458,50.7262493799632,12
12.6315596,50.7471933309871,12
12.6326069,50.7681372820111,12
12.63428756,50.789081233035,12
12.63507972,50.8100251840589,12
12.63681618,50.8309691350829,12
12.63777132,50.8519130861068,12
12.6394426,50.8728570371307,12
12.64037034,50.8728570371307,12
12.6419335,50.8938009881546,12
12.64288132,50.9147449391786,12
12.64459622,50.9356888902025,12
12.6455546,50.9566328412264,12
12.64752992,50.9775767922504,12
12.64926682,50.9985207432743,12
12.6500796,51.0194646942982,12
12.65169492,51.0404086453222,12
12.6526833,51.0613525963461,12
12.6543914,51.0613525963461,12
12.65535736,51.08229654737,12
12.65687958,51.103240498394,12
12.65786628,51.1241844494179,12
12.65948296,51.1451284004418,12
12.66048534,51.1660723514658,12
12.66205032,51.1870163024897,12
12.66302554,51.2079602535136,12
12.6646798,51.2289042045376,12
12.66567158,51.2498481555615,12
12.66738024,51.2498481555615,12
12.6683525,51.2917360576094,12
12.6698322,51.2917360576094,12
12.67083904,51.3336239596572,12
12.67258454,51.3336239596572,12
12.67355136,51.3545679106811,12
12.67528714,51.3755118617051,12
12.67624698,51.396455812729,12
12.67777528,51.417399763753,12
12.67874592,51.4383437147769,12
12.68047766,51.4592876658008,12
12.68146756,51.4802316168248,12
12.68296798,51.5011755678487,12
12.6839313,51.5221195188726,12
12.68563536,51.5430634698965,12
12.6866713,51.5640074209205,12
12.68835734,51.5849513719444,12
12.68932084,51.6058953229683,12
12.69079984,51.6268392739923,12
12.69176402,51.6477832250162,12
12.69350592,51.6687271760401,12
12.6945299,51.6896711270641,12
12.69600838,51.710615078088,12
12.6969811,51.7315590291119,12
12.6986745,51.7525029801359,12
12.69964056,51.7734469311598,12
12.70130518,51.7734469311598,12
12.7022555,51.8153348332077,12
12.7037422,51.8153348332077,12
12.70474014,51.8572227352555,12
12.70643478,51.8572227352555,12
12.70741288,51.8991106373034,12
12.70890956,51.8991106373034,12
12.70987488,51.9409985393513,12
12.71158896,51.9409985393513,12
12.71256672,51.9828864413991,12
12.71428728,51.9828864413991,12
12.71525134,52.024774343447,12
12.71674798,52.024774343447,12
12.71770906,52.0457182944709,12
12.71940686,52.0666622454948,12
12.72037792,52.0876061965188,12
12.72189606,52.1085501475427,12
12.72286038,52.1294940985666,12
12.7245944,52.1504380495906,12
12.72554898,52.1713820006145,12
12.7272659,52.1923259516384,12
12.72808718,52.2132699026624,12
12.72979828,52.2342138536863,12
12.73078088,52.2761017557342,12
12.73254156,52.2761017557342,12
12.73353702,52.317989657782,12
12.73481828,52.317989657782,12
12.735842,52.338933608806,12
12.73688124,52.3598775598299,12
12.73789762,52.3808215108538,12
12.73889852,52.4017654618778,12
12.7399362,52.4227094129017,12
12.7409368,52.4227094129017,12
12.7419605,52.4436533639256,12
12.74296958,52.4645973149495,12
12.74396796,52.4855412659735,12
12.74503692,52.4855412659735,12
12.74603704,52.5064852169974,12
12.74758146,52.5274291680213,12
12.7485961,52.5483731190453,12
12.74979374,52.5693170700692,12
12.75081686,52.5902610210931,12
12.75181556,52.6112049721171,12
12.75286868,52.632148923141,12
12.75386978,52.632148923141,12
12.75492616,52.6530928741649,12
12.75594048,52.6740368251889,12
12.75694366,52.6949807762128,12
12.75797266,52.7159247272367,12
12.75896866,52.7159247272367,12
12.75999196,52.7368686782607,12
12.76100242,52.7578126292846,12
12.76199724,52.7787565803085,12
12.76302752,52.7787565803085,12
12.76403564,52.7997005313325,12
12.7652466,52.8206444823564,12
12.76625458,52.8415884333803,12
12.76725136,52.8625323844043,12
12.76832704,52.8625323844043,12
12.76933388,52.8834763354282,12
12.77037378,52.9044202864521,12
12.7714033,52.925364237476,12
12.77241428,52.9463081885,12
12.7734671,52.9463081885,12
12.77452032,52.9672521395239,12
12.7755578,52.9881960905478,12
12.77658906,53.0091400415718,12
12.77761142,53.0300839925957,12
12.77864226,53.0510279436196,12
12.77964776,53.0510279436196,12
12.7806795,53.0719718946436,12
12.78169716,53.0929158456675,12
12.78269878,53.1138597966914,12
12.7837434,53.1348037477154,12
12.7847713,53.1348037477154,12
12.78580314,53.1557476987393,12
12.78680698,53.1766916497632,12
12.78781788,53.1976356007872,12
12.78885392,53.2185795518111,12
12.78985894,53.2185795518111,12
12.7908782,53.239523502835,12
12.79187914,53.260467453859,12
12.79287598,53.2814114048829,12
12.79397368,53.3023553559068,12
12.79500468,53.3023553559068,12
12.79601502,53.3232993069308,12
12.79703176,53.3442432579547,12
12.79802728,53.3651872089786,12
12.79905428,53.3861311600026,12
12.80004002,53.3861311600026,12
12.80106034,53.4070751110265,12
12.80207378,53.4280190620504,12
12.8030686,53.4489630130743,12
12.80427546,53.4699069640983,12
12.80529844,53.4699069640983,12
12.8063337,53.4908509151222,12
12.80734346,53.5117948661461,12
12.80835808,53.5327388171701,12
12.80940606,53.553682768194,12
12.81071232,53.553682768194,12
