Sample,X(ms) [18.05.2017 16:36:07 100 UTC],"I_encoder"[%ID1000],"M_beam_angle"[%MD24]
8892,10219.999180,-1028,0.098564088344574
8893,10221.020240,-1028,0.098564088344574
8894,10222.062320,-1028,0.098564088344574
8895,10223.082780,-1028,0.098564088344574
8896,10224.123700,-1028,0.098564088344574
8897,10225.142120,-1028,0.098564088344574
8898,10226.142300,-1028,0.098564088344574
8899,10227.200020,-1028,0.098564088344574
8900,10228.214720,-1028,0.098564088344574
8901,10229.545140,-1028,0.098564088344574
8902,10230.575360,-1028,0.098564088344574
8903,10231.607460,-1028,0.098564088344574
8904,10232.617860,-1028,0.098564088344574
8905,10233.609520,-1028,0.098564088344574
8906,10234.779880,-1028,0.098564088344574
8907,10235.783000,-1028,0.098564088344574
8908,10236.849020,-1028,0.098564088344574
8909,10237.871040,-1028,0.098564088344574
8910,10238.883340,-1028,0.098564088344574
8911,10239.927660,-1028,0.098564088344574
8912,10240.960840,-1028,0.098564088344574
8913,10242.005820,-1028,0.098564088344574
8914,10243.047740,-1028,0.098564088344574
8915,10245.210260,-1028,0.098564088344574
8916,10246.296940,-1028,0.098564088344574
8917,10247.980320,-1028,0.098564088344574
8918,10249.038200,-1028,0.098564088344574
8919,10250.130240,-1028,0.098564088344574
8920,10251.131160,-1028,0.098564088344574
8921,10252.138760,-1028,0.098564088344574
8922,10253.176700,-1028,0.098564088344574
8923,10254.197260,-1028,0.098564088344574
8924,10255.212660,-1028,0.098564088344574
8925,10256.215340,-1028,0.098564088344574
8926,10257.254280,-1028,0.098564088344574
8927,10258.289320,-1028,0.098564088344574
8928,10259.297060,-1028,0.098564088344574
8929,10260.586800,-1028,0.098564088344574
8930,10261.619800,-1028,0.098564088344574
8931,10262.942060,-1028,0.098564088344574
8932,10264.001080,-1028,0.098564088344574
8933,10265.104060,-1028,0.098564088344574
8934,10266.127680,-1028,0.098564088344574
8935,10267.166320,-1028,0.098564088344574
8936,10268.198720,-1028,0.098564088344574
8937,10269.372960,-1028,0.098564088344574
8938,10270.422760,-1028,0.098564088344574
8939,10271.439760,-1028,0.098564088344574
8940,10272.440880,-1028,0.098564088344574
8941,10273.475760,-1028,0.098564088344574
8942,10274.480940,-1028,0.098564088344574
8943,10275.500940,-1028,0.098564088344574
8944,10276.508760,-1028,0.098564088344574
8945,10277.533120,-1028,0.098564088344574
8946,10278.546840,-1028,0.098564088344574
8947,10279.554840,-1028,0.098564088344574
8948,10280.573320,-1028,0.098564088344574
8949,10281.586900,-1028,0.098564088344574
8950,10282.589880,-1028,0.098564088344574
8951,10283.769920,-1028,0.098564088344574
8952,10284.771640,-1028,0.098564088344574
8953,10285.622040,-1028,0.098564088344574
8954,10286.836120,-1028,0.098564088344574
8955,10287.837220,-1028,0.098564088344574
8956,10288.860620,-1028,0.098564088344574
8957,10289.874120,-1028,0.098564088344574
8958,10290.904940,-1028,0.098564088344574
8959,10291.931180,-1028,0.098564088344574
8960,10292.960300,-1028,0.098564088344574
8961,10294.031340,-1028,0.098564088344574
8962,10295.057940,-1028,0.098564088344574
8963,10296.093660,-1028,0.098564088344574
8964,10297.150300,-1028,0.098564088344574
8965,10298.155480,-1028,0.098564088344574
8966,10299.179160,-1028,0.098564088344574
8967,10300.195020,-1028,0.098564088344574
8968,10301.229720,-1028,0.098564088344574
8969,10302.244220,-1028,0.098564088344574
8970,10303.258620,-1028,0.098564088344574
8971,10304.300380,-1028,0.098564088344574
8972,10305.308240,-1028,0.098564088344574
8973,10306.338400,-1028,0.098564088344574
8974,10307.393720,-1028,0.098564088344574
8975,10308.389540,-1028,0.098564088344574
8976,10309.424460,-1028,0.098564088344574
8977,10310.436240,-1028,0.098564088344574
8978,10311.466880,-1028,0.098564088344574
8979,10312.475640,-1028,0.098564088344574
8980,10313.477820,-1028,0.098564088344574
8981,10314.505040,-1028,0.098564088344574
8982,10315.516880,-1028,0.098564088344574
8983,10316.536280,-1028,0.098564088344574
8984,10317.579780,-1028,0.098564088344574
8985,10318.584060,-1028,0.098564088344574
8986,10319.615240,-1028,0.098564088344574
8987,10320.777680,-1028,0.098564088344574
8988,10321.803740,-1028,0.098564088344574
8989,10322.817660,-1028,0.098564088344574
8990,10323.814840,-1028,0.098564088344574
8991,10324.863620,-1028,0.098564088344574
8992,10325.880080,-1028,0.098564088344574
8993,10326.947220,-1028,0.098564088344574
8994,10327.989140,-1028,0.098564088344574
8995,10329.358000,-1028,0.098564088344574
8996,10330.419860,-1028,0.098564088344574
8997,10331.429140,-1028,0.098564088344574
8998,10332.447780,-1028,0.098564088344574
8999,10333.459980,-1028,0.098564088344574
9000,10334.458060,-1028,0.098564088344574
9001,10335.492540,-1028,0.098564088344574
9002,10336.502700,-1028,0.098564088344574
9003,10337.558120,-1028,0.098564088344574
9004,10338.576900,-1028,0.098564088344574
9005,10339.575340,-1028,0.098564088344574
9006,10340.602540,-1028,0.098564088344574
9007,10341.603900,-1028,0.098564088344574
9008,10342.621520,-1028,0.098564088344574
9009,10344.021100,-1028,0.098564088344574
9010,10345.117200,-1028,0.098564088344574
9011,10346.138580,-1028,0.098564088344574
9012,10347.176320,-1028,0.098564088344574
9013,10348.207880,-1028,0.098564088344574
9014,10349.218080,-1028,0.098564088344574
9015,10350.260500,-1028,0.098564088344574
9016,10351.275500,-1028,0.098564088344574
9017,10352.283940,-1028,0.098564088344574
9018,10353.324860,-1028,0.098564088344574
9019,10354.334220,-1028,0.098564088344574
9020,10355.368000,-1028,0.098564088344574
9021,10356.387220,-1028,0.098564088344574
9022,10357.422140,-1028,0.098564088344574
9023,10358.452220,-1028,0.098564088344574
9024,10359.452000,-1028,0.098564088344574
9025,10360.777000,-1028,0.098564088344574
9026,10361.786280,-1028,0.098564088344574
9027,10362.785720,-1028,0.098564088344574
9028,10363.826020,-1028,0.098564088344574
9029,10364.816360,-1028,0.098564088344574
9030,10365.905460,-1028,0.098564088344574
9031,10366.971580,-1028,0.098564088344574
9032,10368.026760,-1028,0.098564088344574
9033,10369.065020,-1028,0.098564088344574
9034,10370.084900,-1028,0.098564088344574
9035,10371.118900,-1028,0.098564088344574
9036,10372.139540,-1028,0.098564088344574
9037,10373.144120,-1028,0.098564088344574
9038,10374.181100,-1028,0.098564088344574
9039,10375.196180,-1028,0.098564088344574
9040,10376.225980,-1028,0.098564088344574
9041,10377.264840,-1028,0.098564088344574
9042,10378.263020,-1028,0.098564088344574
9043,10379.300500,-1028,0.098564088344574
9044,10380.308480,-1028,0.098564088344574
9045,10381.342300,-1028,0.098564088344574
9046,10382.352800,-1028,0.098564088344574
9047,10383.350920,-1028,0.098564088344574
9048,10384.377300,-1028,0.098564088344574
9049,10385.378820,-1028,0.098564088344574
9050,10386.408660,-1028,0.098564088344574
9051,10387.458620,-1028,0.098564088344574
9052,10388.453580,-1028,0.098564088344574
9053,10389.480620,-1028,0.098564088344574
9054,10390.479080,-1028,0.098564088344574
9055,10391.513600,-1028,0.098564088344574
