time [s],angle [rad],voltage [V]
2.32291458,11.3725654059951,11.95
2.32457534,11.4563412100908,11.95
2.3255273,11.4982291121386,11.95
2.32723782,11.6029488672583,11.95
2.3280334,11.6657807203301,11.95
2.32973328,11.7495565244258,11.95
2.3306714,11.7914444264737,11.95
2.33235788,11.8961641815934,11.95
2.33331414,11.9380520836412,11.95
2.3348834,12.0427718387609,11.95
2.3358122,12.1056036918327,11.95
2.33753318,12.1893794959284,11.95
2.33929126,12.2522113490002,11.95
2.34028128,12.3359871530959,11.95
2.34180798,12.3988190061677,11.95
2.34284922,12.5035387612874,11.95
2.3443193,12.5663706143592,11.95
2.3455544,12.6501464184549,11.95
2.34747196,12.7129782715267,11.95
2.34847856,12.8176980266464,11.95
2.34996176,12.8805298797182,11.95
2.35092944,12.9643056838139,11.95
2.35266854,13.0271375368857,11.95
2.35365226,13.1109133409814,11.95
2.35532348,13.1737451940532,11.95
2.3562759,13.2575209981489,11.95
2.3577556,13.3203528512207,11.95
2.35873666,13.4041286553165,11.95
2.36051022,13.4669605083882,11.95
2.36158758,13.5716802635079,11.95
2.36360644,13.6345121165797,11.95
2.3652846,13.7392318716994,11.95
2.36627156,13.843951626819,11.95
2.36705956,13.8858395288669,11.95
2.36829286,13.9486713819387,11.95
2.36930762,14.0115032350105,11.95
2.37037808,14.0743350880823,11.95
2.3714068,14.1371669411541,11.95
2.37251284,14.1999987942259,11.95
2.37354254,14.2628306472977,11.95
2.37457502,14.3047185493455,11.95
2.3756164,14.3675504024173,11.95
2.37685764,14.4303822554891,11.95
2.37794476,14.5141580595848,11.95
2.37908122,14.5769899126566,11.95
2.38029036,14.6398217657284,11.95
2.38133484,14.7026536188002,11.95
2.382385,14.765485471872,11.95
2.38345384,14.8283173249438,11.95
2.3845421,14.8911491780156,11.95
2.38557266,14.9539810310874,11.95
2.38659562,15.0168128841592,11.95
2.38790114,15.0587007862071,11.95
2.38895074,15.1634205413267,11.95
2.3899658,15.2053084433746,11.95
2.3910232,15.2681402964464,11.95
2.39203078,15.3309721495182,11.95
2.39329978,15.39380400259,11.95
2.39431942,15.4566358556618,11.95
2.39534972,15.5194677087336,11.95
2.39640864,15.5822995618054,11.95
2.3974542,15.6451314148772,11.95
2.39852112,15.687019316925,11.95
2.39956244,15.7498511699968,11.95
2.40058194,15.8126830230686,11.95
2.40165256,15.8755148761404,11.95
2.40269518,15.9383467292122,11.95
2.40374292,16.001178582284,11.95
2.4047604,16.0640104353558,11.95
2.40579724,16.1268422884276,11.95
2.40683804,16.1896741414994,11.95
2.40785386,16.2525059945712,11.95
2.4088793,16.315337847643,11.95
2.40990058,16.3572257496909,11.95
2.41095728,16.4200576027627,11.95
2.41197326,16.4828894558344,11.95
2.4130247,16.5457213089062,11.95
2.41406092,16.608553161978,11.95
2.41507624,16.6713850150498,11.95
2.41625818,16.7342168681216,11.95
2.41727986,16.7761047701695,11.95
2.41829814,16.8389366232413,11.95
2.41934242,16.9017684763131,11.95
2.4203692,16.9646003293849,11.95
2.4214313,17.0274321824567,11.95
2.4225188,17.0902640355285,11.95
2.4235467,17.1530958886003,11.95
2.42460132,17.2159277416721,11.95
2.4256128,17.2578156437199,11.95
2.42666562,17.3206474967917,11.95
2.42769706,17.3834793498635,11.95
2.42869842,17.4463112029353,11.95
2.4297518,17.5091430560071,11.95
2.4307861,17.5719749090789,11.95
2.43182026,17.6348067621507,11.95
2.43288428,17.6976386152225,11.95
2.43390728,17.7604704682943,11.95
2.43495078,17.8233023213661,11.95
2.43597216,17.8861341744379,11.95
2.43700166,17.9280220764858,11.95
2.43801966,17.9908539295576,11.95
2.43904016,18.0536857826293,11.95
2.44007624,18.1165176357011,11.95
2.44108348,18.1793494887729,11.95
2.44229432,18.2421813418447,11.95
2.44331938,18.2840692438926,11.95
2.4443689,18.3469010969644,11.95
2.44540586,18.4097329500362,11.95
2.4464578,18.472564803108,11.95
2.44752672,18.5353966561798,11.95
2.44855324,18.5982285092516,11.95
2.4496066,18.6610603623234,11.95
2.45063408,18.7238922153952,11.95
2.45164696,18.786724068467,11.95
2.45272138,18.8286119705148,11.95
2.45374332,18.8914438235866,11.95
2.45476954,18.9542756766584,11.95
2.45579502,19.0171075297302,11.95
2.456806,19.079939382802,11.95
2.45784984,19.1427712358738,11.95
2.45884916,19.2056030889456,11.95
2.45988154,19.2684349420174,11.95
2.46092718,19.3312667950892,11.95
2.46194188,19.394098648161,11.95
2.46355132,19.4778744522567,11.95
2.46458808,19.5197623543046,11.95
2.46564308,19.5825942073764,11.95
2.46667238,19.6454260604482,11.95
2.46772022,19.70825791352,11.95
2.46875176,19.7710897665918,11.95
2.46977186,19.8339216196636,11.95
2.47081936,19.8967534727354,11.95
2.4732775,20.001473227855,11.95
2.4742847,20.0852490319507,11.95
2.47507198,20.1480808850225,11.95
2.47679116,20.2318566891183,11.95
2.4777492,20.2946885421901,11.95
2.47947586,20.3994082973097,11.95
2.48108624,20.4622401503815,11.95
2.48206532,20.5460159544772,11.95
2.48371262,20.608847807549,11.95
2.48469906,20.6926236116448,11.95
2.48637906,20.7554554647166,11.95
2.48739922,20.8601752198362,11.95
2.48892362,20.923007072908,11.95
2.48991568,21.0067828770037,11.95
2.4916218,21.0696147300755,11.95
2.49264092,21.1533905341713,11.95
2.49438734,21.2162223872431,11.95
2.4953683,21.3209421423627,11.95
2.49689306,21.3837739954345,11.95
2.49787194,21.4675497995303,11.95
2.49960622,21.530381652602,11.95
2.5006686,21.6351014077217,11.95
2.50240862,21.6769893097696,11.95
2.50340242,21.7817090648892,11.95
2.50487722,21.844540917961,11.95
2.50591822,21.9492606730807,11.95
2.50767918,22.0330364771764,11.95
2.50863656,22.0958683302482,11.95
2.51029524,22.1796441343439,11.95
2.51127328,22.2424759874157,11.95
2.51283336,22.3471957425354,11.95
2.5137852,22.4100275956072,11.95
2.51549748,22.4519154976551,11.95
2.51649008,22.5566352527747,11.95
2.51797162,22.6404110568704,11.95
2.51898042,22.7032429099422,11.95
2.52069826,22.787018714038,11.95
2.52165098,22.8498505671098,11.95
2.52344702,22.9545703222294,11.95
2.52501556,23.0174021753012,11.95
2.52601778,23.1221219304209,11.95
2.5269571,23.1640098324687,11.95
2.52861228,23.2477856365645,11.95
2.5295475,23.3106174896363,11.95
2.53105932,23.4153372447559,11.95
2.53200116,23.4572251468038,11.95
2.53372514,23.5619449019234,11.95
2.53470808,23.6038328039713,11.95
2.53638308,23.708552559091,11.95
2.53733202,23.7713844121628,11.95
2.5388915,23.8551602162585,11.95
2.53982964,23.9179920693303,11.95
2.54149962,24.001767873426,11.95
2.5425092,24.0645997264978,11.95
2.54405844,24.1693194816175,11.95
2.54500654,24.2321513346893,11.95
2.5467401,24.315927138785,11.95
2.54843262,24.3787589918568,11.95
2.54950402,24.4625347959525,11.95
2.55166446,24.5881985020961,11.95
2.55266422,24.6510303551679,11.95
2.55432616,24.7138622082397,11.95
2.55527112,24.8185819633594,11.95
2.55681408,24.9023577674551,11.95
2.55777794,24.9651896205269,11.95
2.55949976,25.0070775225748,11.95
2.56049826,25.1117972776944,11.95
2.56201356,25.2165170328141,11.95
2.56430972,25.3002928369098,11.95
2.56527544,25.4050125920295,11.95
2.56678322,25.4469004940773,11.95
2.56777166,25.551620249197,11.95
2.56948832,25.5935081512448,11.95
2.57049526,25.6982279063645,11.95
2.57230994,25.7610597594363,11.95
2.57329338,25.865779514556,11.95
2.57477044,25.9286113676278,11.95
2.57573908,26.0123871717235,11.95
2.57743588,26.0542750737714,11.95
2.57843992,26.158994828891,11.95
2.57994,26.2218266819628,11.95
2.58098096,26.3265464370825,11.95
2.58277326,26.4103222411782,11.95
2.58373722,26.47315409425,11.95
2.58537228,26.5359859473218,11.95
2.58634402,26.6197617514175,11.95
2.58782734,26.7244815065372,11.95
2.58878336,26.787313359609,11.95
2.59051264,26.8292012616568,11.95
2.59149832,26.9339210167765,11.95
2.59307804,27.0176968208722,11.95
2.59426472,27.080528673944,11.95
2.59580274,27.1852484290637,11.95
2.59673224,27.2271363311115,11.95
2.5984179,27.3318560862312,11.95
2.59939066,27.394687939303,11.95
2.60098364,27.4784637433987,11.95
2.60199704,27.5412955964705,11.95
2.60372708,27.6460153515902,11.95
2.60466954,27.687903253638,11.95
2.6063406,27.7926230087577,11.95
2.607285,27.8554548618295,11.95
2.60883324,27.9392306659252,11.95
2.60977726,28.002062518997,11.95
2.61147634,28.0858383230928,11.95
2.61250406,28.1486701761645,11.95
2.61433946,28.2533899312842,11.95
2.61585086,28.316221784356,11.95
2.61683848,28.4209415394757,11.95
2.61845056,28.4628294415235,11.95
2.61947954,28.5675491966432,11.95
2.62103486,28.609437098691,11.95
2.62203198,28.7141568538107,11.95
2.6236961,28.7769887068825,11.95
2.6247167,28.8607645109782,11.95
2.62653106,28.92359636405,11.95
2.62752802,29.0283161191697,11.95
2.62908872,29.0911479722415,11.95
2.63005374,29.1958677273611,11.95
2.63177948,29.237755629409,11.95
2.63279968,29.3424753845287,11.95
2.63459468,29.4053072376005,11.95
2.63562586,29.5100269927201,11.95
2.63727868,29.551914894768,11.95
2.63824432,29.6566346498876,11.95
2.63980346,29.7613544050073,11.95
2.64078178,29.8241862580791,11.95
2.64254062,29.866074160127,11.95
2.64351904,29.9707939152466,11.95
2.64500126,30.0545697193424,11.95
2.6459476,30.1174015724141,11.95
2.64764406,30.2011773765099,11.95
2.64860802,30.2640092295817,11.95
2.65025156,30.3477850336774,11.95
2.65106162,30.4106168867492,11.95
2.652804,30.4943926908449,11.95
2.6537748,30.5781684949407,11.95
2.6554405,30.6200563969885,11.95
2.656415,30.7247761521082,11.95
2.65791796,30.8085519562039,11.95
2.65887842,30.8713838092757,11.95
2.66057488,30.9551596133714,11.95
2.66157386,31.0179914664432,11.95
2.6635892,31.1436551725868,11.95
2.6652895,31.1855430746347,11.95
2.66625564,31.2902628297543,11.95
2.66769932,31.3530946828261,11.95
2.66870092,31.4368704869219,11.95
2.67028836,31.4997023399937,11.95
2.67128864,31.5834781440894,11.95
2.67208316,31.6463099971612,11.95
2.67380458,31.7510297522808,11.95
2.6747522,31.7929176543287,11.95
2.6764959,31.8976374094484,11.95
2.67833832,31.9395253114962,11.95
2.67935384,32.0651890176398,11.95
2.68090728,32.1070769196877,11.95
2.68187694,32.2117966748073,11.95
2.68360164,32.2746285278791,11.95
2.68463374,32.3584043319749,11.95
2.68638464,32.4212361850467,11.95
2.6874465,32.5259559401663,11.95
2.68892544,32.5887877932381,11.95
2.68990402,32.6935075483578,11.95
2.6916408,32.7353954504056,11.95
2.69265802,32.8401152055253,11.95
2.69426326,32.9029470585971,11.95
2.69508232,32.9867228626928,11.95
2.6967395,33.0495547157646,11.95
2.69772072,33.1333305198604,11.95
2.69941686,33.1961623729321,11.95
2.70052686,33.3008821280518,11.95
2.70226422,33.4056018831715,11.95
2.7030812,33.4474897852193,11.95
2.70480574,33.552209540339,11.95
2.70578438,33.6150413934108,11.95
2.70745906,33.6988171975065,11.95
2.7084337,33.7616490505783,11.95
2.70994886,33.866368805698,11.95
2.7108936,33.9082567077458,11.95
2.71262146,33.9920325118416,11.95
2.71358036,34.0548643649134,11.95
2.71507498,34.159584120033,11.95
2.71601982,34.2224159731048,11.95
2.71772828,34.3061917772005,11.95
2.71869408,34.3690236302723,11.95
2.72033102,34.4527994343681,11.95
2.7212876,34.5156312874399,11.95
2.7228666,34.6203510425595,11.95
2.72381882,34.6622389446074,11.95
2.7255266,34.766958699727,11.95
2.72651368,34.8088466017749,11.95
2.72799906,34.9135663568946,11.95
2.7289655,34.9763982099664,11.95
2.7307232,35.0601740140621,11.95
2.73175796,35.1230058671339,11.95
2.7334499,35.2277256222535,11.95
2.73443432,35.2905574753253,11.95
2.73600358,35.3743332794211,11.95
2.73694838,35.4371651324929,11.95
2.7386595,35.5209409365886,11.95
2.74054004,35.6047167406843,11.95
2.7415442,35.68849254478,11.95
2.74330328,35.7513243978518,11.95
2.74428544,35.8560441529715,11.95
2.7458112,35.9188760060433,11.95
2.74679282,36.023595761163,11.95
2.74852042,36.0654836632108,11.95
2.74951042,36.1702034183305,11.95
2.75107974,36.2120913203783,11.95
2.75206022,36.316811075498,11.95
2.75373072,36.3796429285698,11.95
2.75471488,36.4634187326655,11.95
2.75643868,36.5262505857373,11.95
2.7574556,36.630970340857,11.95
2.7589492,36.6938021939288,11.95
2.75995642,36.7775779980245,11.95
2.76173238,36.8822977531442,11.95
2.76369758,36.945129606216,11.95
2.76470422,37.0498493613356,11.95
2.76564512,37.1126812144074,11.95
2.76732454,37.1964570185032,11.95
2.76882836,37.2592888715749,11.95
2.76983394,37.3640086266946,11.95
2.77077294,37.4268404797664,11.95
2.77253838,37.5106162838621,11.95
2.77439446,37.5734481369339,11.95
2.77541004,37.6781678920536,11.95
2.77691324,37.7409997451254,11.95
2.77789774,37.8247755492211,11.95
2.77961154,37.8876074022929,11.95
2.78058828,37.9923271574126,11.95
2.78233584,38.0342150594604,11.95
2.78335642,38.1389348145801,11.95
2.7848476,38.2017666676519,11.95
2.78582784,38.3064864227715,11.95
2.78755526,38.3483743248194,11.95
2.78853218,38.4530940799391,11.95
2.790019,38.4949819819869,11.95
2.7910109,38.5997017371066,11.95
2.79269788,38.6625335901784,11.95
2.79366652,38.7463093942741,11.95
2.79538488,38.8091412473459,11.95
2.79638324,38.9138610024656,11.95
2.79787422,38.9557489045134,11.95
2.79884476,39.0604686596331,11.95
2.80059462,39.1233005127049,11.95
2.80163546,39.2070763168006,11.95
2.80330808,39.2699081698724,11.95
2.80428416,39.3746279249921,11.95
2.805844,39.4584037290878,11.95
2.8068076,39.5212355821596,11.95
2.80852858,39.6050113862553,11.95
2.80952368,39.6678432393271,11.95
2.81100716,39.7725629944468,11.95
2.8119604,39.8353948475186,11.95
2.81371,39.9191706516143,11.95
2.81467156,39.9820025046861,11.95
2.81631708,40.0657783087818,11.95
2.81726338,40.1286101618536,11.95
2.81881282,40.2333299169733,11.95
2.81978568,40.2961617700451,11.95
2.82147254,40.3799375741408,11.95
2.82250922,40.4427694272126,11.95
2.82401416,40.5265452313083,11.95
2.82495874,40.5893770843801,11.95
2.8266726,40.6731528884759,11.95
2.82763216,40.7359847415477,11.95
2.82928104,40.8407044966673,11.95
2.83024158,40.8825923987152,11.95
2.8318532,40.9873121538348,11.95
2.83290414,41.0501440069066,11.95
2.83462974,41.1339198110024,11.95
2.83557468,41.1967516640742,11.95
2.83707796,41.3014714191938,11.95
2.83803154,41.3643032722656,11.95
2.83976458,41.4480790763613,11.95
2.84071394,41.5109109294331,11.95
2.84251078,41.5946867335289,11.95
2.84430712,41.6575185866007,11.95
2.84527816,41.7622383417203,11.95
2.8467569,41.8250701947921,11.95
2.84774004,41.9088459988878,11.95
2.84944866,41.9716778519596,11.95
2.85047646,42.0763976070793,11.95
2.85205118,42.1392294601511,11.95
2.85307168,42.2439492152708,11.95
2.85474518,42.2858371173186,11.95
2.85572838,42.3905568724383,11.95
2.85747808,42.4324447744861,11.95
2.85849908,42.5371645296058,11.95
2.85998542,42.5999963826776,11.95
2.86096666,42.7047161377973,11.95
2.863075,42.7466040398451,11.95
2.86405302,42.8722677459887,11.95
2.86574852,42.9769875011084,11.95
2.86670054,43.0188754031562,11.95
2.868367,43.1235951582759,11.95
2.86988634,43.1864270113477,11.95
2.87089296,43.2702028154434,11.95
2.8718397,43.3330346685152,11.95
2.8735372,43.4168104726109,11.95
2.8750786,43.4796423256827,11.95
2.8763052,43.5843620808024,11.95
2.87782342,43.6471939338742,11.95
2.87881712,43.7519136889939,11.95
2.8804636,43.7938015910417,11.95
2.88150028,43.8985213461614,11.95
2.8832771,43.9404092482092,11.95
2.88460626,44.0660729543528,11.95
2.8862528,44.1707927094725,11.95
2.88706178,44.2336245625443,11.95
2.8887886,44.2755124645922,11.95
2.88975628,44.3802322197118,11.95
2.891521,44.4221201217597,11.95
2.89257386,44.5268398768793,11.95
2.89406036,44.631559631999,11.95
2.89500804,44.6943914850708,11.95
2.89671792,44.7781672891665,11.95
2.89767804,44.8409991422383,11.95
2.89931068,44.9038309953101,11.95
2.90028022,44.9876067994058,11.95
2.90176434,45.0504386524776,11.95
2.90275856,45.1342144565734,11.95
2.90448734,45.1970463096452,11.95
2.90548976,45.3017660647648,11.95
2.9069918,45.3855418688605,11.95
2.90795816,45.4483737219323,11.95
2.90966618,45.5321495260281,11.95
2.91063764,45.5949813790999,11.95
2.91232514,45.6578132321717,11.95
2.91329902,45.7625329872913,11.95
2.91485624,45.8463087913871,11.95
2.91589492,45.9091406444589,11.95
2.91761856,46.0138603995785,11.95
2.9185879,46.0557483016264,11.95
2.92007834,46.160468056746,11.95
2.92103438,46.2232999098178,11.95
2.92277258,46.3070757139136,11.95
2.92384334,46.3699075669854,11.95
2.92560636,46.474627322105,11.95
2.9265707,46.5374591751768,11.95
2.92807842,46.6212349792725,11.95
2.92902946,46.6840668323443,11.95
2.93075178,46.7678426364401,11.95
2.93170858,46.8306744895119,11.95
2.93339986,46.9353942446315,11.95
2.9343756,46.9982260977033,11.95
2.93594326,47.082001901799,11.95
2.93689756,47.1448337548708,11.95
2.93858858,47.2286095589666,11.95
2.94029974,47.2914414120384,11.95
2.9412915,47.396161167158,11.95
2.94283594,47.4589930202298,11.95
2.94383434,47.5427688243255,11.95
2.94477454,47.6056006773973,11.95
2.94647054,47.6893764814931,11.95
2.94803996,47.7522083345649,11.95
2.94902822,47.8569280896845,11.95
2.95066332,47.9197599427563,11.95
2.95168936,48.003535746852,11.95
2.95336586,48.0663675999238,11.95
2.95435096,48.1501434040196,11.95
2.9558554,48.2129752570914,11.95
2.95683296,48.317695012211,11.95
2.95777202,48.3805268652828,11.95
2.95945814,48.4643026693785,11.95
2.96099916,48.5061905714264,11.95
2.9619885,48.6109103265461,11.95
2.9640446,48.6946861306418,0
2.9650345,48.7994058857615,0
2.9667012,48.8412937878093,0
2.96768214,48.946013542929,0
2.96941962,48.9879014449768,0
2.97048954,49.0926212000965,0
2.97200958,49.1763970041922,0
2.97302654,49.239228857264,0
2.97472924,49.3230046613598,0
2.97569046,49.3648925634076,0
2.97732058,49.4486683675033,0
2.97833872,49.4905562695512,0
2.97995404,49.5743320736469,0
2.98093974,49.6371639267187,0
2.98268526,49.6999957797905,0
2.98362862,49.7418836818384,0
2.98530338,49.8047155349102,0
2.98626416,49.8466034369581,0
2.9878706,49.9303792410538,0
2.98884528,49.9722671431016,0
2.99056926,50.0141550451495,0
2.9915977,50.0560429471974,0
2.99329502,50.1398187512931,0
2.99408864,50.160762702317,0
2.9957947,50.2235945553888,0
2.99674486,50.2654824574367,0
2.99845488,50.3073703594846,0
2.99942234,50.3492582615324,0
3.0009904,50.4120901146042,0
3.0019855,50.4330340656281,0
3.00367416,50.474921967676,0
3.0046211,50.5168098697239,0
3.00638564,50.5586977717717,0
3.00791954,50.6005856738196,0
3.00890154,50.6424735758675,0
3.01050264,50.6634175268914,0
3.0115173,50.7053054289393,0
3.01326106,50.7262493799632,0
3.01424568,50.7681372820111,0
3.01570644,50.789081233035,0
3.0166926,50.8309691350829,0
3.0187824,50.8728570371307,0
3.01978342,50.9147449391786,0
3.02150042,50.9356888902025,0
3.02252226,50.9566328412264,0
3.02399926,50.9985207432743,0
3.02495482,51.0194646942982,0
3.0266601,51.0404086453222,0
3.02766306,51.0613525963461,0
3.02928824,51.103240498394,0
3.03025906,51.103240498394,0
3.03183214,51.1451284004418,0
3.03283646,51.1660723514658,0
3.03455192,51.1870163024897,0
3.03552146,51.2079602535136,0
3.0370191,51.2289042045376,0
3.03798038,51.2498481555615,0
3.0396762,51.2707921065854,0
3.0406428,51.2707921065854,0
3.04247796,51.2917360576094,0
3.04426208,51.3126800086333,0
3.04526648,51.3336239596572,0
3.04606452,51.3545679106811,0
3.04772992,51.3755118617051,0
3.0486603,51.3755118617051,0
3.05036864,51.396455812729,0
3.05188392,51.417399763753,0
3.05296626,51.417399763753,0
3.05466502,51.4383437147769,0
3.0556428,51.4592876658008,0
3.05733312,51.4592876658008,0
3.05833222,51.4802316168248,0
3.0598222,51.4802316168248,0
3.06082392,51.5011755678487,0
3.06273218,51.5011755678487,0
3.06373228,51.5221195188726,0
3.0654763,51.5221195188726,0
3.06649136,51.5430634698965,0
3.06802646,51.5430634698965,0
3.0690616,51.5640074209205,0
3.07077986,51.5640074209205,0
3.07175406,51.5849513719444,0
3.07348574,51.5849513719444,0
3.07447706,51.6058953229683,0
3.07595762,51.6058953229683,0
3.07692092,51.6058953229683,0
3.07863054,51.6268392739923,0
3.0795833,51.6268392739923,0
3.0810752,51.6268392739923,0
3.08207454,51.6477832250162,0
3.08385954,51.6477832250162,0
3.08490144,51.6477832250162,0
3.08660924,51.6687271760401,0
3.08756034,51.6687271760401,0
3.08906756,51.6687271760401,0
3.09003258,51.6687271760401,0
3.09175662,51.6896711270641,0
3.09274194,51.6896711270641,0
3.09441516,51.6896711270641,0
3.09540194,51.6896711270641,0
3.09693388,51.710615078088,0
3.09787836,51.710615078088,0
3.09957804,51.710615078088,0
3.1005617,51.710615078088,0
3.1020737,51.710615078088,0
3.10306016,51.710615078088,0
3.10481024,51.7315590291119,0
3.10583954,51.7315590291119,0
3.10750624,51.7315590291119,0
3.1084799,51.7315590291119,0
3.11005448,51.7315590291119,0
3.11106992,51.7315590291119,0
3.11281606,51.7525029801359,0
3.11376012,51.7525029801359,0
3.11541916,51.7525029801359,0
3.11693642,51.7525029801359,0
3.11793518,51.7525029801359,0
3.11887342,51.7525029801359,0
3.12053954,51.7525029801359,0
3.12150598,51.7525029801359,0
3.12326042,51.7525029801359,0
3.12404676,51.7525029801359,0
3.12572956,51.7525029801359,0
3.12666508,51.7734469311598,0
3.1283168,51.7734469311598,0
3.12926414,51.7734469311598,0
3.1308876,51.7734469311598,0
3.13191774,51.7734469311598,0
3.13359178,51.7734469311598,0
3.13528824,51.7734469311598,0
3.13629012,51.7734469311598,0
3.13708344,51.7734469311598,0
3.13877616,51.7734469311598,0
3.13972382,51.7734469311598,0
3.14140788,51.7734469311598,0
3.14299338,51.7734469311598,0
3.14402524,51.7734469311598,0
3.14574974,51.7734469311598,0
3.14674872,51.7734469311598,0
3.14846196,51.7734469311598,0
3.14948076,51.7734469311598,0
3.15106456,51.7734469311598,0
3.15205376,51.7734469311598,0
3.15373848,51.7734469311598,0
3.15470956,51.7734469311598,0
3.15646376,51.7734469311598,0
3.15747346,51.7734469311598,0
3.15896004,51.7734469311598,0
3.15991596,51.7734469311598,0
3.161629,51.7734469311598,0
3.16303442,51.7734469311598,0
3.1647448,51.7734469311598,0
3.16568408,51.7734469311598,0
3.16733886,51.7734469311598,0
3.16828116,51.7734469311598,0
3.1698174,51.7734469311598,0
3.1707535,51.7734469311598,0
3.17245996,51.7734469311598,0
3.17345778,51.7734469311598,0
3.17501162,51.7734469311598,0
3.17596126,51.7734469311598,0
3.17768862,51.7734469311598,0
3.17865134,51.7734469311598,0
3.18030234,51.7734469311598,0
3.18124768,51.7734469311598,0
3.18287516,51.7734469311598,0
3.1838315,51.7734469311598,0
3.18560944,51.7734469311598,0
3.1873485,51.7734469311598,0
3.18835208,51.7734469311598,0
3.18987768,51.7734469311598,0
3.1908545,51.7734469311598,0
3.19178258,51.7734469311598,0
3.19348732,51.7734469311598,0
3.19501692,51.7734469311598,0
3.19601188,51.7734469311598,0
3.19762544,51.7734469311598,0
3.1986244,51.7734469311598,0
3.20026312,51.7734469311598,0
3.20127526,51.7734469311598,0
3.20206044,51.7734469311598,0
3.2038278,51.7734469311598,0
3.2054422,51.7734469311598,0
3.20647934,51.7734469311598,0
3.20805396,51.7734469311598,0
3.20904368,51.7734469311598,0
3.21064236,51.7734469311598,0
3.21164726,51.7734469311598,0
3.21332564,51.7734469311598,0
3.21433144,51.7734469311598,0
3.21581568,51.7734469311598,0
3.21680178,51.7734469311598,0
3.21774188,51.7734469311598,0
3.21941328,51.7734469311598,0
3.22035952,51.7734469311598,0
3.22192074,51.7734469311598,0
3.22289142,51.7734469311598,0
3.22459984,51.7734469311598,0
3.22634696,51.7734469311598,0
3.2273472,51.7734469311598,0
3.22882712,51.7734469311598,0
3.22981338,51.7734469311598,0
3.23141602,51.7734469311598,0
3.23256606,51.7734469311598,0
3.23437764,51.7734469311598,0
3.2353664,51.7734469311598,0
3.23689036,51.7734469311598,0
3.23786484,51.7734469311598,0
3.23957078,51.7734469311598,0
3.24054984,51.7734469311598,0
3.24227518,51.7734469311598,0
3.24324136,51.7734469311598,0
3.24477746,51.7734469311598,0
3.24583866,51.7734469311598,0
3.24755694,51.7734469311598,0
3.24853228,51.7734469311598,0
3.25001484,51.7734469311598,0
3.25097172,51.7734469311598,0
3.2527043,51.7734469311598,0
3.25367216,51.7734469311598,0
3.25536726,51.7734469311598,0
3.25633408,51.7734469311598,0
3.25782266,51.7734469311598,0
3.2588005,51.7734469311598,0
3.26051662,51.7734469311598,0
3.2614992,51.7734469311598,0
3.26352328,51.7734469311598,0
3.26533618,51.7734469311598,0
3.26634194,51.7734469311598,0
3.26779908,51.7734469311598,0
3.26878946,51.7734469311598,0
3.2698614,51.7734469311598,0
3.27088692,51.7734469311598,0
3.27189086,51.7734469311598,0
3.27297954,51.7734469311598,0
3.27399592,51.7734469311598,0
3.27504066,51.7734469311598,0
3.27605036,51.7734469311598,0
3.27705358,51.7734469311598,0
3.27808886,51.7734469311598,0
3.27925056,51.7734469311598,0
3.28030362,51.7734469311598,0
3.28133732,51.7734469311598,0
3.28237682,51.7734469311598,0
3.28369356,51.7734469311598,0
3.2848029,51.7734469311598,0
3.28594404,51.7734469311598,0
3.28741918,51.7734469311598,0
3.2885059,51.7734469311598,0
3.28954128,51.7734469311598,0
3.29059532,51.7734469311598,0
3.29162998,51.7734469311598,0
3.29268158,51.7734469311598,0
3.29374302,51.7734469311598,0
3.29476518,51.7734469311598,0
3.2958035,51.7734469311598,0
3.29682914,51.7734469311598,0
3.29784012,51.7734469311598,0
3.298884,51.7734469311598,0
3.29989614,51.7734469311598,0
3.30093718,51.7734469311598,0
3.30195312,51.7734469311598,0
3.30300598,51.7734469311598,0
3.3042307,51.7734469311598,0
3.30526444,51.7734469311598,0
3.30630494,51.7734469311598,0
3.30733796,51.7734469311598,0
3.30837284,51.7734469311598,0
3.30941528,51.7734469311598,0
3.31046586,51.7734469311598,0
3.31152526,51.7734469311598,0
3.31259658,51.7734469311598,0
3.31364666,51.7734469311598,0
3.31466446,51.7734469311598,0
3.31566872,51.7734469311598,0
3.31670696,51.7734469311598,0
3.31773616,51.7734469311598,0
3.31877748,51.7734469311598,0
3.31980498,51.7734469311598,0
3.32081632,51.7734469311598,0
3.321856,51.7734469311598,0
3.322896,51.7734469311598,0
3.32394462,51.7734469311598,0
3.32496996,51.7734469311598,0
3.32597308,51.7734469311598,0
3.32701544,51.7734469311598,0
3.32803634,51.7734469311598,0
3.32907724,51.7734469311598,0
3.33024076,51.7734469311598,0
3.33125598,51.7734469311598,0
3.33232372,51.7734469311598,0
3.33334548,51.7734469311598,0
3.33440556,51.7734469311598,0
3.33545484,51.7734469311598,0
3.33650454,51.7734469311598,0
3.33756242,51.7734469311598,0
3.33857178,51.7734469311598,0
3.33960552,51.7734469311598,0
3.3406562,51.7734469311598,0
3.34167534,51.7734469311598,0
3.34275172,51.7734469311598,0
3.34377012,51.7734469311598,0
3.34480624,51.7734469311598,0
3.3458181,51.7734469311598,0
3.34683584,51.7734469311598,0
3.34787268,51.7734469311598,0
3.3488771,51.7734469311598,0
3.34990798,51.7734469311598,0
3.35093094,51.7734469311598,0
3.35193014,51.7734469311598,0
3.3530094,51.7734469311598,0
3.35400644,51.7734469311598,0
3.35504544,51.7734469311598,0
3.3560629,51.7734469311598,0
3.35706344,51.7734469311598,0
