time [s],angle [rad],voltage [V]
9.69864758,201.962519723776,11.95
9.700328,202.025351576848,11.95
9.701308,202.130071331967,11.95
9.70282036,202.234791087087,11.95
9.70387462,202.276678989135,11.95
9.70564976,202.381398744254,11.95
9.70659456,202.444230597326,11.95
9.70827854,202.528006401422,11.95
9.71023434,202.590838254494,11.95
9.71123148,202.716501960637,11.95
9.71275534,202.758389862685,11.95
9.71373336,202.863109617805,11.95
9.715485,202.904997519853,11.95
9.71648086,203.009717274972,11.95
9.71827452,203.072549128044,11.95
9.7193749,203.177268883164,11.95
9.7208651,203.240100736236,11.95
9.72184158,203.344820491355,11.95
9.72351052,203.386708393403,11.95
9.72447766,203.491428148523,11.95
9.72597074,203.533316050571,11.95
9.72696522,203.63803580569,11.95
9.7287336,203.700867658762,11.95
9.72980462,203.805587413882,11.95
9.7315244,203.889363217978,11.95
9.73249924,203.952195071049,11.95
9.7340235,204.056914826169,11.95
9.73500628,204.119746679241,11.95
9.73674486,204.22446643436,11.95
9.73770664,204.266354336408,11.95
9.73941146,204.350130140504,11.95
9.74039632,204.412961993576,11.95
9.7419776,204.517681748696,11.95
9.74294786,204.580513601767,11.95
9.74465584,204.664289405863,11.95
9.74561446,204.727121258935,11.95
9.74725482,204.831841014055,11.95
9.74819572,204.873728916102,11.95
9.74982548,204.978448671222,11.95
9.7507862,205.041280524294,11.95
9.75251568,205.12505632839,11.95
9.75424948,205.187888181461,11.95
9.7552148,205.292607936581,11.95
9.75600506,205.355439789653,11.95
9.75773634,205.439215593749,11.95
9.7594108,205.50204744682,11.95
9.76052266,205.60676720194,11.95
9.76228608,205.669599055012,11.95
9.76327456,205.774318810131,11.95
9.76481254,205.816206712179,11.95
9.76579562,205.920926467299,11.95
9.76750326,205.983758320371,11.95
9.76851048,206.067534124467,11.95
9.77024294,206.130365977538,11.95
9.77122002,206.235085732658,11.95
9.7727592,206.29791758573,11.95
9.77382066,206.402637340849,11.95
9.77551972,206.444525242897,11.95
9.77651032,206.549244998017,11.95
9.77800848,206.591132900065,11.95
9.77899556,206.695852655184,11.95
9.78066502,206.758684508256,11.95
9.7816643,206.842460312352,11.95
9.78339996,206.905292165424,11.95
9.78448902,207.010011920543,11.95
9.7859888,207.114731675663,11.95
9.78695946,207.156619577711,11.95
9.78865978,207.261339332831,11.95
9.78965018,207.303227234878,11.95
9.7913181,207.407946989998,11.95
9.79336248,207.491722794094,11.95
9.79435398,207.596442549214,11.95
9.79588336,207.638330451261,11.95
9.79688096,207.743050206381,11.95
9.79855154,207.805882059453,11.95
9.79955512,207.889657863549,11.95
9.80129438,207.95248971662,11.95
9.80228234,208.05720947174,11.95
9.80382538,208.120041324812,11.95
9.80482798,208.224761079931,11.95
9.80658222,208.266648981979,11.95
9.8075565,208.371368737099,11.95
9.80961424,208.413256639147,11.95
9.81060668,208.53892034529,0
9.81227014,208.64364010041,0
9.81321754,208.706471953482,0
9.81477976,208.790247757578,0
9.81573752,208.853079610649,0
9.81746558,208.936855414745,0
9.81925526,208.999687267817,0
9.820268,209.083463071913,0
9.82176708,209.146294924984,0
9.82276914,209.23007072908,0
9.82371492,209.271958631128,0
9.82537204,209.3347904842,0
9.82688662,209.397622337272,0
9.82789918,209.460454190343,0
9.82884416,209.523286043415,0
9.83053292,209.586117896487,0
9.83223764,209.628005798535,0
9.83323514,209.690837651607,0
9.8340322,209.732725553655,0
9.8358095,209.81650135775,0
9.83756488,209.858389259798,0
9.8385488,209.92122111287,0
9.84030722,209.942165063894,0
9.84129914,210.02594086799,0
9.84283694,210.046884819014,0
9.84385836,210.109716672085,0
9.84558294,210.151604574133,0
9.84657078,210.193492476181,0
9.84824826,210.235380378229,0
9.84924004,210.277268280277,0
9.85073282,210.319156182325,0
9.85171692,210.361044084373,0
9.85349094,210.381988035396,0
9.85455862,210.444819888468,0
9.85620272,210.465763839492,0
9.85703704,210.528595692564,0
9.85876664,210.549539643588,0
9.85977532,210.591427545636,0
9.86149904,210.633315447684,0
9.86247902,210.654259398708,0
9.86397946,210.696147300755,0
9.8649476,210.717091251779,0
9.86663772,210.758979153827,0
9.86760558,210.779923104851,0
9.8692769,210.800867055875,0
9.87025562,210.821811006899,0
9.87180158,210.863698908947,0
9.87275952,210.884642859971,0
9.87447728,210.905586810995,0
9.8754742,210.926530762019,0
9.87697892,210.968418664067,0
9.87794806,210.98936261509,0
9.87966196,211.010306566114,0
9.88062824,211.031250517138,0
9.88235156,211.052194468162,0
9.88339262,211.073138419186,0
9.88489454,211.09408237021,0
9.88584358,211.115026321234,0
9.88754708,211.135970272258,0
9.88851212,211.135970272258,0
9.89003456,211.177858174306,0
9.89101614,211.177858174306,0
9.8927156,211.19880212533,0
9.89366314,211.219746076354,0
9.8949628,211.219746076354,0
9.89634408,211.240690027378,0
9.8978896,211.261633978402,0
9.8988255,211.282577929426,0
9.90056748,211.282577929426,0
9.90153476,211.303521880449,0
9.90303282,211.324465831473,0
9.90398506,211.324465831473,0
9.90572052,211.345409782497,0
9.90668776,211.345409782497,0
9.90833768,211.366353733521,0
9.91034924,211.366353733521,0
9.91133272,211.387297684545,0
9.91285196,211.387297684545,0
9.913845,211.408241635569,0
9.91547742,211.408241635569,0
9.91648152,211.429185586593,0
9.918213,211.429185586593,0
9.9192303,211.450129537617,0
9.92080234,211.450129537617,0
9.9218519,211.471073488641,0
9.92356126,211.471073488641,0
9.92455014,211.471073488641,0
9.92624364,211.492017439665,0
9.92722192,211.492017439665,0
9.92870212,211.492017439665,0
9.92971322,211.512961390689,0
9.93147946,211.512961390689,0
9.93247126,211.512961390689,0
9.93395052,211.533905341713,0
9.93493792,211.533905341713,0
9.9366477,211.533905341713,0
9.9376353,211.533905341713,0
9.93929932,211.554849292737,0
9.94026304,211.554849292737,0
9.9417611,211.554849292737,0
9.94273212,211.554849292737,0
9.94447982,211.554849292737,0
9.94555014,211.575793243761,0
9.94719298,211.575793243761,0
9.94799648,211.575793243761,0
9.9497577,211.575793243761,0
9.95072048,211.575793243761,0
9.95237522,211.596737194785,0
9.95335346,211.596737194785,0
9.9548686,211.596737194785,0
9.9558237,211.596737194785,0
9.95757332,211.596737194785,0
9.95859114,211.596737194785,0
9.96028068,211.596737194785,0
9.96123218,211.617681145808,0
9.96281166,211.617681145808,0
9.96376214,211.617681145808,0
9.96546106,211.617681145808,0
9.96644826,211.617681145808,0
9.96800206,211.617681145808,0
9.96894226,211.617681145808,0
9.97068632,211.617681145808,0
9.97162698,211.617681145808,0
9.97328768,211.617681145808,0
9.97423256,211.617681145808,0
9.9758105,211.638625096832,0
9.97675918,211.638625096832,0
9.97843998,211.638625096832,0
9.97944974,211.638625096832,0
9.9810027,211.638625096832,0
9.981967,211.638625096832,0
9.9836612,211.638625096832,0
9.98459166,211.638625096832,0
9.98621236,211.638625096832,0
9.98701446,211.638625096832,0
9.9887364,211.638625096832,0
9.98973006,211.638625096832,0
9.99141438,211.638625096832,0
9.9924004,211.638625096832,0
9.99396676,211.638625096832,0
9.99492292,211.638625096832,0
9.99666168,211.638625096832,0
9.99833534,211.638625096832,0
9.99937992,211.638625096832,0
10.00093088,211.638625096832,0
10.00193514,211.638625096832,0
10.00354188,211.638625096832,0
10.00455418,211.638625096832,0
10.0062058,211.638625096832,0
10.00720706,211.638625096832,0
10.00800702,211.638625096832,0
10.0102085,211.638625096832,0
10.01171294,211.638625096832,0
10.0126804,211.638625096832,0
10.0144584,211.638625096832,0
10.01552538,211.638625096832,0
10.0170085,211.638625096832,0
10.01797006,211.638625096832,0
10.01968806,211.638625096832,0
10.02075736,211.638625096832,0
10.0225226,211.638625096832,0
10.023476,211.638625096832,0
10.02495796,211.638625096832,0
10.02590168,211.638625096832,0
10.02760642,211.638625096832,0
10.02856902,211.638625096832,0
10.0302215,211.638625096832,0
10.03103452,211.638625096832,0
10.0327308,211.638625096832,0
10.03370134,211.638625096832,0
10.03538922,211.638625096832,0
10.03638126,211.638625096832,0
10.03788858,211.638625096832,0
10.03885014,211.638625096832,0
10.04061934,211.638625096832,0
10.04164676,211.638625096832,0
10.0433223,211.638625096832,0
10.04427944,211.638625096832,0
10.04555956,211.638625096832,0
10.0466039,211.638625096832,0
10.0476527,211.638625096832,0
10.04868092,211.638625096832,0
10.04979648,211.638625096832,0
10.05083194,211.638625096832,0
10.05184962,211.638625096832,0
10.05289114,211.638625096832,0
10.0539014,211.638625096832,0
10.05493396,211.638625096832,0
10.05594858,211.638625096832,0
10.05695336,211.638625096832,0
10.05798116,211.638625096832,0
10.05899084,211.638625096832,0
10.06020876,211.638625096832,0
10.06123946,211.638625096832,0
10.06224956,211.638625096832,0
10.06330996,211.638625096832,0
10.06433324,211.638625096832,0
10.06538398,211.638625096832,0
10.06643608,211.638625096832,0
10.0674639,211.638625096832,0
10.0685142,211.638625096832,0
10.0695763,211.638625096832,0
10.07062864,211.638625096832,0
10.0716434,211.638625096832,0
10.07381582,211.638625096832,0
10.07479764,211.638625096832,0
10.07650472,211.638625096832,0
10.07749682,211.638625096832,0
10.0789753,211.638625096832,0
10.07999914,211.638625096832,0
10.08167516,211.638625096832,0
10.08263436,211.638625096832,0
10.08433298,211.638625096832,0
10.0853362,211.638625096832,0
10.08680292,211.638625096832,0
10.08777188,211.638625096832,0
10.08954886,211.638625096832,0
10.0905922,211.638625096832,0
10.09227558,211.638625096832,0
10.09322984,211.638625096832,0
10.09478554,211.638625096832,0
10.09572922,211.638625096832,0
10.09784198,211.638625096832,0
10.09952028,211.638625096832,0
10.10050658,211.638625096832,0
10.1022382,211.638625096832,0
10.10320614,211.638625096832,0
10.10470938,211.638625096832,0
10.10570334,211.638625096832,0
10.10740232,211.638625096832,0
10.10838796,211.638625096832,0
10.1104712,211.638625096832,0
10.11154344,211.638625096832,0
10.11320592,211.638625096832,0
10.11400348,211.638625096832,0
10.11570022,211.638625096832,0
10.11664936,211.638625096832,0
10.1182968,211.638625096832,0
10.11927032,211.638625096832,0
10.12088484,211.638625096832,0
10.12193174,211.638625096832,0
10.1236583,211.638625096832,0
10.1246079,211.638625096832,0
10.12624578,211.638625096832,0
10.12719026,211.638625096832,0
10.12875114,211.638625096832,0
10.12974792,211.638625096832,0
10.13154494,211.638625096832,0
10.13339682,211.638625096832,0
10.13441668,211.638625096832,0
10.13593746,211.638625096832,0
10.13690704,211.638625096832,0
10.13858434,211.638625096832,0
10.13959366,211.638625096832,0
10.14132962,211.638625096832,0
10.1423369,211.638625096832,0
10.14387138,211.638625096832,0
10.14493372,211.638625096832,0
10.14665082,211.638625096832,0
10.14763048,211.638625096832,0
10.14933286,211.638625096832,0
10.15032678,211.638625096832,0
10.15181226,211.638625096832,0
10.15277176,211.638625096832,0
10.1544843,211.638625096832,0
10.15547582,211.638625096832,0
10.15696712,211.638625096832,0
10.1579289,211.638625096832,0
10.15966474,211.638625096832,0
10.16062982,211.638625096832,0
10.1622677,211.638625096832,0
10.16322934,211.638625096832,0
10.16472328,211.638625096832,0
10.16569416,211.638625096832,0
10.16744662,211.638625096832,0
10.16853002,211.638625096832,0
10.17019732,211.638625096832,0
10.17101166,211.638625096832,0
10.17273384,211.638625096832,0
10.17370054,211.638625096832,0
10.17535246,211.638625096832,0
10.17632752,211.638625096832,0
10.17783478,211.638625096832,0
10.17877404,211.638625096832,0
10.18052064,211.638625096832,0
10.18152496,211.638625096832,0
10.18300984,211.638625096832,0
10.18395462,211.638625096832,0
10.18566366,211.638625096832,0
10.18663546,211.638625096832,0
10.18851772,211.638625096832,0
10.1902276,211.638625096832,0
10.19122202,211.638625096832,0
10.19200702,211.638625096832,0
10.1937832,211.638625096832,0
10.19547808,211.638625096832,0
10.19649314,211.638625096832,0
10.198198,211.638625096832,0
10.19902746,211.638625096832,0
10.200686,211.638625096832,0
10.20165232,211.638625096832,0
10.20331936,211.638625096832,0
10.20429704,211.638625096832,0
10.20578432,211.638625096832,0
10.20676276,211.638625096832,0
10.20834828,211.638625096832,0
10.20972264,211.638625096832,0
10.21155602,211.638625096832,0
10.21260336,211.638625096832,0
10.21426394,211.638625096832,0
10.21522206,211.638625096832,0
10.21678604,211.638625096832,0
10.21775376,211.638625096832,0
10.21949814,211.638625096832,0
10.22047126,211.638625096832,0
10.22195952,211.638625096832,0
10.22292014,211.638625096832,0
10.22459978,211.638625096832,0
10.22561488,211.638625096832,0
10.22730096,211.638625096832,0
10.22825788,211.638625096832,0
10.22983732,211.638625096832,0
10.23078042,211.638625096832,0
10.23249656,211.638625096832,0
10.23348396,211.638625096832,0
10.2349794,211.638625096832,0
10.23592892,211.638625096832,0
10.23764636,211.638625096832,0
10.23860336,211.638625096832,0
10.24028992,211.638625096832,0
10.24124508,211.638625096832,0
10.24283318,211.638625096832,0
10.24387258,211.638625096832,0
10.2455977,211.638625096832,0
10.24654536,211.638625096832,0
10.24828022,211.638625096832,0
10.24981574,211.638625096832,0
10.25082392,211.638625096832,0
10.25176472,211.638625096832,0
10.25344672,211.638625096832,0
10.25499154,211.638625096832,0
10.25600608,211.638625096832,0
10.25695686,211.638625096832,0
10.25861882,211.638625096832,0
10.26026214,211.638625096832,0
10.2612603,211.638625096832,0
10.26219182,211.638625096832,0
10.26377722,211.638625096832,0
10.2647232,211.638625096832,0
10.26642314,211.638625096832,0
10.26799176,211.638625096832,0
10.26946578,211.638625096832,0
10.27097722,211.638625096832,0
10.27196264,211.638625096832,0
10.27362436,211.638625096832,0
10.27460282,211.638625096832,0
10.27632052,211.638625096832,0
10.2773182,211.638625096832,0
10.27882368,211.638625096832,0
10.27985068,211.638625096832,0
10.28158136,211.638625096832,0
10.2825566,211.638625096832,0
10.28424,211.638625096832,0
10.28520336,211.638625096832,0
10.2867037,211.638625096832,0
10.28769702,211.638625096832,0
10.28944564,211.638625096832,0
10.29045738,211.638625096832,0
10.29195372,211.638625096832,0
10.29296642,211.638625096832,0
10.29476502,211.638625096832,0
10.29572404,211.638625096832,0
10.29740708,211.638625096832,0
10.29841292,211.638625096832,0
10.29993616,211.638625096832,0
10.30088226,211.638625096832,0
10.30265616,211.638625096832,0
10.30369942,211.638625096832,0
10.30542738,211.638625096832,0
10.30697894,211.638625096832,0
10.30796386,211.638625096832,0
10.30890398,211.638625096832,0
10.31091918,211.638625096832,0
10.31259076,211.638625096832,0
10.31356612,211.638625096832,0
10.31525088,211.638625096832,0
10.31622814,211.638625096832,0
10.3177515,211.638625096832,0
10.31875116,211.638625096832,0
10.32049374,211.638625096832,0
10.3214784,211.638625096832,0
10.32297474,211.638625096832,0
10.32394812,211.638625096832,0
10.32562352,211.638625096832,0
10.32668252,211.638625096832,0
10.32840598,211.638625096832,0
10.32944224,211.638625096832,0
10.33096944,211.638625096832,0
10.3319668,211.638625096832,0
10.33367514,211.638625096832,0
10.33464542,211.638625096832,0
10.3363196,211.638625096832,0
10.33729406,211.638625096832,0
10.33884974,211.638625096832,0
10.33985012,211.638625096832,0
10.34157018,211.638625096832,0
10.3425303,211.638625096832,0
10.34418802,211.638625096832,0
10.34501118,211.638625096832,0
10.3467533,211.638625096832,0
10.3477478,211.638625096832,0
10.34945604,211.638625096832,0
10.35044198,211.638625096832,0
10.35195114,211.638625096832,0
10.3529214,211.638625096832,0
10.35462048,211.638625096832,0
10.35557802,211.638625096832,0
10.3572311,211.638625096832,0
10.3581844,211.638625096832,0
10.35978312,211.638625096832,0
10.36074274,211.638625096832,0
10.36243164,211.638625096832,0
10.3634199,211.638625096832,0
10.36495866,211.638625096832,0
10.36591152,211.638625096832,0
10.36767042,211.638625096832,0
10.36870574,211.638625096832,0
10.37047998,211.638625096832,0
10.37219828,211.638625096832,0
10.37303496,211.638625096832,0
10.37466142,211.638625096832,0
10.37565374,211.638625096832,0
10.37732672,211.638625096832,0
10.37831978,211.638625096832,0
10.3798519,211.638625096832,0
10.38085694,211.638625096832,0
10.38248576,211.638625096832,0
10.38349204,211.638625096832,0
10.38523392,211.638625096832,0
10.38620518,211.638625096832,0
10.38770854,211.638625096832,0
10.388693,211.638625096832,0
10.39045536,211.638625096832,0
10.39145054,211.638625096832,0
10.3931915,211.638625096832,0
10.39403036,211.638625096832,0
10.3956699,211.638625096832,0
10.3966305,211.638625096832,0
10.39837348,211.638625096832,0
10.39942502,211.638625096832,0
10.40092696,211.638625096832,0
10.40193854,211.638625096832,0
10.4036953,211.638625096832,0
10.4046831,211.638625096832,0
10.40636936,211.638625096832,0
10.40736556,211.638625096832,0
10.40884958,211.638625096832,0
10.41093278,211.638625096832,0
10.4119244,211.638625096832,0
10.41351428,211.638625096832,0
10.41454152,211.638625096832,0
10.41620852,211.638625096832,0
10.41719752,211.638625096832,0
10.41800346,211.638625096832,0
10.41974362,211.638625096832,0
10.42137454,211.638625096832,0
10.4223663,211.638625096832,0
10.4239131,211.638625096832,0
10.42490314,211.638625096832,0
10.4265052,211.638625096832,0
10.4276014,211.638625096832,0
10.42946282,211.638625096832,0
10.4304549,211.638625096832,0
10.43199996,211.638625096832,0
10.43299238,211.638625096832,0
10.4346857,211.638625096832,0
10.435715,211.638625096832,0
10.43744996,211.638625096832,0
10.43846356,211.638625096832,0
10.43997892,211.638625096832,0
10.4409643,211.638625096832,0
10.44271136,211.638625096832,0
10.44373544,211.638625096832,0
10.44542418,211.638625096832,0
10.44641508,211.638625096832,0
10.4479245,211.638625096832,0
10.44887626,211.638625096832,0
10.45061326,211.638625096832,0
10.4515772,211.638625096832,0
10.45319898,211.638625096832,0
10.4540063,211.638625096832,0
10.45571482,211.638625096832,0
10.45771242,211.638625096832,0
10.45869356,211.638625096832,0
10.46036238,211.638625096832,0
10.46135374,211.638625096832,0
10.46287352,211.638625096832,0
10.4638507,211.638625096832,0
10.46548934,211.638625096832,0
10.46657414,211.638625096832,0
10.4683464,211.638625096832,0
10.46938288,211.638625096832,0
10.47091164,211.638625096832,0
10.47190026,211.638625096832,0
10.4735446,211.638625096832,0
10.4745255,211.638625096832,0
10.47621536,211.638625096832,0
10.47724646,211.638625096832,0
10.4787707,211.638625096832,0
10.47978078,211.638625096832,0
10.48149524,211.638625096832,0
10.48247478,211.638625096832,0
10.48397192,211.638625096832,0
10.4849597,211.638625096832,0
10.48663794,211.638625096832,0
10.4876113,211.638625096832,0
10.48933584,211.638625096832,0
10.49031032,211.638625096832,0
10.49181172,211.638625096832,0
10.49286998,211.638625096832,0
10.49458504,211.638625096832,0
10.49555352,211.638625096832,0
10.49718848,211.638625096832,0
10.49801292,211.638625096832,0
10.49974516,211.638625096832,0
10.50071822,211.638625096832,0
10.50244014,211.638625096832,0
10.50343284,211.638625096832,0
10.50493232,211.638625096832,0
10.50587918,211.638625096832,0
10.50761614,211.638625096832,0
10.50857964,211.638625096832,0
10.51060128,211.638625096832,11.95
10.51241184,211.638625096832,11.95
10.51350376,211.638625096832,11.95
10.51503172,211.638625096832,11.95
10.51600368,211.659569047856,11.95
10.51765602,211.659569047856,11.95
10.51862928,211.659569047856,11.95
10.52038044,211.659569047856,11.95
10.52138414,211.68051299888,11.95
10.52285628,211.68051299888,11.95
10.52383078,211.701456949904,11.95
10.52552888,211.722400900928,11.95
10.52650532,211.722400900928,11.95
10.52802174,211.743344851952,11.95
10.52900896,211.764288802976,11.95
10.53065934,211.785232754,11.95
10.53164934,211.806176705024,11.95
10.5334263,211.806176705024,11.95
10.53450864,211.848064607072,11.95
10.5360052,211.869008558096,11.95
10.53697314,211.88995250912,11.95
10.53867716,211.910896460143,11.95
10.53966516,211.931840411167,11.95
10.5413594,211.973728313215,11.95
10.54241344,211.994672264239,11.95
10.544037,212.036560166287,11.95
10.54499406,212.057504117311,11.95
10.54674516,212.078448068335,11.95
10.54772348,212.120335970383,11.95
10.5494359,212.141279921407,11.95
10.55100572,212.183167823455,11.95
10.55202358,212.225055725502,11.95
10.5537253,212.245999676526,11.95
10.55470392,212.287887578574,11.95
10.55632454,212.308831529598,11.95
10.55733792,212.37166338267,11.95
10.55885002,212.392607333694,11.95
10.55985638,212.434495235742,11.95
10.5614717,212.47638313779,11.95
10.56248136,212.518271039838,11.95
10.56402588,212.560158941885,11.95
10.56501798,212.602046843933,11.95
10.56661416,212.643934745981,11.95
10.56760056,212.685822648029,11.95
10.56973742,212.748654501101,11.95
10.57076562,212.811486354173,11.95
10.57248038,212.85337425622,11.95
10.57346328,212.895262158268,11.95
10.57496952,212.95809401134,11.95
10.5759353,212.999981913388,11.95
10.57763388,213.041869815436,11.95
10.57861348,213.083757717484,11.95
10.58030926,213.125645619532,11.95
10.58131018,213.188477472603,11.95
10.58283388,213.251309325675,11.95
10.5837792,213.293197227723,11.95
10.5855201,213.356029080795,11.95
10.58659388,213.397916982843,11.95
10.58825708,213.460748835914,11.95
10.58923942,213.502636737962,11.95
10.59081032,213.586412542058,11.95
10.59175248,213.628300444106,11.95
10.59342256,213.691132297178,11.95
10.59438768,213.733020199226,11.95
10.59597746,213.795852052297,11.95
10.59693514,213.837739954345,11.95
10.59865262,213.921515758441,11.95
10.59963748,213.963403660489,11.95
10.60134798,214.026235513561,11.95
10.60286102,214.068123415608,11.95
10.6039135,214.151899219704,11.95
10.6055909,214.193787121752,11.95
10.60659062,214.277562925848,11.95
10.60826564,214.319450827896,11.95
10.6095929,214.403226631991,11.95
10.61134258,214.445114534039,11.95
10.61233432,214.528890338135,11.95
10.6137951,214.591722191207,11.95
10.614745,214.654554044279,11.95
10.61646074,214.696441946326,11.95
10.61746174,214.780217750422,11.95
10.6189762,214.82210565247,11.95
10.62020048,214.905881456566,11.95
10.62175996,214.989657260661,11.95
10.62270466,215.031545162709,11.95
10.62437328,215.073433064757,11.95
10.62534998,215.157208868853,11.95
10.62682436,215.240984672949,11.95
10.6277654,215.282872574997,11.95
10.62952122,215.366648379092,11.95
10.63049264,215.40853628114,11.95
10.6320033,215.492312085236,11.95
10.63297384,215.534199987284,11.95
10.63469296,215.617975791379,11.95
10.6356403,215.659863693427,11.95
10.63734056,215.722695546499,11.95
10.63837822,215.806471350595,11.95
10.63989224,215.890247154691,11.95
10.64084568,215.932135056738,11.95
10.64255016,216.015910860834,11.95
10.6435242,216.057798762882,11.95
10.64501394,216.141574566978,11.95
10.64595572,216.20440642005,11.95
10.64765418,216.267238273121,11.95
10.6486106,216.330070126193,11.95
10.65029784,216.371958028241,11.95
10.6513022,216.455733832337,11.95
10.65282818,216.560453587456,11.95
10.65376134,216.602341489504,11.95
10.65552866,216.6861172936,11.95
10.65658098,216.748949146672,11.95
10.6582443,216.832724950767,11.95
10.65923036,216.874612852815,11.95
10.66080966,216.979332607935,11.95
10.66177182,217.021220509983,11.95
10.66344962,217.104996314079,11.95
10.66441652,217.146884216127,11.95
10.66598144,217.251603971246,11.95
10.66693204,217.293491873294,11.95
10.6686154,217.37726767739,11.95
10.66959996,217.440099530462,11.95
10.67132458,217.523875334557,11.95
10.67227592,217.565763236605,11.95
10.67389418,217.670482991725,11.95
10.674916,217.733314844797,11.95
10.67656482,217.796146697868,11.95
10.67751322,217.85897855094,11.95
10.67903836,217.942754355036,11.95
10.68002922,218.005586208108,11.95
10.68171138,218.089362012203,11.95
10.68265126,218.131249914251,11.95
10.68440944,218.235969669371,11.95
10.68594004,218.277857571419,11.95
10.686939,218.382577326538,11.95
10.687889,218.424465228586,11.95
10.68957758,218.508241032682,11.95
10.69123102,218.571072885754,11.95
10.69230238,218.65484868985,11.95
10.6938373,218.717680542921,11.95
10.6948275,218.801456347017,11.95
10.69642994,218.864288200089,11.95
10.697442,218.948064004185,11.95
10.69900052,218.989951906233,11.95
10.70002094,219.094671661352,11.95
10.70160848,219.157503514424,11.95
10.70260162,219.220335367496,11.95
10.70430376,219.283167220568,11.95
10.70537868,219.387886975687,11.95
10.70694414,219.429774877735,11.95
10.70792646,219.534494632855,11.95
10.70993314,219.576382534903,11.95
10.71092602,219.702046241046,11.95
10.71263994,219.785822045142,11.95
10.71359798,219.848653898214,11.95
10.71522094,219.890541800262,11.95
10.71619758,219.995261555381,11.95
10.7177525,220.079037359477,11.95
10.71870278,220.141869212549,11.95
10.7204446,220.183757114597,11.95
10.72143218,220.288476869716,11.95
10.72293094,220.372252673812,11.95
10.72389964,220.435084526884,11.95
10.72558844,220.51886033098,11.95
10.72655078,220.560748233027,11.95
10.72803436,220.623580086099,11.95
10.7290087,220.707355890195,11.95
10.73074092,220.812075645315,11.95
10.73172896,220.874907498386,11.95
10.7334689,220.916795400434,11.95
10.73453792,221.021515155554,11.95
10.7360311,221.10529095965,11.95
10.73698146,221.168122812721,11.95
10.7387078,221.251898616817,11.95
10.73968438,221.314730469889,11.95
10.74134322,221.398506273985,11.95
10.7423126,221.461338127056,11.95
10.74388372,221.545113931152,11.95
10.74485502,221.607945784224,11.95
10.74659142,221.69172158832,11.95
10.74755954,221.754553441392,11.95
10.74923238,221.838329245487,11.95
10.75003504,221.901161098559,11.95
10.75178918,222.005880853679,11.95
10.75275668,222.068712706751,11.95
10.75444192,222.152488510846,11.95
10.75542528,222.194376412894,11.95
10.75698088,222.299096168014,11.95
10.7579472,222.361928021086,11.95
10.7596828,222.445703825181,11.95
10.76131296,222.508535678253,11.95
10.76238736,222.592311482349,11.95
10.76392938,222.655143335421,11.95
10.7649144,222.75986309054,11.95
10.76651764,222.801750992588,11.95
10.76752258,222.885526796684,11.95
10.76926226,222.948358649756,11.95
10.77024468,223.053078404875,11.95
10.77168176,223.115910257947,11.95
10.77267046,223.199686062043,11.95
10.77427374,223.241573964091,11.95
10.77528034,223.34629371921,11.95
10.7767711,223.388181621258,11.95
10.77785378,223.492901376378,11.95
10.77959156,223.55573322945,11.95
10.78057852,223.639509033545,11.95
10.78231688,223.702340886617,11.95
10.78329934,223.807060641737,11.95
10.7847784,223.848948543785,11.95
10.78575886,223.953668298904,11.95
10.78742206,223.995556200952,11.95
10.7884274,224.100275956072,11.95
10.79003502,224.14216385812,11.95
10.79126118,224.246883613239,11.95
10.79282454,224.309715466311,11.95
10.79380584,224.414435221431,11.95
10.79551802,224.477267074503,11.95
10.79650284,224.561042878598,11.95
10.7979964,224.62387473167,11.95
10.7989718,224.707650535766,11.95
10.800661,224.770482388838,11.95
10.8016314,224.854258192933,11.95
10.8033359,224.917090046005,11.95
10.80433798,225.021809801125,11.95
10.80581996,225.063697703173,11.95
10.8067827,225.168417458292,11.95
10.80853634,225.21030536034,11.95
10.8105949,225.31502511546,11.95
10.81161008,225.440688821604,11.95
10.81329492,225.482576723651,11.95
10.81429572,225.587296478771,11.95
10.81578942,225.650128331843,11.95
10.81675558,225.733904135939,11.95
10.81769592,225.79673598901,11.95
10.81940012,225.880511793106,11.95
10.82093332,225.943343646178,11.95
10.821922,226.048063401298,11.95
10.82287016,226.089951303345,11.95
10.82456758,226.194671058465,11.95
10.8255036,226.236558960513,11.95
10.82703264,226.341278715633,11.95
10.82796866,226.404110568704,11.95
10.82970604,226.4878863728,11.95
10.8306477,226.550718225872,11.95
10.83230624,226.634494029968,11.95
10.83324158,226.697325883039,11.95
10.83481068,226.781101687135,11.95
10.83575004,226.843933540207,11.95
10.83748336,226.927709344303,11.95
10.83926972,226.990541197374,11.95
10.8402762,227.095260952494,11.95
10.8417814,227.158092805566,11.95
10.8427913,227.262812560686,11.95
10.8443949,227.304700462733,11.95
10.84543582,227.388476266829,11.95
10.84702686,227.451308119901,11.95
10.84800018,227.556027875021,11.95
10.84964978,227.618859728092,11.95
10.85065548,227.702635532188,11.95
10.85241306,227.76546738526,11.95
10.8534198,227.87018714038,11.95
10.85498234,227.912075042427,11.95
10.85596418,228.016794797547,11.95
10.85767758,228.079626650619,11.95
10.8587173,228.163402454715,11.95
10.86050338,228.226234307786,11.95
10.86148842,228.330954062906,11.95
10.86297636,228.393785915978,11.95
10.86394458,228.477561720074,11.95
10.86562846,228.540393573145,11.95
10.86660266,228.624169377241,11.95
10.86828098,228.687001230313,11.95
