Sample,X(ms) [18.06.2017 17:27:22 855 UTC],"M_beam_angle"[%MD24],"M_beam_angular_velocity"[%MD48],"M_beam_PWM_output"[%MW22]
461,3682.559840,-0.227749854326248,0,-5
462,3689.492180,-0.227749854326248,0,-5
463,3696.277540,-0.227749854326248,0,-5
464,3703.143420,-0.227749854326248,0,-5
465,3710.646700,-0.227749854326248,0,-5
466,3717.859120,-0.227749854326248,0,-5
467,3724.753600,-0.227749854326248,0,-5
468,3731.635160,-0.227749854326248,0,-5
469,3738.552300,-0.227749854326248,0,-5
470,3745.815780,-0.227749854326248,0,-5
471,3752.791300,-0.227749854326248,0,-5
472,3759.708400,-0.227749854326248,0,-5
473,3766.930360,-0.227749854326248,0,-5
474,3773.866920,-0.227749854326248,0,-5
475,3780.827740,-0.227749854326248,0,-5
476,3789.942200,-0.227749854326248,0,-5
477,3798.561120,-0.227749854326248,0,-5
478,3807.929800,-0.227749854326248,0,-5
479,3816.811080,-0.227749854326248,0,-5
480,3826.050900,-0.227749854326248,0,-5
481,3834.681120,-0.227749854326248,0,-5
482,3843.767340,-0.227749854326248,0,-5
483,3852.256180,-0.227749854326248,0,-5
484,3860.868520,-0.227749854326248,0,-5
485,3870.225580,-0.227749854326248,0,-5
486,3878.622560,-0.227749854326248,0,-5
487,3885.572160,-0.227749854326248,0,-5
488,3892.477900,-0.227749854326248,0,-5
489,3899.227640,-0.227749854326248,0,-5
490,3906.152920,-0.227749854326248,0,-5
491,3913.595980,-0.227749854326248,0,-5
492,3920.842180,-0.227749854326248,0,-5
493,3927.709920,-0.227749854326248,0,-5
494,3934.573600,-0.227749854326248,0,-5
495,3942.689800,-0.227749854326248,0,-5
496,3951.897120,-0.227749854326248,0,-5
497,3960.574740,-0.227749854326248,0,-5
498,3970.057580,-0.227749854326248,0,-5
499,3978.676000,-0.227749854326248,0,-5
500,3987.231360,-0.227749854326248,0,-5
501,3996.720540,-0.227749854326248,0,-5
502,4005.189520,-0.227749854326248,0,-5
503,4014.980400,-0.227749854326248,0,-5
504,4023.717520,-0.227749854326248,0,-5
505,4032.892000,-0.227749854326248,0,-5
506,4041.552700,-0.227749854326248,0,-5
507,4049.596240,-0.227749854326248,0,-5
508,4056.565400,-0.227749854326248,0,-5
509,4063.489400,-0.227749854326248,0,-5
510,4070.689160,-0.227749854326248,0,-5
511,4077.631940,-0.227749854326248,0,-5
512,4084.537860,-0.227749854326248,0,-5
513,4091.472240,-0.227749854326248,0,-5
514,4098.250640,-0.227749854326248,0,-5
515,4105.140680,-0.227749854326248,0,-5
516,4112.647280,-0.227749854326248,0,-5
517,4119.874420,-0.227749854326248,0,-5
518,4126.754200,-0.227749854326248,0,-5
519,4133.617080,-0.227749854326248,0,-5
520,4140.590680,-0.227749854326248,0,-5
521,4147.984100,-0.227749854326248,0,-5
522,4154.832100,-0.227749854326248,0,-5
523,4164.050920,-0.227749854326248,0,-5
524,4172.997520,-0.227749854326248,0,-5
525,4182.264920,-0.227749854326248,0,-5
526,4190.880340,-0.227749854326248,0,-5
527,4200.133600,-0.227749854326248,0,-5
528,4208.702020,-0.227749854326248,0,-5
529,4218.232940,-0.227749854326248,0,-5
530,4227.008620,-0.227749854326248,0,-5
531,4235.299820,-0.227749854326248,0,-5
532,4244.672460,-0.227749854326248,0,-5
533,4252.072880,-0.227749854326248,0,-5
534,4259.006120,-0.227749854326248,0,-5
535,4266.150080,-0.227749854326248,0,-5
536,4273.070300,-0.227749854326248,0,-5
537,4280.016160,-0.227749854326248,0,-5
538,4286.925160,-0.227749854326248,0,-5
539,4293.837940,-0.227749854326248,0,-5
540,4300.809640,-0.227749854326248,0,-5
541,4307.745060,-0.227749854326248,0,-5
542,4315.664280,-0.227749854326248,0,-5
543,4322.679480,-0.227749854326248,0,-5
544,4330.129080,-0.227749854326248,0,-5
545,4339.289020,-0.227749854326248,0,-5
546,4347.971760,-0.227749854326248,0,-5
547,4356.586920,-0.227749854326248,0,-5
548,4366.002100,-0.227749854326248,0,-5
549,4374.738020,-0.227749854326248,0,-5
550,4384.007740,-0.227749854326248,0,-5
551,4392.713720,-0.227749854326248,0,-5
552,4401.845120,-0.227749854326248,0,-5
553,4410.599780,-0.227749854326248,0,-5
554,4420.012680,-0.227749854326248,0,-5
555,4427.001560,-0.227749854326248,0,-5
556,4433.870180,-0.227749854326248,0,-5
557,4440.803760,-0.227749854326248,0,-5
558,4448.082580,-0.227749854326248,0,-5
559,4454.958900,-0.227749854326248,0,-5
560,4461.872520,-0.227749854326248,0,-5
561,4469.105520,-0.227749854326248,0,-5
562,4476.015120,-0.227749854326248,0,-5
563,4482.941500,-0.227749854326248,0,-5
564,4489.851320,-0.227749854326248,0,-5
565,4496.860020,-0.227749854326248,0,-5
566,4503.746840,-0.227749854326248,0,-5
567,4510.648280,-0.227749854326248,0,-5
568,4518.469480,-0.227749854326248,0,-5
569,4525.202760,-0.227749854326248,0,-5
570,4532.120180,-0.227749854326248,0,-5
571,4540.963360,-0.227749854326248,0,-5
572,4549.303800,-0.227749854326248,0,-5
573,4557.893720,-0.227749854326248,0,-5
574,4567.487200,-0.227749854326248,0,-5
575,4575.873700,-0.227749854326248,0,-5
576,4584.134180,-0.227749854326248,0,-5
577,4593.198440,-0.227749854326248,0,-5
578,4601.888840,-0.227749854326248,0,-5
579,4610.860760,-0.227749854326248,0,-5
580,4619.532840,-0.227749854326248,0,-5
581,4628.059480,-0.227749854326248,0,-5
582,4637.229280,-0.227749854326248,0,-5
583,4645.848660,-0.227749854326248,0,-5
584,4654.885280,-0.227749854326248,0,-5
585,4663.212440,-0.227749854326248,0,-5
586,4671.983720,-0.227749854326248,0,-5
587,4681.023880,-0.227749854326248,0,-5
588,4689.590980,-0.227749854326248,0,-5
589,4698.081180,-0.227749854326248,0,-5
590,4707.058500,-0.227749854326248,0,-5
591,4715.854940,-0.227749854326248,0,-5
592,4724.884860,-0.227749854326248,0,-5
593,4733.172360,-0.227749854326248,0,-5
594,4741.616440,-0.227749854326248,0,-5
595,4749.995460,-0.227749854326248,0,-5
596,4758.871540,-0.227749854326248,0,-5
597,4767.765220,-0.227749854326248,0,-5
598,4776.938740,-0.227749854326248,0,-5
599,4785.243580,-0.227749854326248,0,-5
600,4793.703360,-0.227749854326248,0,-5
601,4802.627900,-0.227749854326248,0,-5
602,4810.910500,-0.227749854326248,0,-5
603,4819.575340,-0.227749854326248,0,-5
604,4828.519720,-0.227749854326248,0,-5
605,4836.799240,-0.227749854326248,0,-5
606,4845.045340,-0.227749854326248,0,-5
607,4853.282480,-0.227749854326248,0,-5
608,4862.642300,-0.227749854326248,0,-5
609,4871.460520,-0.227749854326248,0,-5
610,4880.247860,-0.227749854326248,0,-5
611,4888.643080,-0.227749854326248,0,-5
612,4896.949400,-0.227749854326248,0,-5
613,4905.968340,-0.227749854326248,0,-5
614,4914.137360,-0.227749854326248,0,-5
615,4922.926600,-0.227749854326248,0,-5
616,4931.947560,-0.227749854326248,0,-5
617,4940.152540,-0.227749854326248,0,-5
618,4948.737380,-0.227749854326248,0,-5
619,4957.810400,-0.227749854326248,0,-5
620,4966.538100,-0.227749854326248,0,-5
621,4974.828780,-0.227749854326248,0,-5
622,4983.817160,-0.227749854326248,0,-5
623,4992.087180,-0.227749854326248,0,-5
624,5000.301120,-0.227749854326248,0,-5
625,5008.666500,-0.227749854326248,0,-5
626,5017.934400,-0.227749854326248,0,-5
627,5026.156300,-0.227749854326248,0,-5
628,5035.301720,-0.227749854326248,0,-5
629,5043.993960,-0.227749854326248,0,-5
630,5052.536060,-0.227749854326248,0,-5
631,5061.544720,-0.227749854326248,0,-5
632,5070.062260,-0.227749854326248,0,-5
633,5078.297240,-0.227749854326248,0,-5
634,5087.217640,-0.227749854326248,0,-5
635,5095.635840,-0.227749854326248,0,-5
636,5103.931080,-0.227749854326248,0,-5
637,5112.176440,-0.227749854326248,0,-5
638,5121.507660,-0.227749854326248,0,-5
639,5129.779680,-0.227749854326248,0,-5
640,5138.069940,-0.227749854326248,0,-5
641,5147.245220,-0.227749854326248,0,-5
642,5155.959360,-0.227749854326248,0,-5
643,5165.496700,-0.227749854326248,0,-5
644,5174.080900,-0.227749854326248,0,-5
645,5183.217360,-0.227749854326248,0,-5
