Sample,X(ms) [16.06.2017 10:30:22 626 UTC],time [s],"M_beam_angle"[%MD24],"M_crank_angle"[%MD72],"Q_motor_direction"[%Q4.0],"Q_motor_PWM"[%QW1000],control
1935,'2676,97928','2,67697928','-0,0325342678','17,1321525574',0,50,'5,975'
1936,'2678,1494','2,6781494','-0,0425140373','17,1740398407',0,50,'5,975'
1937,'2679,49588','2,67949588','-0,0475145057','17,194984436',0,50,'5,975'
1938,'2680,67504','2,68067504','-0,0575247034','17,2368717194',0,50,'5,975'
1939,'2681,8803','2,6818803','-0,0625304878','17,2578163147',0,50,'5,975'
1940,'2683,06052','2,68306052','-0,0675336421','17,27876091',0,50,'5,975'
1941,'2684,21544','2,68421544','-0,0775227919','17,3206481934',0,50,'5,975'
1942,'2685,56614','2,68556614','-0,0825048536','17,3415927887',0,50,'5,975'
1943,'2686,80488','2,68680488','-0,0874750465','17,3625354767',0,50,'5,975'
1944,'2687,99956','2,68799956','-0,0973728895','17,40442276',0,50,'5,975'
1945,'2689,16368','2,68916368','-0,1022961885','17,4253673553',0,50,'5,975'
1946,'2691,17192','2,69117192','-0,1120798141','17,4672546387',0,50,'5,975'
1947,'2693,04544','2,69304544','-0,1217666343','17,5091438293',0,50,'5,975'
1948,'2694,15926','2,69415926','-0,1313378513','17,5510311127',0,50,'5,975'
1949,'2695,95552','2,69595552','-0,1360753626','17,571975708',0,50,'5,975'
1950,'2697,1057','2,6971057','-0,1454429775','17,6138629913',0,50,'5,975'
1951,'2698,96848','2,69896848','-0,1546542048','17,6557502747',0,50,'5,975'
1952,'2700,97892','2,70097892','-0,1591963172','17,67669487',0,50,'5,975'
1953,'2702,10704','2,70210704','-0,1681426913','17,7185821533',0,50,'5,975'
1954,'2703,9542','2,7039542','-0,1768931448','17,760471344',0,50,'5,975'
1955,'2705,0658','2,7050658','-0,1854315102','17,8023586273',0,50,'5,975'
1956,'2706,87578','2,70687578','-0,1937431693','17,8442459106',0,50,'5,975'
1957,'2708,7394','2,7087394','-0,1978095472','17,865190506',0,50,'5,975'
1958,'2709,94702','2,70994702','-0,2057538331','17,9070777893',0,50,'5,975'
1959,'2711,8209','2,7118209','-0,2134359777','17,9489650726',0,50,'5,975'
1960,'2713,5938','2,7135938','-0,2171744108','17,969909668',0,50,'5,975'
1961,'2714,74906','2,71474906','-0,2244372964','18,0117969513',0,50,'5,975'
1962,'2717,05872','2,71705872','-0,2347745001','18,0746307373',0,50,'5,975'
1963,'2718,84772','2,71884772','-0,2380654514','18,0955753326',0,50,'5,975'
1964,'2719,95654','2,71995654','-0,2444060743','18,137462616',0,50,'5,975'
1965,'2721,82756','2,72182756','-0,2474532723','18,1584072113',0,50,'5,975'
1966,'2722,93664','2,72293664','-0,2532942295','18,2002944946',0,50,'5,975'
1967,'2724,8199','2,7248199','-0,2587890625','18,242181778',0,50,'5,975'
1968,'2725,92498','2,72592498','-0,2639283836','18,2840709686',0,50,'5,975'
1969,'2727,73028','2,72773028','-0,2687026262','18,325958252',0,50,'5,975'
1970,'2729,6146','2,7296146','-0,2709506154','18,3469028473',0,50,'5,975'
1971,'2730,77046','2,73077046','-0,2751621306','18,3887901306',0,50,'5,975'
1972,'2732,67158','2,73267158','-0,2789890468','18,4306774139',0,50,'5,975'
1973,'2734,48026','2,73448026','-0,2824248374','18,4725666046',0,50,'5,975'
1974,'2735,5905','2,7355905','-0,2854631245','18,5144538879',0,50,'5,975'
1975,'2737,4992','2,7374992','-0,2868314981','18,5353965759',0,50,'5,975'
1976,'2738,63804','2,73863804','-0,2903270125','18,5982284546',0,50,'5,975'
1977,'2740,5479','2,7405479','-0,2921440899','18,6401176453',0,50,'5,975'
1978,'2742,4164','2,7424164','-0,2935467064','18,6820049286',0,50,'5,975'
1979,'2743,55394','2,74355394','-0,2945323884','18,7238922119',0,50,'5,975'
1980,'2745,22054','2,74522054','-0,29486835','18,7448368073',0,50,'5,975'
1981,'2746,5172','2,7465172','-0,2952468097','18,8076686859',0,50,'5,975'
1982,'2748,17736','2,74817736','-0,2949742973','18,8495559692',0,50,'5,975'
1983,'2749,99818','2,74999818','-0,2942823172','18,8914451599',0,50,'5,975'
1984,'2751,5096','2,7515096','-0,292460829','18,9542770386',0,50,'5,975'
1985,'2753,17108','2,75317108','-0,2916457653','18,9752197266',0,50,'5,975'
1986,'2754,44236','2,75444236','-0,2885817587','19,0380516052',0,50,'5,975'
1987,'2756,11682','2,75611682','-0,2860280573','19,0799388885',0,50,'5,975'
1988,'2757,90732','2,75790732','-0,2830705643','19,1218280792',0,50,'5,975'
1989,'2759,08198','2,75908198','-0,2797145545','19,1637153625',0,50,'5,975'
1990,'2760,93242','2,76093242','-0,2759661078','19,2056026459',0,50,'5,975'
1991,'2762,0426','2,7620426','-0,2718315125','19,2474918365',0,50,'5,975'
1992,'2763,9053','2,7639053','-0,2649221122','19,3103237152',0,50,'5,975'
1993,'2765,69654','2,76569654','-0,2624344528','19,3312664032',0,50,'5,975'
1994,'2766,87838','2,76687838','-0,2544322312','19,3940982819',0,50,'5,975'
1995,'2768,75658','2,76875658','-0,2515890896','19,4150428772',0,50,'5,975'
1996,'2769,86086','2,76986086','-0,2425503433','19,4778747559',0,50,'5,975'
1997,'2771,77462','2,77177462','-0,2361133397','19,5197620392',0,50,'5,975'
1998,'2773,6526','2,7736526','-0,2293604612','19,5616493225',0,50,'5,975'
1999,'2774,79948','2,77479948','-0,2223029137','19,6035385132',0,50,'5,975'
2000,'2776,6313','2,7766313','-0,214954108','19,6454277039',0,50,'5,975'
2001,'2777,82146','2,77782146','-0,2073269784','19,6873149872',0,50,'5,975'
2002,'2779,00038','2,77900038','-0,1994345784','19,7292022705',0,50,'5,975'
2003,'2780,16494','2,78016494','-0,191290468','19,7710914612',0,50,'5,975'
2004,'2781,536','2,781536','-0,1871290207','19,7920341492',0,50,'5,975'
2005,'2782,71224','2,78271224','-0,1786348522','19,8339233398',0,50,'5,975'
2006,'2783,9084','2,7839084','-0,1743066609','19,8548660278',0,50,'5,975'
2007,'2785,0649','2,7850649','-0,1654960811','19,8967552185',0,50,'5,975'
2008,'2786,43336','2,78643336','-0,161018312','19,9176979065',0,50,'5,975'
2009,'2787,60914','2,78760914','-0,1564942002','19,9386425018',0,50,'5,975'
2010,'2789,60766','2,78960766','-0,1473161131','19,9805297852',0,50,'5,975'
2011,'2790,78184','2,79078184','-0,1379783303','20,0224189758',0,50,'5,975'
2012,'2792,59108','2,79259108','-0,1284977198','20,0643062592',0,50,'5,975'
2013,'2794,45508','2,79445508','-0,1188905537','20,1061935425',0,50,'5,975'
2014,'2795,58586','2,79558586','-0,1091737151','20,1480808258',0,50,'5,975'
2015,'2797,38886','2,79738886','-0,1042792797','20,1690254211',0,50,'5,975'
2016,'2798,52446','2,79852446','-0,0944300294','20,2109127045',0,50,'5,975'
2017,'2800,64932','2,80064932','-0,084513694','20,2528018951',0,50,'5,975'
2018,'2802,55898','2,80255898','-0,0745486021','20,2946891785',0,50,'5,975'
2019,'2803,7002','2,8037002','-0,0645518526','20,3365764618',0,50,'5,975'
2020,'2805,50368','2,80550368','-0,0545405671','20,3784656525',0,50,'5,975'
2021,'2807,38852','2,80738852','-0,0495351441','20,3994083405',0,50,'5,975'
2022,'2808,5423','2,8085423','-0,034546636','20,4622402191',0,50,'5,975'
2023,'2810,19132','2,81019132','-0,0295667388','20,4831848145',0,50,'5,975'
2024,'2811,5631','2,8115631','-0,0196451843','20,5250720978',0,50,'5,975'
2025,'2813,4611','2,8134611','-0,0048897676','20,5879039764',0,50,'5,975'
2026,'2815,10074','2,81510074','-1,37E-05','20,6088485718',0,50,'5,975'
2027,'2816,40662','2,81640662','0,0096612275','20,6507358551',0,50,'5,975'
2028,'2818,03836','2,81803836','0,019219704','20,6926231384',0,50,'5,975'
2029,'2819,16242','2,81916242','0,0286453217','20,7345123291',0,50,'5,975'
2030,'2821,00224','2,82100224','0,0379206538','20,7763996124',0,50,'5,975'
2031,'2822,78548','2,82278548','0,0424972177','20,7973442078',0,50,'5,975'
2032,'2823,89904','2,82389904','0,0515176579','20,8392314911',0,50,'5,975'
2033,'2825,76592','2,82576592','0,0603475794','20,8811187744',0,50,'5,975'
2034,'2826,9083','2,8269083','0,0689722672','20,9230079651',0,50,'5,975'
2035,'2828,73514','2,82873514','0,0773757771','20,9648952484',0,50,'5,975'
2036,'2830,56658','2,83056658','0,0855436847','21,0067825317',0,50,'5,975'
2037,'2831,72098','2,83172098','0,0934616551','21,0486698151',0,50,'5,975'
2038,'2833,63682','2,83363682','0,1011160836','21,0905590057',0,50,'5,975'
2039,'2834,86684','2,83486684','0,1084928289','21,1324462891',0,50,'5,975'
2040,'2836,73262','2,83673262','0,1190098301','21,1952781677',0,50,'5,975'
2041,'2838,5271','2,8385271','0,1223635003','21,2162227631',0,50,'5,975'
2042,'2839,72494','2,83972494','0,1319453716','21,2790546417',0,50,'5,975'
2043,'2840,93298','2,84093298','0,1349754333','21,2999992371',0,50,'5,975'
2044,'2842,10598','2,84210598','0,1407813132','21,3418865204',0,50,'5,975'
2045,'2843,44312','2,84344312','0,146240294','21,3837757111',0,50,'5,975'
2046,'2844,61706','2,84461706','0,1488363445','21,404718399',0,50,'5,975'
2047,'2845,82034','2,84582034','0,1537568271','21,4466075897',0,50,'5,975'
2048,'2847,0143','2,8470143','0,1583071351','21,488494873',0,50,'5,975'
2049,'2848,2191','2,8482191','0,1604411304','21,5094394684',0,50,'5,975'
2050,'2849,54822','2,84954822','0,1644217372','21,5513267517',0,50,'5,975'
2051,'2851,1586','2,8511586','0,1680136025','21,593214035',0,50,'5,975'
2052,'2852,51468','2,85251468','0,1712107658','21,6351032257',0,50,'5,975'
2053,'2853,73628','2,85373628','0,1740069389','21,676990509',0,50,'5,975'
2054,'2854,91828','2,85491828','0,176397562','21,7188777924',0,50,'5,975'
2055,'2856,10366','2,85610366','0,1783784032','21,7607650757',0,50,'5,975'
2056,'2857,45502','2,85745502','0,1799460649','21,8026542664',0,50,'5,975'
2057,'2858,66242','2,85866242','0,1805739701','21,8235969543',0,50,'5,975'
2058,'2859,84286','2,85984286','0,1815167665','21,865486145',0,50,'5,975'
2059,'2861,03912','2,86103912','0,182040751','21,9073734283',0,50,'5,975'
2060,'2862,22','2,86222','0,1821450293','21,9492607117',0,50,'5,975'
2061,'2863,56458','2,86356458','0,1818293929','21,9911499023',0,50,'5,975'
2062,'2864,75448','2,86475448','0,1815143228','22,0120925903',0,50,'5,975'
2063,'2865,94554','2,86594554','0,180570066','22,053981781',0,50,'5,975'
2064,'2867,14704','2,86714704','0,1792087555','22,0958690643',0,50,'5,975'
2065,'2868,49648','2,86849648','0,1774327457','22,1377563477',0,50,'5,975'
2066,'2869,66068','2,86966068','0,1752451658','22,179643631',0,50,'5,975'
2067,'2870,8351','2,8708351','0,1739981174','22,2005882263',0,50,'5,975'
2068,'2872,02654','2,87202654','0,1712005734','22,2424755096',0,50,'5,975'
2069,'2873,19978','2,87319978','0,168002218','22,2843647003',0,50,'5,975'
2070,'2874,54612','2,87454612','0,1644090116','22,3262519836',0,50,'5,975'
2071,'2875,74308','2,87574308','0,1604271531','22,368139267',0,50,'5,975'
2072,'2876,96852','2,87696852','0,1582925022','22,3890838623',0,50,'5,975'
2073,'2878,14024','2,87814024','0,1537409723','22,4309711456',0,50,'5,975'
2074,'2879,47942','2,87947942','0,1488189995','22,4728603363',0,50,'5,975'
2075,'2880,65474','2,88065474','0,1435362399','22,5147476196',0,50,'5,975'
2076,'2881,86174','2,88186174','0,1379015148','22,556634903',0,50,'5,975'
2077,'2883,02808','2,88302808','0,134955138','22,5775794983',0,50,'5,975'
2078,'2884,21478','2,88421478','0,1288112104','22,6194667816',0,50,'5,975'
2079,'2885,5477','2,8855477','0,1223412529','22,6613540649',0,50,'5,975'
2080,'2886,80602','2,88680602','0,1155562922','22,7032432556',0,50,'5,975'
2081,'2887,9824','2,8879824','0,1084689125','22,7451305389',0,50,'5,975'
2082,'2889,16832','2,88916832','0,1048153713','22,7660751343',0,50,'5,975'
2083,'2891,0012','2,8910012','0,0972970501','22,807964325',0,50,'5,975'
2084,'2892,54792','2,89254792','0,0855163559','22,8707962036',0,50,'5,975'
2085,'2893,75144','2,89375144','0,0773476139','22,9126834869',0,50,'5,975'
2086,'2894,94742','2,89494742','0,0731737986','22,9336280823',0,50,'5,975'
2087,'2896,11668','2,89611668','0,0646572858','22,9755153656',0,50,'5,975'
2088,'2897,49336','2,89749336','0,0559275523','23,0174026489',0,50,'5,975'
2089,'2898,67108','2,89867108','0,0514873192','23,0383472443',0,50,'5,975'
2090,'2899,8747','2,8998747','0,0424666703','23,0802345276',0,50,'5,975'
2091,'2901,37104','2,90137104','0,0332714394','23,1221237183',0,50,'5,975'
2092,'2902,59694','2,90259694','0,0286139622','23,1430664063',0,50,'5,975'
2093,'2903,79602','2,90379602','0,0191878676','23,1849555969',0,50,'5,975'
2094,'2904,9821','2,9049821','0,0144242421','23,2058982849',0,50,'5,975'
2095,'2906,15412','2,90615412','0,0048045963','23,2477874756',0,50,'5,975'
2096,'2907,53046','2,90753046','-0,0049229823','23,2896747589',0,50,'5,975'
2097,'2908,72968','2,90872968','-0,0098214559','23,3106174469',0,50,'5,975'
2098,'2909,92092','2,90992092','-0,0147409327','23,3315620422',0,50,'5,975'
2099,'2911,1049','2,9111049','-0,0246324241','23,3734493256',0,50,'5,975'
2100,'2912,49694','2,91249694','-0,0345805064','23,4153385162',0,50,'5,975'
2101,'2913,67828','2,91367828','-0,0395696834','23,4362812042',0,50,'5,975'
2102,'2914,87866','2,91487866','-0,0445667803','23,4572257996',0,50,'5,975'
2103,'2916,05122','2,91605122','-0,0545741282','23,4991130829',0,50,'5,975'
2104,'2917,43138','2,91743138','-0,0595804304','23,5200576782',0,50,'5,975'
2105,'2918,61982','2,91861982','-0,0695863813','23,5619449615',0,50,'5,975'
2106,'2919,80728','2,91980728','-0,0745820776','23,5828895569',0,50,'5,975'
2107,'2921,00154','2,92100154','-0,0795698389','23,6038341522',0,50,'5,975'
2108,'2922,15514','2,92215514','-0,0895123482','23,6457214355',0,50,'5,975'
2109,'2923,52298','2,92352298','-0,0944631696','23,6666660309',0,50,'5,975'
2110,'2924,71256','2,92471256','-0,1043126062','23,7085533142',0,50,'5,975'
2111,'2925,90182','2,92590182','-0,1092068925','23,7294979095',0,50,'5,975'
2112,'2927,10214','2,92710214','-0,1140775681','23,7504405975',0,50,'5,975'
2113,'2928,44982','2,92844982','-0,1237413436','23,7923278809',0,50,'5,975'
2114,'2929,63406','2,92963406','-0,1285301745','23,8132724762',0,50,'5,975'
2115,'2930,85348','2,93085348','-0,1332873404','23,8342170715',0,50,'5,975'
2116,'2932,01904','2,93201904','-0,1426979005','23,8761043549',0,50,'5,975'
2117,'2933,20708','2,93320708','-0,1473475844','23,8970489502',0,50,'5,975'
2118,'2934,54708','2,93454708','-0,1519569159','23,9179916382',0,50,'5,975'
2119,'2935,75882','2,93575882','-0,1610485017','23,9598808289',0,50,'5,975'
2120,'2936,96688','2,93696688','-0,165525943','23,9808235168',0,50,'5,975'
2121,'2938,1795','2,9381795','-0,1699558496','24,0017681122',0,50,'5,975'
2122,'2939,5019','2,9395019','-0,1786636859','24,0436553955',0,50,'5,975'
2123,'2940,70212','2,94070212','-0,1829381883','24,0645999908',0,50,'5,975'
2124,'2941,8789','2,9418789','-0,1871570945','24,0855445862',0,50,'5,975'
2125,'2943,06264','2,94306264','-0,195420742','24,1274318695',0,50,'5,975'
2126,'2944,21664','2,94421664','-0,1994618177','24,1483764648',0,50,'5,975'
2127,'2945,53614','2,94553614','-0,2034397125','24,1693191528',0,50,'5,975'
2128,'2946,8085','2,9468085','-0,2112006247','24,2112083435',0,50,'5,975'
2129,'2947,98018','2,94798018','-0,2149795592','24,2321510315',0,50,'5,975'
2130,'2949,16448','2,94916448','-0,2186891437','24,2530956268',0,50,'5,975'
2131,'2950,59712','2,95059712','-0,2258924246','24,2949829102',0,50,'5,975'
2132,'2951,81604','2,95181604','-0,2293832898','24,3159275055',0,50,'5,975'
2133,'2952,98174','2,95298174','-0,236135453','24,3578166962',0,50,'5,975'
2134,'2954,1732','2,9541732','-0,2393937707','24,3787612915',0,50,'5,975'
2135,'2955,49152','2,95549152','-0,2425713837','24,3997039795',0,50,'5,975'
2136,'2956,73356','2,95673356','-0,2486800551','24,4415912628',0,50,'5,975'
2137,'2957,9022','2,9579022','-0,2516084313','24,4625358582',0,50,'5,975'
2138,'2959,09424','2,95909424','-0,257206291','24,5044231415',0,50,'5,975'
2139,'2960,41544','2,96041544','-0,2598738074','24,5253677368',0,50,'5,975'
2140,'2961,62326','2,96162326','-0,2624516487','24,5463123322',0,50,'5,975'
2141,'2962,85244','2,96285244','-0,2673343122','24,5881996155',0,50,'5,975'
2142,'2964,03744','2,96403744','-0,2696371973','24,6091442108',0,50,'5,975'
2143,'2965,20724','2,96520724','-0,27396065','24,6510314941',0,50,'5,975'
2144,'2966,58648','2,96658648','-0,2759795189','24,6719760895',0,50,'5,975'
2145,'2967,78622','2,96778622','-0,2779016495','24,6929187775',0,50,'5,975'
2146,'2968,98438','2,96898438','-0,2814534009','24,7348079681',0,50,'5,975'
2147,'2970,14568','2,97014568','-0,2830811441','24,7557506561',0,50,'5,975'
2148,'2971,4712','2,9714712','-0,2860372961','24,7976398468',0,50,'5,975'
2149,'2972,65522','2,97265522','-0,2873641551','24,8185825348',0,50,'5,975'
2150,'2973,83372','2,97383372','-0,2897129953','24,8604717255',0,50,'5,975'
2151,'2975,02148','2,97502148','-0,2907337546','24,8814144135',0,50,'5,975'
2152,'2976,19774','2,97619774','-0,2924659848','24,9233016968',0,50,'5,975'
2153,'2977,5736','2,9775736','-0,293176651','24,9442462921',0,50,'5,975'
2154,'2978,77246','2,97877246','-0,2942853868','24,9861335754',0,50,'5,975'
2155,'2979,97138','2,97997138','-0,2946830392','25,0070781708',0,50,'5,975'
2156,'2981,12662','2,98112662','-0,2951639593','25,0489654541',0,50,'5,975'
2157,'2982,4842','2,9824842','-0,2952251136','25,0908546448',0,50,'5,975'
2158,'2983,65644','2,98365644','-0,2950982451','25,1117973328',0,50,'5,975'
2159,'2984,84946','2,98484946','-0,2945297658','25,1536865234',0,50,'5,975'
2160,'2986,00958','2,98600958','-0,2935426235','25,1955757141',0,50,'5,975'
2161,'2987,39252','2,98739252','-0,2928926349','25,2165184021',0,50,'5,975'
2162,'2988,58144','2,98858144','-0,2912810743','25,2584056854',0,50,'5,975'
2163,'2989,79182','2,98979182','-0,2892566323','25,3002929688',0,50,'5,975'
2164,'2991,06898','2,99106898','-0,2880904675','25,3212394714',0,50,'5,975'
2165,'2992,71166','2,99271166','-0,283983618','25,3840694427',0,50,'5,975'
2166,'2993,88646','2,99388646','-0,2824136913','25,4050140381',0,50,'5,975'
2167,'2995,07166','2,99507166','-0,2789765596','25,4469032288',0,50,'5,975'
2168,'2996,41426','2,99641426','-0,2751482725','25,4887905121',0,50,'5,975'
2169,'2997,62264','2,99762264','-0,2709354758','25,5306777954',0,50,'5,975'
2170,'2998,82454','2,99882454','-0,2686872482','25,5516204834',0,50,'5,975'
2171,'3000,02116','3,00002116','-0,2639117539','25,5935077667',0,50,'5,975'
2172,'3001,5699','3,0015699','-0,2587712407','25,6353969574',0,50,'5,975'
2173,'3002,7905','3,0027905','-0,2532752156','25,6772842407',0,50,'5,975'
2174,'3003,95278','3,00395278','-0,2503966689','25,6982288361',0,50,'5,975'
2175,'3005,1435','3,0051435','-0,2443850935','25,7401180267',0,50,'5,975'
2176,'3006,50576','3,00650576','-0,23804304','25,7820053101',0,50,'5,975'
2177,'3007,69704','3,00769704','-0,2347518802','25,802947998',0,50,'5,975'
2178,'3008,87986','3,00887986','-0,2279355824','25,8448352814',0,50,'5,975'
2179,'3010,06672','3,01006672','-0,2208177745','25,8867225647',0,50,'5,975'
2180,'3011,39726','3,01139726','-0,2171492279','25,9076690674',0,50,'5,975'
2181,'3012,63412','3,01263412','-0,2096028328','25,9495563507',0,50,'5,975'
2182,'3013,8773','3,0138773','-0,2057279944','25,9704990387',0,50,'5,975'
2183,'3015,0717','3,0150717','-0,1977828741','26,012386322',0,50,'5,975'
2184,'3016,41768','3,01641768','-0,1895889342','26,0542755127',0,50,'5,975'
2185,'3017,62986','3,01762986','-0,1854032576','26,075220108',0,50,'5,975'
2186,'3018,8242','3,0188242','-0,1768641621','26,1171073914',0,50,'5,975'
2187,'3019,9748','3,0199748','-0,1725144982','26,1380500793',0,50,'5,975'
2188,'3021,1668','3,0211668','-0,1636628807','26,17993927',0,50,'5,975'
2189,'3022,49626','3,02249626','-0,159165591','26,2008838654',0,50,'5,975'
2190,'3023,71746','3,02371746','-0,1500380635','26,2427711487',0,50,'5,975'
2191,'3024,88204','3,02488204','-0,1454118192','26,2637138367',0,50,'5,975'
2192,'3026,069','3,026069','-0,1407456398','26,2846603394',0,50,'5,975'
2193,'3027,42252','3,02742252','-0,1313055307','26,3265476227',0,50,'5,975'
2194,'3028,62236','3,02862236','-0,1265353262','26,3474903107',0,50,'5,975'
2195,'3029,81462','3,02981462','-0,1169042587','26,389377594',0,50,'5,975'
2196,'3030,9934','3,0309934','-0,1120471656','26,4103240967',0,50,'5,975'
2197,'3032,1609','3,0321609','-0,1071670055','26,4312648773',0,50,'5,975'
2198,'3033,5271','3,0335271','-0,0973402709','26,473154068',0,50,'5,975'
2199,'3034,71322','3,03471322','-0,0923988968','26,4940986633',0,50,'5,975'
2200,'3035,9044','3,0359044','-0,0824714825','26,5359859467',0,50,'5,975'
2201,'3037,1006','3,0371006','-0,0774898082','26,5569286346',0,50,'5,975'
2202,'3038,44448','3,03844448','-0,0724975616','26,5778751373',0,50,'5,975'
2203,'3039,6206','3,0396206','-0,0624964796','26,6197624207',0,50,'5,975'
2204,'3040,83042','3,04083042','-0,0574911423','26,6407051086',0,50,'5,975'
2205,'3042,00036','3,04200036','-0,0474809632','26,682592392',0,50,'5,975'
2206,'3043,16628','3,04316628','-0,0424800739','26,7035388947',0,50,'5,975'
2207,'3044,52306','3,04452306','-0,032500416','26,745426178',0,50,'5,975'
2208,'3045,70044','3,04570044','-0,0275251325','26,7663707733',0,50,'5,975'
2209,'3046,93072','3,04693072','-0,0225630626','26,7873134613',0,50,'5,975'
2210,'3048,11086','3,04811086','-0,0126850381','26,829202652',0,50,'5,975'
2211,'3049,44566','3,04944566','-0,0028846152','26,8710899353',0,50,'5,975'
2212,'3050,73786','3,05073786','0,0019814856','26,8920345306',0,50,'5,975'
2213,'3051,93398','3,05193398','0,0116343275','26,9339237213',0,50,'5,975'
2214,'3053,10226','3,05310226','0,0164163858','26,9548664093',0,50,'5,975'
2215,'3054,44602','3,05444602','0,0258830115','26,9967536926',0,50,'5,975'
2216,'3055,61122','3,05561122','0,030562982','27,017698288',0,50,'5,975'
2217,'3056,85658','3,05685658','0,0398059189','27,0595874786',0,50,'5,975'
2218,'3058,04524','3,05804524','0,0443640053','27,0805282593',0,50,'5,975'
2219,'3059,39232','3,05939232','0,0533466935','27,12241745',0,50,'5,975'
2220,'3060,58318','3,06058318','0,0577665195','27,1433620453',0,50,'5,975'
2221,'3061,79758','3,06179758','0,0664530024','27,1852493286',0,50,'5,975'
2222,'3062,97506','3,06297506','0,070715867','27,2061920166',0,50,'5,975'
2223,'3064,16358','3,06416358','0,0790725574','27,2480812073',0,50,'5,975'
2224,'3065,48682','3,06548682','0,083162345','27,2690258026',0,50,'5,975'
2225,'3066,7213','3,0667213','0,0911554322','27,3109130859',0,50,'5,975'
2226,'3067,89716','3,06789716','0,09505523','27,3318557739',0,50,'5,975'
2227,'3069,08802','3,06908802','0,102653794','27,3737449646',0,50,'5,975'
2228,'3070,40296','3,07040296','0,1099722907','27,4156322479',0,50,'5,975'
2229,'3072,51182','3,07251182','0,1135224476','27,4365768433',0,50,'5,975'
2230,'3073,65908','3,07365908','0,1237174794','27,4994068146',0,50,'5,975'
2231,'3075,44118','3,07544118','0,1269596815','27,5203533173',0,50,'5,975'
2232,'3076,59408','3,07659408','0,1361950934','27,5831832886',0,50,'5,975'
2233,'3078,38908','3,07838908','0,1419304907','27,6250705719',0,50,'5,975'
2234,'3080,0819','3,0800819','0,1473170519','27,6669597626',0,50,'5,975'
2235,'3081,21106','3,08121106','0,1523447037','27,7088470459',0,50,'5,975'
2236,'3083,02262','3,08302262','0,1570049226','27,7507343292',0,50,'5,975'
2237,'3084,13088','3,08413088','0,1612896621','27,7926235199',0,50,'5,975'
2238,'3085,97714','3,08597714','0,166996032','27,8554553986',0,50,'5,975'
2239,'3087,77158','3,08777158','0,1703100502','27,8973445892',0,50,'5,975'
2240,'3088,91692','3,08891692','0,1732248664','27,9392318726',0,50,'5,975'
2241,'3090,8833','3,0908833','0,1757354736','27,9811191559',0,50,'5,975'
2242,'3092,0807','3,0920807','0,1778375506','28,0230083466',0,50,'5,975'
2243,'3094,51586','3,09451586','0,18080163','28,1067829132',0,50,'5,975'
2244,'3096,15398','3,09615398','0,1816585362','28,1486701965',0,50,'5,975'
2245,'3097,45412','3,09745412','0,1821579337','28,2115020752',0,50,'5,975'
2246,'3099,19858','3,09919858','0,1819660366','28,2533893585',0,50,'5,975'
2247,'3101,17724','3,10117724','0,1813544929','28,2952804565',0,50,'5,975'
2248,'3102,46176','3,10246176','0,1796531379','28,3581104279',0,50,'5,975'
2249,'3104,16066','3,10416066','0,1770169437','28,4209442139',0,50,'5,975'
2250,'3105,97888','3,10597888','0,1759322882','28,4418869019',0,50,'5,975'
2251,'3107,15418','3,10715418','0,1720667481','28,5047187805',0,50,'5,975'
2252,'3108,9623','3,1089623','0,1689859033','28,5466079712',0,50,'5,975'
2253,'3110,06174','3,11006174','0,1655084491','28,5884952545',0,50,'5,975'
2254,'3111,93666','3,11193666','0,1595619023','28,6513252258',0,50,'5,975'
2255,'3113,7735','3,1137735','0,1551208794','28,6932125092',0,50,'5,975'
2256,'3114,99322','3,11499322','0,1503072977','28,7351016998',0,50,'5,975'
2257,'3116,97956','3,11697956','0,1451300681','28,7769889832',0,50,'5,975'
2258,'3118,09548','3,11809548','0,1367016435','28,8398227692',0,50,'5,975'
2259,'3119,96466','3,11996466','0,1275089979','28,9026527405',0,50,'5,975'
2260,'3121,76154','3,12176154','0,1209734902','28,9445400238',0,50,'5,975'
2261,'3122,89818','3,12289818','0,1141253635','28,9864292145',0,50,'5,975'
2262,'3124,85156','3,12485156','0,1069773212','29,0283164978',0,50,'5,975'
2263,'3126,04532','3,12604532','0,099541299','29,0702037811',0,50,'5,975'
2264,'3127,85408','3,12785408','0,0878766105','29,1330375671',0,50,'5,975'
2265,'3129,67678','3,12967678','0,0838593915','29,1539802551',0,50,'5,975'
2266,'3130,81892','3,13081892','0,0714432821','29,2168140411',0,50,'5,975'
2267,'3132,69042','3,13269042','0,0628817379','29,2587013245',0,50,'5,975'
2268,'3133,81052','3,13381052','0,0541101173','29,3005886078',0,50,'5,975'
2269,'3135,78698','3,13578698','0,0405928344','29,3634185791',0,50,'5,975'
2270,'3137,65482','3,13765482','0,0359982699','29,3843650818',0,50,'5,975'
2271,'3138,78714','3,13878714','0,021980606','29,4471950531',0,50,'5,975'
2272,'3140,5953','3,1405953','0,0172354952','29,4681396484',0,50,'5,975'
2273,'3142,40318','3,14240318','0,007650882','29,5100288391',0,50,'5,975'
2274,'3143,563','3,143563','-0,0069315806','29,5728588104',0,50,'5,975'
2275,'3145,50958','3,14550958','-0,0118392035','29,5938034058',0,50,'5,975'
2276,'3146,76036','3,14676036','-0,021711275','29,6356925964',0,50,'5,975'
2277,'3148,57022','3,14857022','-0,0366279259','29,6985225677',0,50,'5,975'
2278,'3150,56878','3,15056878','-0,0416208878','29,7194671631',0,50,'5,975'
