time,distance_left,distance_right
3.22798118,727,397
3.22985538,727,397
3.23095532,727,397
3.23276052,688,386
3.23464266,688,386
3.23576432,688,386
3.23760336,688,386
3.23874132,688,386
3.24056022,688,386
3.2424584,688,386
3.2435992,651,381
3.24519046,651,381
3.24642868,651,381
3.24817682,651,381
3.25017952,651,381
3.2514776,651,381
3.2530691,651,381
3.25414064,649,361
3.2560049,649,361
3.25777982,649,361
3.25895442,649,361
3.26085872,649,361
3.2620342,649,361
3.26384012,649,385
3.26559882,649,385
3.26673618,649,385
3.26871908,649,385
3.2699029,649,385
3.27171024,649,385
3.27355034,648,448
3.27467176,648,448
3.27649848,648,448
3.27762524,648,448
3.2795657,648,448
3.28146682,648,448
3.2825977,648,448
3.2843624,665,479
3.28546534,665,479
3.28713868,665,479
3.28899282,665,479
3.29015254,665,479
3.29200688,665,479
3.2931011,691,495
3.29494934,691,495
3.2960908,691,495
3.29737894,691,495
3.29859974,691,495
3.29976472,691,495
3.3009106,691,495
3.30341098,691,495
3.30507906,720,469
3.30617198,720,469
3.30800378,720,469
3.3098446,720,469
3.31096372,720,469
3.31279758,720,469
3.31389276,735,388
3.3156967,735,388
3.317556,735,388
3.3187203,735,388
3.32056194,735,388
3.3216826,735,388
3.32349612,726,331
3.3253393,726,331
3.32645074,726,331
3.32810384,726,331
3.32951578,726,331
3.33134306,726,331
3.33303722,726,331
3.33416994,670,319
3.33594612,670,319
3.33703842,670,319
3.33853646,670,319
3.33988382,670,319
3.34183372,670,319
3.34370414,625,347
3.34481278,625,347
3.34664954,625,347
3.3477432,625,347
3.3495877,625,347
3.35145194,625,347
3.35258122,625,347
3.3543662,602,412
3.35556854,602,412
3.3574196,602,412
3.35898428,602,412
3.36015116,602,412
3.36159128,602,412
3.36274274,642,479
3.3639177,642,479
3.36506414,642,479
3.36638092,642,479
3.36756244,642,479
3.36877968,642,479
3.3699217,642,479
3.3710522,642,479
3.37240262,642,479
3.3735714,679,512
3.37475034,679,512
3.37590246,679,512
3.377079,679,512
3.37841034,679,512
3.37963312,679,512
3.38079016,679,512
3.38195186,679,512
3.38309834,715,512
3.38443002,715,512
3.38560548,715,512
3.3867798,715,512
3.3879323,715,512
3.38910824,715,512
3.3904524,715,512
3.39164206,715,512
3.39282778,732,460
3.3939795,732,460
3.39514614,732,460
3.39643786,732,460
3.39763842,732,460
3.39883442,732,460
3.4000305,732,460
3.40118438,732,460
3.40310912,741,435
3.40556956,741,435
3.40669854,741,435
3.4084978,741,435
3.4096236,741,435
3.41141204,741,435
3.4130997,741,435
3.41434904,746,405
3.41597228,746,405
3.4170682,746,405
3.41891802,746,405
3.42000764,746,405
3.42184672,746,405
3.42377796,748,356
3.4248828,748,356
3.42669078,748,356
3.42788242,748,356
3.42957732,748,356
3.43076072,748,356
3.4319219,748,356
3.4330958,715,348
3.43441128,715,348
3.4355939,715,348
3.43678028,715,348
3.43792124,715,348
3.43912994,715,348
3.44044442,715,348
3.44164308,715,348
3.44411458,681,396
3.44540348,681,396
3.44704578,681,396
3.44815272,681,396
3.4500324,681,396
3.45179044,681,396
3.45290714,682,453
3.4547491,682,453
3.45585288,682,453
3.45770562,682,453
3.4588559,682,453
3.46081424,682,453
3.46267206,682,453
3.4637761,716,500
3.46560142,716,500
3.46739622,716,500
3.46856688,716,500
3.470427,716,500
3.47156064,716,500
3.47335418,750,523
3.4750722,750,523
3.47634136,750,523
3.4780085,750,523
3.47914466,750,523
3.48097746,750,523
3.48208116,750,523
3.4839022,767,483
3.48571628,767,483
3.4868193,767,483
3.48875208,767,483
3.48992706,767,483
3.49171816,767,483
3.49355788,758,446
3.49468776,758,446
3.49653212,758,446
3.49766332,758,446
3.49947148,758,446
3.50117302,758,446
3.50281566,720,444
3.5046369,720,444
3.5065047,720,444
3.50767504,720,444
3.50956232,720,444
3.51072008,720,444
3.51250758,720,444
3.51436786,684,461
3.51550312,684,461
3.51715014,684,461
3.5184485,684,461
3.5201127,684,461
3.52193712,684,461
3.52310572,683,469
3.52495538,683,469
3.52605266,683,469
3.52788762,683,469
3.5290215,683,469
3.53082676,683,469
3.5326836,683,469
3.5338751,683,490
3.5357627,683,490
3.5368595,683,490
3.53871402,683,490
3.5406397,683,490
3.54181942,683,490
3.54362176,699,518
3.54545306,699,518
3.54660638,699,518
3.54849306,699,518
3.54962328,699,518
3.55138512,699,518
3.55249812,699,518
3.55435644,725,532
3.55599502,725,532
3.55710052,725,532
3.5589431,725,532
3.5600481,725,532
3.56194488,725,532
3.56383418,737,521
3.56493996,737,521
3.56677608,737,521
3.56787066,737,521
3.56971368,737,521
3.57154482,737,521
3.5726875,744,499
3.5745363,744,499
3.5756487,744,499
3.57741462,744,499
3.57914608,744,499
3.58051784,744,499
3.58215778,744,499
3.58340942,747,437
3.58504814,747,437
3.58641402,747,437
3.58759974,747,437
3.58879064,747,437
3.58996912,747,437
3.59112258,747,437
3.59245824,747,437
3.59362722,731,406
3.59479934,731,406
3.59595472,731,406
3.5971218,731,406
3.59901266,731,406
3.60087936,731,406
3.60298914,731,406
3.60409968,707,357
3.60593052,707,357
3.60767892,707,357
3.60883128,707,357
3.61073354,707,357
3.61187508,707,357
3.61365454,677,280
3.61546586,677,280
3.61661182,677,280
3.6185362,677,280
3.61975272,677,280
3.62156736,677,280
3.62347172,680,277
3.62459174,680,277
3.6263694,680,277
3.62748486,680,277
3.62934754,680,277
3.63102822,680,277
3.63215232,680,277
3.63398826,698,360
3.63509526,698,360
3.6369206,698,360
3.63801054,698,360
3.63990528,698,360
3.64177612,698,360
3.64286534,724,435
3.6446939,724,435
3.64579624,724,435
3.64760716,724,435
3.64957888,724,435
3.65077978,724,435
3.6526052,724,435
3.65440192,737,473
3.65554812,737,473
3.65740804,737,473
3.6585756,737,473
3.66048918,737,473
3.66235344,737,473
3.66349734,743,492
3.66512866,743,492
3.66636156,743,492
3.66801008,743,492
3.66914238,743,492
3.67102012,743,492
3.67291742,743,492
3.6740296,747,553
3.67587902,747,553
3.67697296,747,553
3.6788381,747,553
3.68067386,747,553
3.68179132,747,553
3.6836743,714,720
3.68483194,714,720
3.68665636,714,720
3.68855266,714,720
3.6896728,714,720
3.69144352,714,720
3.69258234,714,720
3.69441648,579,923
3.69613308,579,923
3.69740782,579,923
3.69903258,579,923
3.70012034,579,923
3.70246682,579,923
3.70411696,477,956
3.70540084,477,956
3.70708456,477,956
3.70816272,477,956
3.71008758,477,956
3.71190042,477,956
3.71304246,494,853
3.7149175,494,853
3.71676122,494,853
3.7178747,494,853
3.719766,494,853
3.72099058,494,853
3.72284976,554,751
3.72465474,554,751
3.72575818,554,751
3.72759644,554,751
3.72875326,554,751
3.73054988,554,751
3.73245328,554,751
3.73357948,635,682
3.73518532,635,682
3.73644884,635,682
3.7381324,635,682
3.73999874,635,682
3.74115534,635,682
3.74301594,635,682
3.74414176,692,614
3.74572636,692,614
3.74689728,692,614
3.74806198,692,614
3.74939636,692,614
3.75060208,692,614
3.75175314,692,614
3.75293772,721,563
3.75408706,721,563
3.75542112,721,563
3.75659786,721,563
3.75777818,721,563
3.75894972,721,563
3.760121,721,563
3.76143974,721,563
3.76275424,721,563
3.76390986,736,537
3.76504458,736,537
3.76637492,736,537
3.76754718,736,537
3.76877052,736,537
3.76991938,736,537
3.77109876,736,537
3.77242028,736,537
3.77362282,726,490
3.77478258,726,490
3.77595218,726,490
3.77710072,726,490
3.77847698,726,490
3.7796627,726,490
3.78084168,726,490
3.7820085,726,490
3.7831751,636,398
3.7845087,636,398
3.78570932,636,398
3.78686418,636,398
3.78801972,636,398
3.7893788,636,398
3.7905457,636,398
3.79173418,636,398
3.79288232,488,353
3.79405262,488,353
3.79534234,488,353
3.79655504,488,353
3.79772618,488,353
3.79892524,488,353
3.80007022,488,353
3.8024228,488,353
3.80360692,466,398
3.80543038,466,398
3.80715764,466,398
3.80851302,466,398
3.81012052,466,398
3.8114148,466,398
3.81313302,540,454
3.81491236,540,454
3.81602426,540,454
3.81783868,540,454
3.8189668,540,454
3.8208499,540,454
3.82271414,540,454
3.82381574,611,500
3.82569336,611,500
3.82680632,611,500
3.82867922,611,500
3.83052068,611,500
3.83166348,611,500
3.83351538,663,523
3.83463456,663,523
3.83646672,663,523
3.8381811,663,523
3.83949916,663,523
3.84113512,663,523
3.84240424,663,523
3.84406514,707,517
3.84598812,707,517
3.84711576,707,517
3.8489491,707,517
3.85006358,707,517
3.8516663,707,517
3.85282992,728,514
3.85400584,728,514
3.85515874,728,514
3.85648172,728,514
3.85765134,728,514
3.85886944,728,514
3.86002488,728,514
3.86137692,728,514
3.86255814,728,514
3.8637364,756,513
3.8649038,756,513
3.8660597,756,513
3.86735744,756,513
3.86859858,756,513
3.86975602,756,513
3.87090228,756,513
3.87207646,756,513
3.87337644,770,444
3.87457708,770,444
3.87572148,770,444
3.87687458,770,444
3.87803444,770,444
3.87999922,770,444
3.88113328,770,444
3.88297558,777,375
3.8847711,777,375
3.88588814,777,375
3.8877379,777,375
3.88887396,777,375
3.89068248,777,375
3.89248188,777,375
3.89363142,798,375
3.89551478,798,375
3.89663038,798,375
3.89848106,798,375
3.90018216,798,375
3.90180062,798,375
3.9036466,826,426
3.90473658,826,426
3.90669138,826,426
3.9087271,826,426
3.90985662,826,426
3.91167612,826,426
3.91359656,839,469
3.91471638,839,469
3.91652442,839,469
3.91841706,839,469
3.91967404,839,469
3.9215135,839,469
3.9226464,839,469
3.92444182,829,507
3.92613336,829,507
3.92741272,829,507
3.92908244,829,507
3.93035616,829,507
3.93200462,829,507
3.93310604,824,578
3.93493836,824,578
3.9367053,824,578
3.93784552,824,578
3.9397819,824,578
3.94088134,824,578
3.94269876,822,647
3.94449502,822,647
3.94562792,822,647
3.94748448,822,647
3.9486437,822,647
3.95041284,822,647
3.95209046,822,647
3.95336596,752,613
3.95501806,752,613
3.95611936,752,613
3.95796176,752,613
3.95914686,752,613
3.96101916,752,613
3.96289708,752,613
3.96399504,580,528
3.96582736,580,528
3.966914,580,528
3.96874768,580,528
3.97053946,580,528
3.97166296,580,528
3.97349566,478,503
3.97463334,478,503
3.97651708,478,503
3.97844338,478,503
3.97959782,478,503
3.98114526,478,503
3.98251026,478,503
3.9836758,529,524
3.9848276,529,524
3.98600602,529,524
3.9871577,529,524
3.98852328,529,524
3.99098236,529,524
3.99213416,529,524
3.99396194,605,535
3.9950582,605,535
3.99689748,605,535
3.99799538,605,535
3.99986176,605,535
4.00199494,605,535
4.00310048,661,541
4.00494202,661,541
4.0067486,661,541
4.00794994,661,541
4.00985396,661,541
4.01096008,661,541
4.01277188,705,543
4.01455366,705,543
4.01568596,705,543
4.01756644,705,543
4.01874512,705,543
4.02056126,705,543
4.02242786,705,543
4.02358496,728,545
4.02533654,728,545
4.02644072,728,545
4.02811526,728,545
4.0299898,728,545
4.03116886,728,545
4.03301846,728,545
4.03411272,739,545
4.03595754,739,545
4.0370344,739,545
4.03885866,739,545
4.04077788,739,545
4.04196682,739,545
4.04378242,744,477
4.04555332,744,477
4.04670484,744,477
4.04864192,744,477
4.04975436,744,477
4.05163496,744,477
4.0535353,662,375
4.05468218,662,375
4.05651212,662,375
4.05763212,662,375
4.05946846,662,375
4.06139964,662,375
4.06263784,662,375
4.06441656,536,358
4.06554604,536,358
4.0674616,536,358
4.06934814,536,358
4.07048372,536,358
4.0720882,536,358
4.0731818,523,401
4.07504186,523,401
4.0768171,523,401
4.07792038,523,401
4.07978086,523,401
4.08088384,523,401
4.08274078,620,456
4.08459672,620,456
4.08571932,620,456
4.08759966,620,456
4.0887498,620,456
4.090572,620,456
4.09244144,620,456
4.09358462,685,501
4.09535958,685,501
4.09648124,685,501
4.09810372,685,501
4.09994332,685,501
4.10105646,685,501
4.10318162,685,501
4.10444906,734,523
4.10618796,734,523
4.10807752,734,523
4.10950314,734,523
4.11143156,734,523
4.1131635,734,523
4.11447366,759,517
4.11608288,759,517
4.11717578,759,517
4.11904216,759,517
4.12081124,759,517
4.12194686,759,517
4.12376354,755,514
4.12486368,755,514
4.12669702,755,514
4.12780678,755,514
4.12975858,755,514
4.13164192,755,514
4.13277742,684,479
4.13460522,684,479
4.13604356,684,479
4.1373465,684,479
4.13858676,684,479
4.13975634,684,479
4.14092468,684,479
4.14207084,684,479
4.1433724,581,393
4.1445639,581,393
4.14572392,581,393
4.1468993,581,393
4.14804078,581,393
4.14939938,581,393
4.15058454,581,393
4.15175974,581,393
4.15292244,546,333
4.15409914,546,333
4.15539712,546,333
4.15660244,546,333
4.15777646,546,333
4.15898534,546,333
4.16015256,546,333
4.16148452,546,333
4.16266782,597,371
4.16381334,597,371
4.16498434,597,371
4.16613048,597,371
4.1674814,597,371
4.16868386,597,371
4.16986742,597,371
4.17100324,597,371
4.17218932,597,371
4.17351838,656,441
4.17471164,656,441
4.17586562,656,441
4.1770368,656,441
4.17818904,656,441
4.17957444,656,441
4.18073516,656,441
4.18188662,656,441
4.1830551,703,493
4.18435866,703,493
4.18558666,703,493
4.18674822,703,493
4.18791428,703,493
4.18908976,703,493
4.19043846,703,493
4.19290254,703,493
4.1940529,727,520
4.1958745,727,520
4.19697194,727,520
4.19885792,727,520
4.19995732,727,520
4.20207904,727,520
4.20393494,738,584
4.20503012,738,584
4.20686396,738,584
4.20870508,738,584
4.20990334,738,584
4.21181546,738,584
4.21291464,727,667
4.21474824,727,667
4.21664364,727,667
4.21774956,727,667
4.21963976,727,667
4.22074612,727,667
4.22256564,727,667
4.2244391,671,674
4.22557668,671,674
4.22736016,671,674
4.22854848,671,674
4.23018262,671,674
4.23200346,671,674
4.23315372,540,695
4.23501912,540,695
4.2361256,540,695
4.23799748,540,695
4.23939036,540,695
4.2405636,540,695
4.24174534,540,695
4.24292176,474,723
4.24406694,474,723
4.24540516,474,723
4.24658182,474,723
4.24776486,474,723
4.24894278,474,723
4.25012402,474,723
4.25143448,474,723
4.25263676,474,723
4.25510104,527,719
4.25638264,527,719
4.258046,527,719
4.25918484,527,719
4.26105788,527,719
4.26214006,527,719
4.26398318,605,667
4.26579472,605,667
4.26688928,605,667
4.26875992,605,667
4.26986256,605,667
4.27167286,605,667
4.27353544,677,623
4.27466814,677,623
4.27650194,677,623
4.27763742,677,623
4.27957106,677,623
4.28147946,677,623
4.28262148,677,623
4.28440352,731,585
4.28562216,731,585
4.28754084,731,585
4.28942682,731,585
4.29054622,731,585
4.2921756,731,585
4.29342126,757,531
4.29511754,757,531
4.29690504,757,531
4.29800338,757,531
4.29986458,757,531
4.30102448,757,531
4.30343786,771,487
4.30509514,771,487
4.30634858,771,487
4.3080338,771,487
4.30988656,771,487
4.31101586,771,487
4.31286358,771,487
4.31397266,760,431
4.31580038,760,431
4.31758614,760,431
4.31878466,760,431
4.320652,760,431
4.32175066,760,431
4.32361554,738,403
4.32543008,738,403
4.32657686,738,403
4.32847612,738,403
4.3295999,738,403
4.33140822,738,403
4.33310448,738,403
4.33438802,727,423
4.33604696,727,423
4.33715872,727,423
4.3390171,727,423
4.34011178,727,423
4.34201904,727,423
4.3439231,773,467
4.34502902,773,467
4.34686432,773,467
4.34795442,773,467
4.3497673,773,467
4.3516471,773,467
4.35275138,847,506
4.35465496,847,506
4.35649856,847,506
4.35766436,847,506
4.35958472,847,506
4.36071842,847,506
4.3625126,847,506
4.36434128,867,543
4.36548292,867,543
4.36718276,867,543
4.36849334,867,543
4.37009686,867,543
4.37117326,867,543
4.37300586,843,527
4.37477734,843,527
4.37592602,843,527
4.37783956,843,527
4.37896994,843,527
4.38071936,843,527
4.3819225,843,527
4.38308596,797,468
4.38440044,797,468
4.3855725,797,468
4.38673092,797,468
4.38790972,797,468
4.38909634,797,468
4.39041784,797,468
4.39159114,797,468
4.39277268,739,456
4.3939273,739,456
4.39610364,739,456
4.39718548,739,456
4.3990504,739,456
4.4008464,739,456
4.40303342,739,456
4.40416622,711,466
4.40597684,711,466
4.40708504,711,466
4.40893294,711,466
4.41002718,711,466
4.41190376,711,466
4.41379478,713,438
4.41495532,713,438
4.41681966,713,438
4.41791086,713,438
4.4197447,713,438
4.42161642,713,438
4.42272368,698,440
4.42455534,698,440
4.42567694,698,440
4.4274712,698,440
4.42937914,698,440
4.43052104,698,440
4.43213832,698,440
4.43338572,707,476
4.4350661,707,476
4.43683488,707,476
4.43796358,707,476
4.43979146,707,476
4.44087656,707,476
4.44273896,728,511
4.44382918,728,511
4.44562646,728,511
4.44749622,728,511
4.4486688,728,511
4.45046024,728,511
4.45159086,728,511
4.45341718,756,528
4.45511422,756,528
4.45652432,756,528
4.45815318,756,528
4.45945216,756,528
4.46111236,756,528
4.46290242,756,528
4.4640118,770,503
4.46587038,770,503
4.46703472,770,503
4.46885792,770,503
4.47061086,770,503
4.47173208,770,503
4.47368018,777,422
4.47486444,777,422
4.47668166,777,422
4.47857546,777,422
4.4797087,777,422
4.4815127,777,422
4.4826327,777,422
4.48443938,730,347
4.4861507,730,347
4.48756104,730,347
4.48937134,730,347
4.49049764,730,347
4.49217872,730,347
4.49398654,672,344
4.49509682,672,344
4.4969211,672,344
4.49808068,672,344
4.49993636,672,344
4.50199524,672,344
4.50310814,626,394
4.50495908,626,394
4.50604616,626,394
4.50786868,626,394
4.50978316,626,394
4.51089762,626,394
4.51275052,620,435
4.51383714,620,435
4.51570564,620,435
4.517118,620,435
4.51869412,620,435
4.5207584,620,435
4.5225346,620,435
4.52366658,651,473
4.52549634,651,473
4.52663448,651,473
4.52845546,651,473
4.53016802,651,473
4.53144212,651,473
4.53309704,651,473
4.5344041,683,527
4.53609412,683,527
4.53799152,683,527
4.53915242,683,527
4.54094288,683,527
4.5420492,683,527
4.54389012,717,536
4.54499194,717,536
4.54678526,717,536
4.54867772,717,536
4.549785,717,536
4.55162064,717,536
4.55272588,733,490
4.55457122,733,490
4.5564679,733,490
4.55759482,733,490
4.5594018,733,490
4.5605791,733,490
4.56253838,733,490
4.56440984,742,449
4.56553912,742,449
4.56715432,742,449
4.56899672,742,449
4.57013118,742,449
4.5719697,742,449
4.573071,746,412
4.5748816,746,412
4.5759595,746,412
4.5777692,746,412
4.57955524,746,412
4.58068226,746,412
4.58255748,746,412
4.58375218,748,343
4.58558906,748,343
4.58749214,748,343
4.58866132,748,343
4.58982624,748,343
4.5909795,748,343
4.59215534,748,343
4.59348256,698,325
4.59468244,698,325
4.59583326,698,325
4.59701354,698,325
4.59816602,698,325
4.59953014,698,325
4.60070122,698,325
4.60234928,698,325
4.60355654,656,384
4.60474926,656,384
4.60590502,656,384
4.6070526,656,384
4.60842014,656,384
4.60961202,656,384
4.61082726,656,384
4.61197308,656,384
4.61314004,669,447
4.61473104,669,447
4.61601514,669,447
4.61717414,669,447
4.61874592,669,447
4.6198945,669,447
4.62108454,669,447
4.62239084,669,447
4.62359156,709,497
4.62474496,709,497
4.62591114,709,497
4.62705146,709,497
4.62865712,709,497
4.62985226,709,497
4.63103576,709,497
4.63219048,709,497
4.63359698,730,521
4.63475664,730,521
4.63592838,730,521
4.63706462,730,521
4.63843398,730,521
4.63961452,730,521
4.64078994,730,521
4.64194072,730,521
4.64310742,740,465
4.64440316,740,465
4.6455894,740,465
4.64678484,740,465
4.64792134,740,465
4.64913042,740,465
4.65044038,740,465
4.65165408,740,465
4.65280736,728,403
4.65397188,728,403
4.65511814,728,403
4.6564472,728,403
4.65761782,728,403
4.6588223,728,403
4.65997792,728,403
4.66114504,728,403
4.66245762,728,403
4.66361588,671,389
4.6647792,671,389
4.6659256,671,389
4.66709986,671,389
4.66843444,671,389
4.66962562,671,389
4.670789,671,389
4.67196296,671,389
4.67310568,642,382
4.67444044,642,382
4.67560844,642,382
4.67678312,642,382
4.6779317,642,382
4.67913102,642,382
4.68045644,642,382
4.68162636,642,382
4.68281874,645,362
4.68395568,645,362
4.6851324,645,362
4.6864269,645,362
4.68762314,645,362
4.68881534,645,362
4.6899988,645,362
4.6918332,645,362
4.69365234,647,385
4.69552284,647,385
4.6966596,647,385
4.69845218,647,385
4.6995696,647,385
4.7016667,647,385
4.70353678,647,431
4.70466432,647,431
4.7064677,647,431
4.70818872,647,431
4.70950152,647,431
4.71113342,647,431
4.71240192,647,431
4.71407406,682,471
4.71599296,682,471
4.71711588,682,471
4.7189601,682,471
4.720043,682,471
4.72193978,682,471
4.72305782,716,491
4.72484388,716,491
4.72668806,716,491
4.72778618,716,491
4.7296818,716,491
4.73079494,716,491
4.73261836,716,491
4.73455906,733,450
4.73568528,733,450
4.73745536,733,450
4.73861208,733,450
4.74040688,733,450
4.74208668,733,450
4.74334784,741,362
4.74500572,741,362
4.74617558,741,362
4.7480231,741,362
4.749835,741,362
4.7509616,741,362
4.7527822,741,362
4.75396118,712,300
4.75584014,712,300
4.75758318,712,300
4.7587641,712,300
4.7606315,712,300
4.76172672,712,300
4.76349432,646,303
4.76460766,646,303
4.76652922,646,303
4.76845256,646,303
4.7695878,646,303
4.77134398,646,303
4.77245624,646,303
4.7741549,613,356
4.7759447,613,356
4.77705176,613,356
4.7789001,613,356
4.7799849,613,356
4.78181624,613,356
4.78360022,613,417
4.78473204,613,417
4.78664982,613,417
4.78784198,613,417
4.78970612,613,417
4.79117504,613,417
4.79251786,613,417
4.79371516,648,481
4.79487138,648,481
4.79604052,648,481
4.79719172,648,481
4.7985576,648,481
4.79972404,648,481
4.80251466,648,481
4.80441434,682,531
4.80555258,682,531
4.80734764,682,531
4.80849434,682,531
4.8101229,682,531
4.81192988,682,531
4.81305544,716,521
4.81485716,716,521
4.8159817,716,521
4.81787182,716,521
4.81901836,716,521
4.82084874,716,521
4.8227599,716,521
4.8238714,733,482
4.82571044,733,482
4.82680574,733,482
4.82868376,733,482
4.83057172,733,482
4.83168244,733,482
4.83347402,741,445
4.83461812,741,445
4.83645948,741,445
4.83812948,741,445
4.8394095,741,445
4.84104458,741,445
4.8421546,741,445
4.84404494,746,410
4.845905,746,410
4.84700084,746,410
4.84888138,746,410
4.84998896,746,410
4.85188346,746,410
4.85379408,748,359
4.85488372,748,359
4.85672732,748,359
4.85783392,748,359
4.85965034,748,359
4.8615319,748,359
4.8626826,732,367
4.86458196,732,367
4.86578954,732,367
4.8675815,732,367
4.86949602,732,367
4.87063232,732,367
4.87247482,732,367
4.87441832,690,422
4.87556156,690,422
4.87744136,690,422
4.87860894,690,422
4.8803855,690,422
4.88206918,690,422
4.8831822,703,466
4.88502106,703,466
4.88615856,703,466
4.88804972,703,466
4.88916676,703,466
4.89088996,703,466
4.89207308,703,466
4.89336956,726,506
4.89535498,726,506
4.8964761,726,506
4.8980897,726,506
4.89937196,726,506
4.9010662,726,506
4.90319126,738,509
4.9044541,738,509
4.9061071,738,509
4.90801334,738,509
4.909355,738,509
4.91098858,738,509
4.91208986,738,509
4.9139199,744,459
4.91500678,744,459
4.91683092,744,459
4.91872384,744,459
4.9198269,744,459
4.92167574,744,459
4.92278944,730,434
4.92470742,730,434
4.92663724,730,434
4.92775404,730,434
4.92960308,730,434
4.93143604,730,434
4.93260088,730,434
4.93445534,689,455
4.93560182,689,455
4.93736352,689,455
4.9385089,689,455
4.94035334,689,455
4.94201482,689,455
4.94310982,669,466
4.94486562,669,466
4.94604308,669,466
4.94796518,669,466
4.94981426,669,466
4.95093312,669,466
4.95283756,669,466
4.95399774,675,472
4.95581016,675,472
4.95767698,675,472
4.95881612,675,472
4.96067786,675,472
4.96175306,675,472
4.96359026,696,491
4.96546028,696,491
4.96659238,696,491
4.96841316,696,491
4.96954512,696,491
4.97134822,696,491
4.97301366,696,491
4.97415366,706,501
4.97602124,706,501
4.9771201,706,501
4.97897662,706,501
4.98071944,706,501
4.9818465,706,501
4.98371144,728,506
4.98481024,728,506
4.98663178,728,506
4.98773636,728,506
4.98962176,728,506
4.99155404,728,506
4.99268236,739,509
4.99447632,739,509
4.99574686,739,509
4.99687872,739,509
4.99802614,739,509
4.99938886,739,509
5.00055986,739,509
5.00206484,739,509
5.00341488,744,476
5.0045999,744,476
5.00574626,744,476
5.0069258,744,476
5.00808256,744,476
5.00945338,744,476
5.01067194,744,476
5.01183656,744,476
5.01298916,747,425
5.01413718,747,425
5.01544514,747,425
5.01665344,747,425
5.01803282,747,425
5.01954352,747,425
5.02073698,747,425
5.02193662,747,425
5.02309698,732,383
5.02443674,732,383
5.02562248,732,383
5.02679664,732,383
5.02795112,732,383
5.03043174,732,383
5.03218962,732,383
5.03357176,690,328
5.03477514,690,328
5.03591314,690,328
5.03713578,690,328
5.0385018,690,328
5.03970594,690,328
5.04087088,690,328
5.042046,690,328
5.0433483,652,283
5.04458604,652,283
5.04575234,652,283
5.04688454,652,283
5.0480538,652,283
5.04939864,652,283
5.05061392,652,283
5.05176832,652,283
5.0529593,650,312
5.05410026,650,312
5.05542868,650,312
5.05660548,650,312
5.05778512,650,312
5.05897618,650,312
5.06015898,650,312
5.06146734,650,312
5.06266222,650,312
5.06381112,683,378
5.06494444,683,378
5.0661118,683,378
5.06741104,683,378
5.06866258,683,378
5.06981834,683,378
5.0709986,683,378
5.07215876,683,378
5.07349206,699,427
5.07467414,699,427
5.07584078,699,427
5.07700088,699,427
5.07817496,699,427
5.0795349,699,427
5.08158182,699,427
5.08271084,725,452
5.08454728,725,452
5.08638466,725,452
5.08753006,725,452
5.08941486,725,452
5.090557,725,452
5.09234626,725,452
5.09401616,737,482
5.09515572,737,482
5.09696442,737,482
5.09805672,737,482
5.09994658,737,482
5.10112092,737,482
5.10343766,761,531
5.10506162,761,531
5.10616406,761,531
5.1079992,761,531
5.10980826,761,531
5.11094,761,531
5.11276526,761,531
5.1138597,704,504
5.11568638,704,504
5.11678908,704,504
5.1186459,704,504
5.12059846,704,504
5.12179354,704,504
5.1236044,540,439
5.12544768,540,439
5.12660764,540,439
5.12856522,540,439
5.12968264,540,439
5.13147388,540,439
5.13317006,540,439
5.13444348,457,424
5.1361012,457,424
5.13737682,457,424
5.13909902,457,424
5.14018678,457,424
5.1420316,457,424
5.14384278,519,451
5.14493186,519,451
5.14677016,519,451
5.14786896,519,451
5.14969604,519,451
5.15156366,519,451
5.1526921,600,481
5.1545371,600,481
5.15566158,600,481
5.15756354,600,481
5.1594844,600,481
5.16063616,600,481
5.16241174,600,481
5.1639089,675,513
5.16556624,675,513
5.16741922,675,513
5.16858886,675,513
5.1703533,675,513
5.17202966,675,513
5.17313604,713,512
5.17495048,713,512
5.17603342,713,512
5.17785774,713,512
5.17899392,713,512
5.1808654,713,512
5.18277434,713,512
5.18388102,748,495
5.18558812,748,495
5.18676626,748,495
5.1879509,748,495
5.18914058,748,495
5.1910923,748,495
5.1928983,748,495
5.19401764,749,486
5.19581674,749,486
5.1969138,749,486
5.19877628,749,486
5.19986134,749,486
5.2020213,749,486
5.2038964,733,447
5.20498788,733,447
5.20675478,733,447
5.20859064,733,447
5.2097142,733,447
5.21160688,733,447
5.21280092,639,360
5.21461404,639,360
5.21650882,639,360
5.21765476,639,360
5.21945234,639,360
5.2205844,639,360
5.22235264,639,360
5.22402436,541,334
5.2251711,541,334
5.22696884,541,334
5.228065,541,334
5.2299424,541,334
5.23102772,541,334
5.23281432,544,388
5.23469472,544,388
5.23579544,544,388
5.2376766,544,388
5.2396537,544,388
5.24078248,544,388
5.24263146,544,388
5.2437341,596,450
5.24552868,596,450
5.24663944,596,450
5.24854496,596,450
5.25036148,596,450
5.25146022,596,450
5.25309182,596,450
5.25435498,656,480
5.25610764,656,480
5.25797032,656,480
5.25910572,656,480
5.26101018,656,480
5.26219012,656,480
5.26404232,703,513
5.26586984,703,513
5.26697952,703,513
5.26881486,703,513
5.26989692,703,513
5.27170218,703,513
5.2736414,726,530
5.27483152,726,530
5.2767056,726,530
5.27780398,726,530
5.27961328,726,530
5.28148434,726,530
5.28263358,726,530
5.2845141,738,520
5.28647146,738,520
5.2876096,738,520
5.28948462,738,520
