Sample,X(ms) [02.05.2017 17:12:35 328 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
1146,1649.855040,612,360
1147,1651.748000,612,360
1148,1652.917640,596,419
1149,1654.729300,596,419
1150,1656.620440,596,419
1151,1657.736900,596,419
1152,1659.622600,596,419
1153,1660.734720,596,419
1154,1662.539640,596,419
1155,1664.412900,622,482
1156,1665.556040,622,482
1157,1667.186700,622,482
1158,1668.501260,622,482
1159,1670.155400,622,482
1160,1671.965120,622,482
1161,1673.096120,669,514
1162,1674.933760,669,514
1163,1676.120120,669,514
1164,1677.992340,669,514
1165,1679.790760,669,514
1166,1680.891340,669,514
1167,1682.752960,669,514
1168,1683.856540,710,530
1169,1685.752340,710,530
1170,1687.601940,710,530
1171,1688.775140,710,530
1172,1690.614440,710,530
1173,1691.721660,710,530
1174,1693.524240,730,504
1175,1695.462440,730,504
1176,1696.695440,730,504
1177,1698.595340,730,504
1178,1699.707960,730,504
1179,1701.813220,730,504
1180,1703.752500,740,456
1181,1704.912240,740,456
1182,1706.713520,740,456
1183,1708.557440,740,456
1184,1709.697600,740,456
1185,1711.593000,740,456
1186,1712.705780,745,433
1187,1714.505500,745,433
1188,1716.385140,745,433
1189,1717.611280,745,433
1190,1719.426180,745,433
1191,1720.555380,745,433
1192,1722.191020,745,433
1193,1723.562080,730,387
1194,1724.710880,730,387
1195,1725.882920,730,387
1196,1727.778980,730,387
1197,1729.672900,730,387
1198,1730.781340,730,387
1199,1732.594840,730,387
1200,1734.430580,706,347
1201,1735.578800,706,347
1202,1737.440900,706,347
1203,1738.613120,706,347
1204,1740.372800,706,347
1205,1742.067800,706,347
1206,1743.354580,660,361
1207,1745.015860,660,361
1208,1746.115760,660,361
1209,1747.951180,660,361
1210,1749.071360,660,361
1211,1750.893660,660,361
1212,1752.677720,660,361
1213,1753.800060,654,419
1214,1755.696920,654,419
1215,1756.878540,654,419
1216,1758.735900,654,419
1217,1760.702540,654,419
1218,1761.913560,654,419
1219,1763.859660,685,465
1220,1765.677440,685,465
1221,1766.785460,685,465
1222,1768.684400,685,465
1223,1769.795640,685,465
1224,1771.598280,685,465
1225,1773.439060,718,522
1226,1774.594920,718,522
1227,1776.430860,718,522
1228,1777.550120,718,522
1229,1779.444460,718,522
1230,1781.185900,718,522
1231,1782.485120,718,522
1232,1784.049300,734,500
1233,1785.390760,734,500
1234,1786.608960,734,500
1235,1787.765480,734,500
1236,1788.955420,734,500
1237,1790.098520,734,500
1238,1791.414380,734,500
1239,1792.598260,734,500
1240,1793.777520,742,420
1241,1795.145640,742,420
1242,1796.656260,742,420
1243,1797.837600,742,420
1244,1799.053780,742,420
1245,1800.364880,742,420
1246,1801.930360,742,420
1247,1803.096280,695,381
1248,1804.476700,695,381
1249,1805.663280,695,381
1250,1806.834080,695,381
1251,1807.987580,695,381
1252,1809.345620,695,381
1253,1810.527900,695,381
1254,1811.714160,695,381
1255,1812.871540,637,395
1256,1814.034460,637,395
1257,1815.188720,637,395
1258,1816.498120,637,395
1259,1817.685200,637,395
1260,1818.868700,637,395
1261,1820.045280,637,395
1262,1821.349160,637,395
1263,1822.563180,637,395
1264,1823.714240,626,385
1265,1824.883020,626,385
1266,1826.036440,626,385
1267,1827.368220,626,385
1268,1828.867500,626,385
1269,1830.059380,626,385
1270,1831.354700,626,385
1271,1832.574260,626,385
1272,1833.728340,620,397
1273,1834.895620,620,397
1274,1836.037500,620,397
1275,1837.352080,620,397
1276,1838.561680,620,397
1277,1839.746060,620,397
1278,1840.910100,620,397
1279,1842.063920,620,397
1280,1843.396660,634,437
1281,1844.570720,634,437
1282,1845.853800,634,437
1283,1847.002860,634,437
1284,1848.179420,634,437
1285,1849.848260,634,437
1286,1851.045580,634,437
1287,1852.351180,634,437
1288,1853.559700,675,474
1289,1854.715560,675,474
1290,1855.893460,675,474
1291,1857.038380,675,474
1292,1858.187680,675,474
1293,1859.550480,675,474
1294,1860.775560,675,474
1295,1861.936420,675,474
1296,1863.112220,712,492
1297,1864.418500,712,492
1298,1865.624640,712,492
1299,1867.532700,712,492
1300,1869.191800,712,492
1301,1870.444940,712,492
1302,1872.138620,712,492
1303,1873.919400,731,468
1304,1875.037820,731,468
1305,1876.822160,731,468
1306,1877.929060,731,468
1307,1879.802100,731,468
1308,1880.882340,731,468
1309,1882.703560,741,404
1310,1884.635460,741,404
1311,1885.829200,741,404
1312,1887.645740,741,404
1313,1889.448760,741,404
1314,1890.592340,741,404
1315,1892.452540,741,404
1316,1893.599620,728,339
1317,1895.374680,728,339
1318,1897.052900,728,339
1319,1898.185660,728,339
