Sample,X(ms) [16.06.2017 16:26:20 534 UTC],"Q_motor_PWM"[%QW1000],"Q_motor_direction"[%Q4.0],"M_crank_angle"[%MD72],"M_crank_angular_velocity"[%MD80]
4300,5873.445760,50,0,45.9091415405273,27.6460266113281
4301,5875.347860,50,0,45.9510307312012,27.6460266113281
4302,5876.472040,50,0,45.992919921875,27.6460266113281
4303,5878.364520,50,0,46.0348052978516,27.6460266113281
4304,5880.140280,50,0,46.0766944885254,27.6460266113281
4305,5881.283300,50,0,46.1185836791992,27.6460266113281
4306,5883.165000,50,0,46.1604690551758,27.6460266113281
4307,5884.310160,50,0,46.2023582458496,27.6460266113281
4308,5886.158220,50,0,46.2442474365234,27.6460266113281
4309,5888.123680,50,0,46.2861328125,27.6460266113281
4310,5889.283400,50,0,46.3280220031738,27.6460266113281
4311,5891.143420,50,0,46.3699111938477,27.6460266113281
4312,5893.158840,50,0,46.4117965698242,25.1327514648438
4313,5894.314000,50,0,46.4746284484863,25.1327514648438
4314,5896.230160,50,0,46.5165138244629,25.1327514648438
4315,5897.348900,50,0,46.5584030151367,25.1327514648438
4316,5899.243540,50,0,46.6212348937988,25.1327514648438
4317,5901.068740,50,0,46.6421775817871,25.1327514648438
4318,5902.282500,50,0,46.7050132751465,25.1327514648438
4319,5904.145940,50,0,46.746898651123,25.1327514648438
4320,5905.294680,50,0,46.7887878417969,25.1327514648438
4321,5907.006720,50,0,46.851619720459,25.1327514648438
4322,5908.256120,50,0,46.8935050964355,25.1327514648438
4323,5909.434060,50,0,46.9144515991211,25.1327514648438
4324,5910.595500,50,0,46.9563407897949,25.1327514648438
4325,5911.939660,50,0,46.9982261657715,25.1327514648438
4326,5913.112020,50,0,47.0401153564453,25.1327514648438
4327,5914.327980,50,0,47.0820045471191,25.1327514648438
4328,5915.501280,50,0,47.1029472351074,25.1327514648438
4329,5916.697480,50,0,47.1448364257813,25.1327514648438
4330,5918.054120,50,0,47.1867256164551,25.1327514648438
4331,5919.277680,50,0,47.2286109924316,25.1327514648438
4332,5920.449840,50,0,47.2705001831055,25.1327514648438
4333,5921.631980,50,0,47.3123893737793,25.1327514648438
4334,5922.964680,50,0,47.3333320617676,25.1327514648438
