time,angle,voltage
4.17120054,17.9908539295576,2.39
4.17225448,18.0117978805815,2.39
4.1740093,18.0117978805815,2.39
4.17510614,18.0327418316054,2.39
4.1762698,18.0536857826293,2.39
4.17744524,18.0536857826293,2.39
4.17846262,18.0746297336533,2.39
4.1795329,18.0746297336533,2.39
4.1805558,18.0955736846772,2.39
4.18168274,18.0955736846772,2.39
4.18271924,18.1165176357011,2.39
4.18376332,18.1374615867251,2.39
4.1847974,18.1374615867251,2.39
4.18582228,18.158405537749,2.39
4.18686698,18.158405537749,2.39
4.18786954,18.1793494887729,2.39
4.18891792,18.1793494887729,2.39
4.18994856,18.2002934397969,2.39
4.19096932,18.2002934397969,2.39
4.1920731,18.2212373908208,2.39
4.19308656,18.2421813418447,2.39
4.19414804,18.2421813418447,2.39
4.19516862,18.2631252928687,2.39
4.1961726,18.2631252928687,2.39
4.19722696,18.2840692438926,2.39
4.19825594,18.2840692438926,2.39
4.19943284,18.3050131949165,2.39
4.20046012,18.3050131949165,2.39
4.2015154,18.3259571459405,2.39
4.20258636,18.3259571459405,2.39
4.20363314,18.3469010969644,2.39
4.20470098,18.3678450479883,2.39
4.20574194,18.3678450479883,2.39
4.2067934,18.3887889990123,2.39
4.20783028,18.3887889990123,2.39
4.20884898,18.4097329500362,2.39
4.2098954,18.4097329500362,2.39
4.21092794,18.4306769010601,2.39
4.2120174,18.4306769010601,2.39
4.21304592,18.4516208520841,2.39
4.21406508,18.472564803108,2.39
4.21510958,18.472564803108,2.39
4.21612096,18.4935087541319,2.39
4.21716326,18.4935087541319,2.39
4.21818018,18.5144527051558,2.39
4.21919878,18.5144527051558,2.39
4.22024734,18.5353966561798,2.39
4.22146892,18.5353966561798,2.39
4.22259656,18.5563406072037,2.39
4.2236492,18.5563406072037,2.39
4.22468294,18.5772845582276,2.39
4.22574442,18.5982285092516,2.39
4.22678454,18.5982285092516,2.39
4.22783104,18.6191724602755,2.39
4.2288628,18.6191724602755,2.39
4.22987436,18.6401164112994,2.39
4.23093784,18.6401164112994,2.39
4.23203768,18.6610603623234,2.39
4.2331235,18.6820043133473,2.39
4.2341559,18.6820043133473,2.39
4.23520498,18.7029482643712,2.39
4.2362286,18.7029482643712,2.39
4.23726456,18.7238922153952,2.39
4.23846206,18.7238922153952,2.39
4.23947822,18.7448361664191,2.39
4.2405379,18.7448361664191,2.39
4.2416263,18.765780117443,2.39
4.2427009,18.786724068467,2.39
4.24377036,18.786724068467,2.39
4.24479918,18.8076680194909,2.39
4.24584434,18.8076680194909,2.39
4.24687778,18.8286119705148,2.39
4.24789468,18.8286119705148,2.39
4.24921056,18.8495559215388,2.39
4.2502522,18.8704998725627,2.39
4.25149056,18.8704998725627,2.39
4.25252578,18.8914438235866,2.39
4.2535949,18.8914438235866,2.39
4.25464318,18.9123877746106,2.39
4.25568594,18.9123877746106,2.39
4.25675624,18.9333317256345,2.39
4.25779544,18.9333317256345,2.39
4.2588479,18.9542756766584,2.39
4.25986712,18.9752196276823,2.39
4.26091118,18.9752196276823,2.39
4.26200742,18.9961635787063,2.39
4.26303122,18.9961635787063,2.39
4.26409084,19.0171075297302,2.39
4.26511926,19.0171075297302,2.39
4.26615344,19.0380514807541,2.39
4.26718324,19.0380514807541,2.39
4.26818478,19.0589954317781,2.39
4.26923512,19.079939382802,2.39
4.27025204,19.079939382802,2.39
4.27146686,19.1008833338259,2.39
4.27252838,19.1008833338259,2.39
4.27402462,19.1218272848499,2.39
4.27507512,19.1427712358738,2.39
4.27609732,19.1427712358738,2.39
4.27715042,19.1637151868977,2.39
4.27815994,19.1637151868977,2.39
4.27920876,19.1846591379217,2.39
4.280243,19.1846591379217,2.39
4.28125486,19.2056030889456,2.39
4.2825998,19.2056030889456,2.39
4.28366334,19.2265470399695,2.39
4.28472794,19.2474909909935,2.39
4.28577254,19.2474909909935,2.39
4.28683662,19.2684349420174,2.39
4.28786486,19.2684349420174,2.39
4.2888838,19.2893788930413,2.39
4.28991796,19.2893788930413,2.39
4.2909342,19.3103228440653,2.39
4.29202424,19.3312667950892,2.39
4.2930632,19.3312667950892,2.39
4.29407414,19.3522107461131,2.39
4.29512728,19.3522107461131,2.39
4.2961485,19.3731546971371,2.39
4.29719118,19.3731546971371,2.39
4.29822548,19.394098648161,2.39
4.29923562,19.394098648161,2.39
4.30043618,19.4150425991849,2.39
4.30148692,19.4150425991849,2.39
4.30256392,19.4359865502089,2.39
4.30361696,19.4569305012328,2.39
4.30470962,19.4569305012328,2.39
4.30575726,19.4778744522567,2.39
4.30681638,19.4778744522567,2.39
4.3078675,19.4988184032807,2.39
4.30889322,19.4988184032807,2.39
4.30992632,19.5197623543046,2.39
4.3109442,19.5197623543046,2.39
4.312134,19.5407063053285,2.39
4.31321508,19.5616502563524,2.39
4.3142429,19.5616502563524,2.39
4.31543486,19.5825942073764,2.39
4.31645522,19.5825942073764,2.39
4.31745726,19.6035381584003,2.39
4.31852096,19.6035381584003,2.39
4.31956726,19.6244821094242,2.39
4.3206525,19.6244821094242,2.39
4.32175996,19.6454260604482,2.39
4.3228146,19.6663700114721,2.39
4.32382872,19.6663700114721,2.39
4.32485838,19.687313962496,2.39
4.32589832,19.687313962496,2.39
4.32692302,19.70825791352,2.39
4.32797496,19.70825791352,2.39
4.32900826,19.7292018645439,2.39
4.3300297,19.7292018645439,2.39
4.33108762,19.7501458155678,2.39
4.33214598,19.7710897665918,2.39
4.333195,19.7710897665918,2.39
4.33425616,19.7920337176157,2.39
4.3352678,19.7920337176157,2.39
4.336456,19.8129776686396,2.39
4.3374717,19.8129776686396,2.39
4.33853894,19.8339216196636,2.39
4.33958898,19.8339216196636,2.39
4.3406338,19.8548655706875,2.39
4.34174748,19.8758095217114,2.39
4.34277524,19.8758095217114,2.39
4.34382988,19.8967534727354,2.39
4.34485814,19.8967534727354,2.39
4.34589886,19.9176974237593,2.39
4.34693674,19.9176974237593,2.39
4.34796238,19.9386413747832,2.39
4.34926714,19.9595853258072,2.39
4.35045118,19.9595853258072,2.39
4.35153912,19.9805292768311,2.39
4.35259154,19.9805292768311,2.39
4.3536675,20.001473227855,2.39
4.35544338,20.001473227855,2.39
4.35699644,20.0224171788789,2.39
4.35798724,20.0433611299029,2.39
4.35970388,20.0643050809268,2.39
4.36071706,20.0852490319507,2.39
4.3624845,20.0852490319507,2.39
4.36346986,20.1061929829747,2.39
4.3649658,20.1061929829747,2.39
4.36595214,20.1271369339986,2.39
4.3677019,20.1480808850225,2.39
4.36870332,20.1690248360465,2.39
4.370196,20.1690248360465,2.39
4.37116812,20.1899687870704,2.39
4.3729326,20.2109127380943,2.39
4.37506268,20.2109127380943,2.39
4.37604734,20.2528006401422,2.39
4.37813942,20.2528006401422,2.39
4.37912304,20.2737445911661,2.39
4.38084022,20.2946885421901,2.39
4.3818542,20.315632493214,2.39
4.38357628,20.315632493214,2.39
4.38457792,20.3365764442379,2.39
4.3860816,20.3575203952619,2.39
4.38705542,20.3575203952619,2.39
4.3887929,20.3784643462858,2.39
4.38977088,20.3994082973097,2.39
4.39126294,20.4203522483337,2.39
4.39226128,20.4203522483337,2.39
4.39398814,20.4412961993576,2.39
4.39494178,20.4622401503815,2.39
4.39670312,20.4622401503815,2.39
4.39850254,20.4831841014054,2.39
4.39950038,20.5041280524294,2.39
4.4010035,20.5041280524294,2.39
4.40203472,20.5250720034533,2.39
4.40365838,20.5460159544772,2.39
4.40474362,20.5669599055012,2.39
4.40656056,20.5669599055012,2.39
4.40754376,20.5879038565251,2.39
4.40907594,20.608847807549,2.39
4.41006178,20.608847807549,2.39
4.41177856,20.629791758573,2.39
4.41276244,20.6507357095969,2.39
4.4145322,20.6507357095969,2.39
4.4155984,20.6716796606208,2.39
4.41709072,20.6926236116448,2.39
4.41807058,20.7135675626687,2.39
4.41978016,20.7135675626687,2.39
4.42077858,20.7345115136926,2.39
4.42242378,20.7554554647166,2.39
4.42325392,20.7554554647166,2.39
4.42498424,20.7763994157405,2.39
4.42603378,20.7973433667644,2.39
4.42776986,20.8182873177884,2.39
4.42874582,20.8182873177884,2.39
4.43025422,20.8392312688123,2.39
4.4312458,20.8601752198362,2.39
4.43304552,20.8811191708602,2.39
4.43401684,20.8811191708602,2.39
4.4356877,20.9020631218841,2.39
4.43666992,20.9020631218841,2.39
4.43822218,20.923007072908,2.39
4.43924988,20.943951023932,2.39
4.4409616,20.9648949749559,2.39
4.4419542,20.9648949749559,2.39
4.44366882,20.9858389259798,2.39
4.44524368,21.0067828770037,2.39
4.44621966,21.0277268280277,2.39
4.44782344,21.0277268280277,2.39
4.44884538,21.0486707790516,2.39
4.45052754,21.0486707790516,2.39
4.4515671,21.0696147300755,2.39
4.45310568,21.0905586810995,2.39
4.4540943,21.1115026321234,2.39
4.45573698,21.1115026321234,2.39
4.45678886,21.1324465831473,2.39
4.45853118,21.1324465831473,2.39
4.45951622,21.1533905341713,2.39
4.46106128,21.1743344851952,2.39
4.46210776,21.1952784362191,2.39
4.46388276,21.1952784362191,2.39
4.4648681,21.2162223872431,2.39
4.46657288,21.237166338267,2.39
4.46755408,21.2581102892909,2.39
4.46903298,21.2581102892909,2.39
4.4700145,21.2790542403149,2.39
4.47177566,21.2790542403149,2.39
4.47275952,21.2999981913388,2.39
4.47476592,21.3209421423627,2.39
4.47650086,21.3418860933867,2.39
4.47749126,21.3628300444106,2.39
4.47897838,21.3628300444106,2.39
4.48000924,21.3837739954345,2.39
4.48168764,21.4047179464585,2.39
4.48270282,21.4256618974824,2.39
4.48445946,21.4256618974824,2.39
4.4854644,21.4466058485063,2.39
4.48701616,21.4675497995303,2.39
4.48806538,21.4675497995303,2.39
4.489786,21.4884937505542,2.39
4.4907796,21.5094377015781,2.39
4.49210524,21.5094377015781,2.39
4.49314024,21.530381652602,2.39
4.49419668,21.551325603626,2.39
4.49522694,21.551325603626,2.39
4.49624828,21.5722695546499,2.39
4.4974399,21.5722695546499,2.39
4.49847614,21.5932135056738,2.39
4.49953848,21.5932135056738,2.39
4.50058712,21.6141574566978,2.39
4.50170794,21.6141574566978,2.39
4.50275312,21.6351014077217,2.39
4.50378348,21.6560453587456,2.39
4.50483468,21.6560453587456,2.39
4.50586112,21.6769893097696,2.39
4.50691664,21.6769893097696,2.39
4.5079497,21.6979332607935,2.39
4.50895822,21.7188772118174,2.39
4.51000306,21.7188772118174,2.39
4.51101808,21.7398211628414,2.39
4.5120985,21.7398211628414,2.39
4.51313676,21.7607651138653,2.39
4.51415226,21.7607651138653,2.39
4.51519652,21.7817090648892,2.39
4.51622228,21.7817090648892,2.39
4.51726938,21.8026530159132,2.39
4.5184399,21.8026530159132,2.39
4.51944696,21.8235969669371,2.39
4.52050358,21.8235969669371,2.39
4.52156812,21.844540917961,2.39
4.52264238,21.865484868985,2.39
4.5237036,21.865484868985,2.39
4.52473842,21.8864288200089,2.39
4.52580586,21.8864288200089,2.39
4.52682836,21.9073727710328,2.39
4.52787602,21.9073727710328,2.39
4.52890244,21.9283167220568,2.39
4.52994908,21.9283167220568,2.39
4.53098034,21.9492606730807,2.39
4.53204032,21.9702046241046,2.39
4.53309164,21.9702046241046,2.39
4.5341208,21.9911485751286,2.39
4.53520922,21.9911485751286,2.39
4.5364375,22.0120925261525,2.39
4.53745586,22.0120925261525,2.39
4.53852748,22.0330364771764,2.39
4.53956408,22.0539804282003,2.39
4.54063818,22.0539804282003,2.39
4.54174856,22.0749243792243,2.39
4.54281952,22.0749243792243,2.39
4.54385336,22.0958683302482,2.39
4.54487378,22.0958683302482,2.39
4.5459359,22.1168122812721,2.39
4.54697438,22.1168122812721,2.39
4.54842464,22.1377562322961,2.39
4.54947714,22.15870018332,2.39
4.55053582,22.15870018332,2.39
4.5516127,22.1796441343439,2.39
4.55267012,22.1796441343439,2.39
4.55373654,22.2005880853679,2.39
4.5547673,22.2005880853679,2.39
4.55580896,22.2215320363918,2.39
4.55685238,22.2424759874157,2.39
4.55787722,22.2424759874157,2.39
4.5589283,22.2634199384397,2.39
4.55995172,22.2634199384397,2.39
4.56100846,22.2843638894636,2.39
4.56207258,22.2843638894636,2.39
4.56311068,22.3053078404875,2.39
4.56415504,22.3053078404875,2.39
4.56518138,22.3262517915115,2.39
4.56622992,22.3471957425354,2.39
4.56725756,22.3471957425354,2.39
4.568414,22.3681396935593,2.39
4.5694659,22.3681396935593,2.39
4.5705041,22.3890836445833,2.39
4.57160946,22.3890836445833,2.39
4.57267096,22.4100275956072,2.39
4.57409022,22.4100275956072,2.39
4.57514528,22.4309715466311,2.39
4.57662908,22.4519154976551,2.39
4.57781058,22.472859448679,2.39
4.57888446,22.472859448679,2.39
4.57992474,22.4938033997029,2.39
4.5809478,22.4938033997029,2.39
4.58203512,22.5147473507268,2.39
4.5830752,22.5147473507268,2.39
4.5841265,22.5356913017508,2.39
4.58515512,22.5566352527747,2.39
4.58616582,22.5566352527747,2.39
4.58720868,22.5775792037986,2.39
4.58822494,22.5775792037986,2.39
4.58942398,22.5985231548226,2.39
4.5904565,22.5985231548226,2.39
4.59150196,22.6194671058465,2.39
4.59259212,22.6194671058465,2.39
4.59366008,22.6404110568704,2.39
4.59473092,22.6404110568704,2.39
4.59576492,22.6613550078944,2.39
4.59682658,22.6822989589183,2.39
4.5978562,22.6822989589183,2.39
4.5988786,22.7032429099422,2.39
4.59991558,22.7032429099422,2.39
4.6009513,22.7241868609662,2.39
4.60204568,22.7241868609662,2.39
4.60309726,22.7451308119901,2.39
4.60411504,22.766074763014,2.39
4.60516046,22.766074763014,2.39
4.6061932,22.787018714038,2.39
4.60725466,22.787018714038,2.39
4.60843242,22.8079626650619,2.39
4.60945558,22.8079626650619,2.39
4.61052516,22.8289066160858,2.39
4.61159808,22.8289066160858,2.39
4.61269056,22.8498505671098,2.39
4.6137318,22.8707945181337,2.39
4.61476218,22.8707945181337,2.39
4.61582482,22.8917384691576,2.39
4.61685804,22.8917384691576,2.39
4.61790764,22.9126824201816,2.39
4.6189419,22.9126824201816,2.39
4.61999024,22.9336263712055,2.39
4.62102546,22.9336263712055,2.39
4.62208398,22.9545703222294,2.39
4.6234653,22.9755142732534,2.39
4.62450944,22.9755142732534,2.39
4.6255685,22.9964582242773,2.39
4.6266176,22.9964582242773,2.39
4.62767716,23.0174021753012,2.39
4.6287331,23.0174021753012,2.39
4.62976416,23.0383461263251,2.39
4.63081534,23.0592900773491,2.39
4.6318853,23.0592900773491,2.39
4.63293808,23.080234028373,2.39
4.63397576,23.080234028373,2.39
4.6349902,23.1011779793969,2.39
4.63604804,23.1011779793969,2.39
4.6371339,23.1221219304209,2.39
4.63818864,23.1221219304209,2.39
4.63922046,23.1430658814448,2.39
4.64024578,23.1640098324687,2.39
4.64148696,23.1640098324687,2.39
4.6425137,23.1849537834927,2.39
4.6435817,23.1849537834927,2.39
4.64464338,23.2058977345166,2.39
4.64572376,23.2058977345166,2.39
4.6467645,23.2268416855405,2.39
4.64780446,23.2268416855405,2.39
4.6491127,23.2477856365645,2.39
4.6501375,23.2687295875884,2.39
4.6511993,23.2687295875884,2.39
4.65226562,23.2896735386123,2.39
4.65344662,23.2896735386123,2.39
4.65448062,23.3106174896363,2.39
4.65550454,23.3315614406602,2.39
4.65657704,23.3315614406602,2.39
4.65762716,23.3525053916841,2.39
4.65870358,23.3525053916841,2.39
4.65975248,23.3734493427081,2.39
4.66078724,23.3734493427081,2.39
4.6618806,23.394393293732,2.39
4.66292458,23.394393293732,2.39
4.66397508,23.4153372447559,2.39
4.66500508,23.4362811957799,2.39
4.66602502,23.4362811957799,2.39
4.66707128,23.4572251468038,2.39
4.66809636,23.4572251468038,2.39
4.66914396,23.4781690978277,2.39
4.67017938,23.4781690978277,2.39
4.67121496,23.4991130488517,2.39
4.67244612,23.4991130488517,2.39
4.67379114,23.5200569998756,2.39
4.67486802,23.5410009508995,2.39
4.6760078,23.5410009508995,2.39
4.67707802,23.5619449019234,2.39
4.67811142,23.5619449019234,2.39
4.67914612,23.5828888529474,2.39
4.68020238,23.6038328039713,2.39
4.68122776,23.6038328039713,2.39
4.6824587,23.6247767549952,2.39
4.68349882,23.6247767549952,2.39
4.68453966,23.6457207060192,2.39
4.68559322,23.6457207060192,2.39
4.68665044,23.6666646570431,2.39
4.68773062,23.6666646570431,2.39
4.68876134,23.687608608067,2.39
4.68980996,23.708552559091,2.39
4.69084468,23.708552559091,2.39
4.69190502,23.7294965101149,2.39
4.69296926,23.7294965101149,2.39
4.6942595,23.7504404611388,2.39
4.6954728,23.7713844121628,2.39
4.69651838,23.7713844121628,2.39
4.6975823,23.7923283631867,2.39
4.69864574,23.7923283631867,2.39
4.69968582,23.8132723142106,2.39
4.7007484,23.8132723142106,2.39
4.70181542,23.8342162652346,2.39
4.70287182,23.8342162652346,2.39
4.70389854,23.8551602162585,2.39
4.70496114,23.8761041672824,2.39
4.70599878,23.8761041672824,2.39
4.7070479,23.8970481183064,2.39
4.70809386,23.8970481183064,2.39
4.70913592,23.9179920693303,2.39
4.7101814,23.9179920693303,2.39
4.71121692,23.9389360203542,2.39
4.7122714,23.9389360203542,2.39
4.71346816,23.9598799713782,2.39
4.71450058,23.9808239224021,2.39
4.71556202,23.9808239224021,2.39
4.71660876,24.001767873426,2.39
4.71765846,24.001767873426,2.39
4.71873338,24.02271182445,2.39
4.71976126,24.02271182445,2.39
4.72082186,24.0436557754739,2.39
4.72189252,24.0436557754739,2.39
4.72293216,24.0645997264978,2.39
4.72396898,24.0855436775217,2.39
4.72499634,24.0855436775217,2.39
4.726038,24.1064876285457,2.39
4.72705678,24.1064876285457,2.39
4.72809952,24.1274315795696,2.39
4.72913246,24.1274315795696,2.39
4.73015112,24.1483755305935,2.39
4.73121454,24.1483755305935,2.39
4.73242228,24.1693194816175,2.39
4.73347918,24.1902634326414,2.39
4.73453488,24.1902634326414,2.39
4.73557034,24.2112073836653,2.39
4.7366628,24.2112073836653,2.39
4.73776394,24.2321513346893,2.39
4.73883206,24.2321513346893,2.39
4.73985712,24.2530952857132,2.39
4.7408798,24.2530952857132,2.39
4.74197492,24.2740392367371,2.39
4.74300082,24.2949831877611,2.39
4.74405356,24.2949831877611,2.39
4.745801,24.315927138785,2.39
4.74745912,24.3368710898089,2.39
4.74843942,24.3368710898089,2.39
4.75001724,24.3578150408329,2.39
4.75097526,24.3787589918568,2.39
4.7526998,24.3997029428807,2.39
4.75369504,24.3997029428807,2.39
4.7552016,24.4206468939047,2.39
4.7561782,24.4415908449286,2.39
4.75792624,24.4415908449286,2.39
4.75888058,24.4625347959525,2.39
4.76054438,24.4834787469765,2.39
4.76155462,24.4834787469765,2.39
4.7631364,24.5044226980004,2.39
4.76410418,24.5253666490243,2.39
4.7658585,24.5463106000482,2.39
4.76802422,24.5463106000482,2.39
4.76901148,24.5672545510722,2.39
4.77073088,24.5881985020961,2.39
4.77175964,24.60914245312,2.39
4.77325524,24.630086404144,2.39
4.77549858,24.630086404144,2.39
4.77651216,24.6510303551679,2.39
4.77801316,24.6719743061918,2.39
4.7790065,24.6929182572158,2.39
4.7807337,24.6929182572158,2.39
4.78178442,24.7138622082397,2.39
4.78348496,24.7348061592636,2.39
4.7844774,24.7348061592636,2.39
4.78600366,24.7557501102876,2.39
4.78704188,24.7766940613115,2.39
4.78883434,24.7766940613115,2.39
4.78980502,24.7976380123354,2.39
4.79146992,24.8185819633594,2.39
4.79245604,24.8395259143833,2.39
4.79398366,24.8395259143833,2.39
4.7949581,24.8604698654072,2.39
4.79673386,24.8604698654072,2.39
4.79780772,24.8814138164312,2.39
4.799482,24.9023577674551,2.39
4.80042396,24.923301718479,2.39
4.80202756,24.944245669503,2.39
4.80299384,24.944245669503,2.39
4.80467198,24.9651896205269,2.39
4.80566418,24.9861335715508,2.39
4.8075087,25.0070775225748,2.39
4.80904722,25.0070775225748,2.39
4.81002424,25.0280214735987,2.39
4.81167104,25.0489654246226,2.39
4.81269816,25.0489654246226,2.39
4.81444108,25.0699093756465,2.39
4.81544316,25.0908533266705,2.39
4.8170015,25.0908533266705,2.39
4.81806178,25.1117972776944,2.39
4.81980658,25.1327412287183,2.39
4.8207909,25.1536851797423,2.39
4.82254982,25.1536851797423,2.39
4.82355556,25.1746291307662,2.39
4.82503908,25.1955730817901,2.39
4.82601516,25.1955730817901,2.39
4.82777252,25.2165170328141,2.39
4.82883874,25.237460983838,2.39
4.83050776,25.237460983838,2.39
4.83152272,25.2584049348619,2.39
4.83308726,25.2793488858859,2.39
4.83404914,25.3002928369098,2.39
4.835185,25.3002928369098,2.39
4.83621038,25.3212367879337,2.39
4.8372602,25.3212367879337,2.39
4.838457,25.3421807389577,2.39
4.83949714,25.3421807389577,2.39
4.84056318,25.3631246899816,2.39
4.84165442,25.3840686410055,2.39
4.84272354,25.3840686410055,2.39
4.84376238,25.4050125920295,2.39
4.8448201,25.4050125920295,2.39
4.84584756,25.4259565430534,2.39
4.8468768,25.4259565430534,2.39
4.84793456,25.4469004940773,2.39
4.84924878,25.4678444451013,2.39
4.85045712,25.4678444451013,2.39
4.85153082,25.4887883961252,2.39
4.85260346,25.4887883961252,2.39
4.85365886,25.5097323471491,2.39
4.8546928,25.5097323471491,2.39
4.85574752,25.5306762981731,2.39
4.85679538,25.551620249197,2.39
4.85785716,25.551620249197,2.39
4.85956418,25.5725642002209,2.39
4.86111256,25.5725642002209,2.39
4.8621265,25.5935081512448,2.39
4.86385044,25.6144521022688,2.39
4.86483394,25.6353960532927,2.39
4.8665154,25.6353960532927,2.39
4.86748148,25.6563400043166,2.39
4.86897538,25.6772839553406,2.39
4.86995952,25.6982279063645,2.39
4.87176494,25.6982279063645,2.39
4.87282768,25.7191718573884,2.39
4.87485864,25.7401158084124,2.39
4.8766683,25.7610597594363,2.39
4.87768936,25.7820037104602,2.39
4.87895592,25.7820037104602,2.39
4.88001676,25.8029476614842,2.39
4.88118456,25.8029476614842,2.39
4.88226038,25.8238916125081,2.39
4.88344656,25.844835563532,2.39
4.8844873,25.844835563532,2.39
4.88551594,25.865779514556,2.39
4.88657034,25.865779514556,2.39
4.8876262,25.8867234655799,2.39
4.88870742,25.8867234655799,2.39
4.8897582,25.9076674166038,2.39
4.89078986,25.9076674166038,2.39
4.89189288,25.9286113676278,2.39
4.89292074,25.9495553186517,2.39
4.8939735,25.9495553186517,2.39
4.89502012,25.9704992696756,2.39
4.89604878,25.9704992696756,2.39
4.89711832,25.9914432206996,2.39
4.8981479,25.9914432206996,2.39
4.89919152,26.0123871717235,2.39
4.9002257,26.0333311227474,2.39
4.90125942,26.0333311227474,2.39
4.90249446,26.0542750737714,2.39
4.90352648,26.0542750737714,2.39
4.90458016,26.0752190247953,2.39
4.90562486,26.0752190247953,2.39
4.9067345,26.0961629758192,2.39
4.90778192,26.0961629758192,2.39
4.9088019,26.1171069268431,2.39
4.90986046,26.1171069268431,2.39
4.91089396,26.1380508778671,2.39
4.91198196,26.158994828891,2.39
4.9130287,26.158994828891,2.39
4.91404552,26.1799387799149,2.39
4.91509408,26.1799387799149,2.39
4.91612918,26.2008827309389,2.39
4.91718138,26.2008827309389,2.39
4.91821418,26.2218266819628,2.39
4.9192326,26.2427706329867,2.39
4.9204262,26.2427706329867,2.39
4.92150112,26.2637145840107,2.39
4.9225769,26.2637145840107,2.39
4.92363722,26.2846585350346,2.39
4.92471548,26.2846585350346,2.39
4.9257587,26.3056024860585,2.39
4.92678288,26.3056024860585,2.39
4.92784368,26.3265464370825,2.39
4.92886734,26.3474903881064,2.39
4.92992356,26.3474903881064,2.39
4.93095608,26.3684343391303,2.39
4.9320144,26.3684343391303,2.39
4.93307658,26.3893782901543,2.39
4.93411878,26.3893782901543,2.39
4.93517952,26.4103222411782,2.39
4.93620624,26.4103222411782,2.39
4.93722454,26.4312661922021,2.39
4.93842016,26.4522101432261,2.39
4.93947652,26.4522101432261,2.39
4.9405418,26.47315409425,2.39
4.94162688,26.47315409425,2.39
4.9427068,26.4940980452739,2.39
4.94374512,26.4940980452739,2.39
4.94477578,26.5150419962979,2.39
4.94582842,26.5150419962979,2.39
4.94686828,26.5359859473218,2.39
4.94792074,26.5569298983457,2.39
4.94921546,26.5569298983457,2.39
4.95025506,26.5778738493696,2.39
4.95149098,26.5778738493696,2.39
4.95252582,26.5988178003936,2.39
4.95358652,26.6197617514175,2.39
4.95462786,26.6197617514175,2.39
4.9557025,26.6407057024414,2.39
4.95675788,26.6407057024414,2.39
4.95778018,26.6616496534654,2.39
4.95884652,26.6616496534654,2.39
4.95988096,26.6825936044893,2.39
4.96093058,26.6825936044893,2.39
4.96200628,26.7035375555132,2.39
4.96303038,26.7244815065372,2.39
4.96408822,26.7244815065372,2.39
4.96511518,26.7454254575611,2.39
4.96616502,26.7454254575611,2.39
4.96718522,26.766369408585,2.39
4.9681964,26.766369408585,2.39
4.96925404,26.787313359609,2.39
4.97042088,26.787313359609,2.39
4.97150556,26.8082573106329,2.39
4.9725439,26.8292012616568,2.39
4.9739374,26.8292012616568,2.39
4.97499084,26.8501452126808,2.39
4.97602694,26.8501452126808,2.39
4.9771945,26.8710891637047,2.39
4.97821922,26.8920331147286,2.39
4.97926814,26.8920331147286,2.39
4.9804399,26.9129770657526,2.39
4.9815374,26.9129770657526,2.39
4.9825895,26.9339210167765,2.39
4.98364922,26.9339210167765,2.39
4.9847235,26.9548649678004,2.39
4.98574418,26.9758089188244,2.39
4.98679242,26.9758089188244,2.39
4.98783308,26.9967528698483,2.39
4.9888508,26.9967528698483,2.39
4.98990676,27.0176968208722,2.39
4.99092766,27.0176968208722,2.39
4.99201186,27.0386407718961,2.39
4.99304078,27.0386407718961,2.39
4.99409084,27.0595847229201,2.39
4.99513006,27.080528673944,2.39
4.99616212,27.080528673944,2.39
4.99722636,27.1014726249679,2.39
4.99825312,27.1014726249679,2.39
4.99943324,27.1224165759919,2.39
5.00045498,27.1224165759919,2.39
5.00151874,27.1433605270158,2.39
5.0025916,27.1433605270158,2.39
5.00365744,27.1643044780397,2.39
5.0047136,27.1643044780397,2.39
5.00575916,27.1852484290637,2.39
5.00678794,27.2061923800876,2.39
5.00785444,27.2061923800876,2.39
5.00888258,27.2271363311115,2.39
5.00992666,27.2271363311115,2.39
5.01096486,27.2480802821355,2.39
5.01201938,27.2480802821355,2.39
5.01306592,27.2690242331594,2.39
5.01409474,27.2899681841833,2.39
5.01515484,27.2899681841833,2.39
5.01618496,27.3109121352073,2.39
5.01719896,27.3109121352073,2.39
5.01824164,27.3318560862312,2.39
5.01925328,27.3318560862312,2.39
5.02044054,27.3528000372551,2.39
5.02150736,27.3528000372551,2.39
5.02257298,27.3737439882791,2.39
5.02362076,27.3737439882791,2.39
5.02467598,27.394687939303,2.39
5.02651652,27.4156318903269,2.39
5.0280861,27.4365758413509,2.39
5.02908958,27.4365758413509,2.39
5.03003608,27.4575197923748,2.39
5.03176522,27.4784637433987,2.39
5.03345178,27.4784637433987,2.39
5.0344397,27.4994076944227,2.39
5.03524576,27.5203516454466,2.39
5.03697108,27.5203516454466,2.39
5.0385918,27.5412955964705,2.39
5.03962712,27.5622395474945,2.39
5.0411975,27.5622395474945,2.39
5.04223074,27.5831834985184,2.39
5.04387712,27.6041274495423,2.39
5.04489178,27.6250714005662,2.39
5.0467369,27.6250714005662,2.39
5.04773474,27.6460153515902,2.39
5.04946456,27.6669593026141,2.39
5.05044606,27.687903253638,2.39
5.05196998,27.687903253638,2.39
5.05296382,27.708847204662,2.39
5.05471056,27.708847204662,2.39
5.0557146,27.7297911556859,2.39
5.05722658,27.7507351067098,2.39
5.05820526,27.7716790577338,2.39
5.0599032,27.7716790577338,2.39
5.06088722,27.7926230087577,2.39
5.06263616,27.8135669597816,2.39
5.06363612,27.8345109108056,2.39
5.06514818,27.8345109108056,2.39
5.06613414,27.8554548618295,2.39
5.06788348,27.8763988128534,2.39
